code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,25334_date,25334_score,25335_date,25335_score,25336_date,25336_score,25337_date,25337_score,25338_date,25338_score,25339_date,25339_score,25340_date,25340_score,25341_date,25341_score,25342_date,25342_score,25343_date,25343_score,25344_date,25344_score,25345_date,25345_score,25346_date,25346_score,25347_date,25347_score,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_ouelluminate,clicks_ouwiki,clicks_page,clicks_resource,clicks_subpage,clicks_url
DDD,2013B,1651198,F,London Region,HE Qualification,0-10%,35-55,1,150,N,Pass,-150.0,NA,23.0,71.0,43.0,68.0,77.0,11.0,111.0,33.0,151.0,81.0,172.0,21.0,229.0,42.0,25.0,40.0,54.0,81.0,81.0,44.0,117.0,72.0,152.0,69.0,173.0,58.0,209.0,44.0,55.0,144.0,1.0,374.0,46.0,0.0,170.0,0.0,124.0,210.0,68.0
DDD,2013B,1656527,F,South East Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn,-45.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,60.0,54.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,174.0,0.0,135.0,27.0,2.0,26.0,0.0,15.0,84.0,5.0
DDD,2013B,1664920,M,North Western Region,HE Qualification,20-30%,55<=,1,90,N,Pass,-12.0,NA,23.0,80.0,51.0,91.0,86.0,89.0,113.0,50.0,169.0,83.0,200.0,79.0,230.0,78.0,25.0,77.0,54.0,97.0,81.0,67.0,117.0,80.0,152.0,41.0,173.0,86.0,209.0,56.0,25.0,204.0,0.0,290.0,156.0,0.0,100.0,0.0,68.0,370.0,57.0
DDD,2013B,1690836,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,-65.0,NA,22.0,85.0,48.0,91.0,78.0,94.0,114.0,95.0,148.0,93.0,197.0,76.0,231.0,82.0,25.0,93.0,54.0,94.0,81.0,97.0,117.0,95.0,152.0,93.0,173.0,92.0,209.0,88.0,28.0,2181.0,0.0,1020.0,302.0,34.0,189.0,2.0,157.0,499.0,141.0
DDD,2013B,1696174,M,East Anglian Region,Lower Than A Level,0-10%,35-55,1,180,N,Pass,-36.0,NA,-1.0,72.0,50.0,90.0,79.0,78.0,115.0,64.0,157.0,62.0,206.0,59.0,230.0,64.0,-1.0,70.0,24.0,92.0,81.0,81.0,117.0,75.0,152.0,74.0,173.0,67.0,NA,NA,12.0,313.0,148.0,503.0,221.0,32.0,123.0,1.0,121.0,450.0,94.0
DDD,2013B,1719566,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-15.0,NA,23.0,55.0,56.0,75.0,87.0,73.0,116.0,47.0,151.0,69.0,NA,NA,229.0,42.0,25.0,43.0,54.0,64.0,81.0,44.0,117.0,43.0,152.0,54.0,173.0,25.0,209.0,24.0,24.0,119.0,4.0,270.0,105.0,14.0,40.0,6.0,126.0,171.0,77.0
DDD,2013B,1730611,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,1,150,N,Withdrawn,-58.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,85.0,2.0,85.0,15.0,2.0,5.0,4.0,12.0,60.0,15.0
DDD,2013B,1741838,M,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,-15.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,62.0,0.0,75.0,25.0,0.0,1.0,0.0,40.0,163.0,27.0
DDD,2013B,1766513,M,South East Region,Lower Than A Level,80-90%,35-55,0,70,N,Withdrawn,-305.0,-184.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,1819994,M,South Region,HE Qualification,70-80%,55<=,0,90,N,Withdrawn,-25.0,-15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDD,2013B,1841753,F,South West Region,A Level or Equivalent,10-20,35-55,0,75,N,Withdrawn,-115.0,-19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,1843026,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-57.0,NA,24.0,68.0,53.0,83.0,81.0,82.0,116.0,80.0,165.0,59.0,NA,NA,229.0,40.0,25.0,57.0,54.0,89.0,81.0,64.0,117.0,73.0,152.0,69.0,173.0,69.0,209.0,37.0,14.0,235.0,1.0,619.0,542.0,2.0,251.0,3.0,77.0,215.0,19.0
DDD,2013B,1843355,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,-60.0,157.0,24.0,15.0,54.0,57.0,95.0,25.0,116.0,27.0,NA,NA,NA,NA,NA,NA,25.0,63.0,54.0,61.0,81.0,11.0,117.0,67.0,NA,NA,NA,NA,NA,NA,47.0,205.0,1.0,406.0,320.0,2.0,185.0,4.0,67.0,228.0,73.0
DDD,2013B,1845093,F,London Region,A Level or Equivalent,0-10%,35-55,1,120,N,Withdrawn,-15.0,161.0,37.0,42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,67.0,NA,NA,81.0,50.0,117.0,65.0,NA,NA,NA,NA,NA,NA,10.0,19.0,0.0,149.0,66.0,0.0,0.0,0.0,21.0,63.0,17.0
DDD,2013B,1879272,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,Withdrawn,-95.0,65.0,25.0,71.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,30.0,54.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,25.0,0.0,40.0,25.0,0.0,0.0,1.0,8.0,48.0,6.0
DDD,2013B,1901165,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,-52.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,15.0,0.0,7.0,6.0,2.0,8.0,0.0,8.0,14.0,6.0
DDD,2013B,1906919,M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-20.0,NA,24.0,81.0,52.0,82.0,80.0,98.0,115.0,92.0,NA,NA,201.0,63.0,230.0,47.0,25.0,73.0,54.0,92.0,81.0,89.0,117.0,92.0,152.0,94.0,173.0,89.0,209.0,89.0,72.0,1316.0,3.0,1062.0,801.0,45.0,341.0,14.0,72.0,610.0,135.0
DDD,2013B,1913872,F,South Region,A Level or Equivalent,90-100%,55<=,0,80,N,Withdrawn,-73.0,122.0,15.0,58.0,50.0,63.0,68.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,25.0,53.0,54.0,67.0,81.0,36.0,117.0,42.0,NA,NA,NA,NA,NA,NA,8.0,271.0,0.0,296.0,79.0,3.0,30.0,1.0,47.0,294.0,30.0
DDD,2013B,1922497,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,120,N,Withdrawn,-28.0,32.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,1935774,M,South West Region,A Level or Equivalent,40-50%,0-35,1,120,N,Withdrawn,-72.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,16.0,0.0,26.0,3.0,0.0,5.0,1.0,6.0,4.0,7.0
DDD,2013B,1944130,M,London Region,A Level or Equivalent,0-10%,35-55,0,70,N,Pass,-59.0,NA,20.0,53.0,52.0,81.0,79.0,79.0,115.0,60.0,149.0,75.0,197.0,69.0,229.0,69.0,25.0,77.0,54.0,83.0,81.0,81.0,117.0,72.0,152.0,67.0,173.0,75.0,209.0,65.0,74.0,351.0,1.0,599.0,64.0,3.0,241.0,1.0,112.0,604.0,53.0
DDD,2013B,1945240,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-23.0,NA,23.0,87.0,53.0,92.0,80.0,91.0,116.0,83.0,150.0,92.0,200.0,73.0,229.0,56.0,25.0,67.0,54.0,94.0,81.0,69.0,117.0,72.0,152.0,61.0,173.0,78.0,209.0,75.0,23.0,583.0,18.0,794.0,430.0,171.0,162.0,4.0,139.0,466.0,137.0
DDD,2013B,1962854,M,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,-22.0,139.0,24.0,88.0,67.0,62.0,81.0,94.0,NA,NA,NA,NA,NA,NA,NA,NA,25.0,67.0,54.0,81.0,81.0,83.0,NA,NA,NA,NA,NA,NA,NA,NA,18.0,55.0,0.0,135.0,48.0,1.0,8.0,0.0,64.0,305.0,39.0
DDD,2013B,1968757,M,North Western Region,HE Qualification,50-60%,35-55,0,60,N,Pass,-23.0,NA,32.0,70.0,53.0,47.0,81.0,72.0,NA,NA,151.0,23.0,200.0,33.0,231.0,64.0,25.0,47.0,54.0,89.0,81.0,72.0,117.0,70.0,152.0,63.0,173.0,44.0,209.0,79.0,23.0,70.0,53.0,316.0,210.0,1.0,38.0,1.0,64.0,359.0,57.0
DDD,2013B,1976350,M,Wales,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,-15.0,NA,25.0,92.0,53.0,84.0,86.0,87.0,200.0,35.0,NA,NA,200.0,76.0,230.0,58.0,25.0,87.0,54.0,94.0,81.0,94.0,117.0,77.0,NA,NA,NA,NA,NA,NA,13.0,130.0,2.0,180.0,75.0,11.0,26.0,2.0,76.0,261.0,26.0
DDD,2013B,1982845,F,South East Region,HE Qualification,60-70%,35-55,1,90,N,Pass,-16.0,NA,25.0,81.0,53.0,87.0,81.0,90.0,116.0,38.0,170.0,61.0,200.0,68.0,229.0,53.0,25.0,77.0,54.0,89.0,81.0,86.0,117.0,73.0,152.0,89.0,173.0,89.0,209.0,92.0,36.0,1.0,0.0,149.0,80.0,0.0,4.0,0.0,54.0,238.0,17.0
DDD,2013B,2002727,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-24.0,59.0,19.0,82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,80.0,54.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,15.0,0.0,51.0,16.0,0.0,9.0,3.0,15.0,26.0,19.0
DDD,2013B,2006894,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,Distinction,-36.0,NA,21.0,79.0,49.0,96.0,77.0,98.0,114.0,98.0,154.0,84.0,197.0,95.0,230.0,91.0,25.0,93.0,54.0,100.0,81.0,100.0,117.0,98.0,152.0,91.0,173.0,94.0,209.0,93.0,10.0,448.0,3.0,195.0,76.0,20.0,60.0,0.0,71.0,144.0,25.0
DDD,2013B,2020916,M,North Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-72.0,NA,25.0,86.0,52.0,81.0,81.0,93.0,116.0,91.0,151.0,85.0,200.0,87.0,231.0,60.0,25.0,67.0,54.0,92.0,81.0,94.0,117.0,80.0,152.0,81.0,NA,NA,209.0,51.0,7.0,168.0,0.0,264.0,191.0,14.0,167.0,0.0,43.0,168.0,12.0
DDD,2013B,2028388,M,London Region,Lower Than A Level,40-50%,35-55,0,90,N,Pass,-94.0,NA,25.0,58.0,52.0,63.0,85.0,91.0,121.0,13.0,NA,NA,209.0,34.0,229.0,40.0,25.0,33.0,54.0,75.0,81.0,47.0,117.0,37.0,NA,NA,173.0,25.0,209.0,32.0,39.0,166.0,0.0,584.0,265.0,7.0,23.0,1.0,146.0,398.0,63.0
DDD,2013B,2034000,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-94.0,-24.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,2036685,M,Scotland,HE Qualification,10-20,35-55,1,60,N,Fail,-98.0,NA,25.0,66.0,53.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,47.0,0.0,65.0,37.0,0.0,0.0,0.0,19.0,26.0,7.0
DDD,2013B,2037479,M,North Western Region,Lower Than A Level,60-70%,0-35,0,180,N,Withdrawn,-57.0,144.0,26.0,55.0,54.0,57.0,85.0,58.0,121.0,25.0,NA,NA,NA,NA,NA,NA,25.0,73.0,54.0,75.0,81.0,67.0,117.0,77.0,NA,NA,NA,NA,NA,NA,20.0,144.0,0.0,353.0,150.0,16.0,38.0,3.0,97.0,259.0,60.0
DDD,2013B,2046628,M,Ireland,HE Qualification,60-70%,35-55,0,90,Y,Withdrawn,-150.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,55.0,0.0,70.0,29.0,26.0,13.0,4.0,48.0,70.0,36.0
DDD,2013B,2063578,M,Scotland,A Level or Equivalent,0-10%,0-35,0,70,N,Distinction,-52.0,NA,20.0,90.0,47.0,94.0,75.0,98.0,111.0,95.0,150.0,93.0,198.0,92.0,229.0,78.0,25.0,97.0,54.0,92.0,81.0,97.0,117.0,88.0,152.0,91.0,173.0,97.0,209.0,88.0,64.0,3052.0,20.0,2671.0,499.0,28.0,1004.0,1.0,184.0,1550.0,356.0
DDD,2013B,2080539,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-22.0,NA,15.0,86.0,52.0,67.0,78.0,84.0,115.0,85.0,155.0,23.0,201.0,65.0,229.0,47.0,25.0,60.0,54.0,83.0,81.0,78.0,117.0,70.0,152.0,74.0,173.0,64.0,209.0,51.0,31.0,140.0,0.0,111.0,206.0,1.0,35.0,1.0,36.0,295.0,40.0
DDD,2013B,2082180,M,London Region,A Level or Equivalent,90-100%,0-35,1,60,N,Withdrawn,-67.0,115.0,25.0,80.0,53.0,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,97.0,54.0,97.0,81.0,100.0,117.0,53.0,NA,NA,NA,NA,NA,NA,4.0,33.0,0.0,31.0,12.0,0.0,42.0,0.0,38.0,60.0,11.0
DDD,2013B,2088765,F,South Region,HE Qualification,90-100%,35-55,0,70,Y,Pass,-64.0,NA,22.0,88.0,51.0,90.0,80.0,93.0,116.0,50.0,NA,NA,199.0,31.0,230.0,60.0,25.0,93.0,54.0,100.0,81.0,97.0,117.0,98.0,152.0,94.0,173.0,83.0,209.0,87.0,169.0,1053.0,242.0,3220.0,290.0,37.0,622.0,2.0,375.0,1939.0,182.0
DDD,2013B,2094546,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,-22.0,111.0,25.0,75.0,53.0,78.0,88.0,35.0,NA,NA,NA,NA,NA,NA,NA,NA,25.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,50.0,0.0,95.0,141.0,4.0,34.0,2.0,29.0,42.0,14.0
DDD,2013B,2126013,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,Y,Withdrawn,-24.0,142.0,24.0,52.0,51.0,48.0,83.0,36.0,116.0,32.0,NA,NA,NA,NA,NA,NA,25.0,40.0,54.0,47.0,81.0,44.0,117.0,53.0,NA,NA,NA,NA,NA,NA,9.0,164.0,0.0,205.0,236.0,12.0,47.0,0.0,59.0,89.0,51.0
DDD,2013B,2133242,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,-27.0,226.0,24.0,80.0,53.0,78.0,80.0,84.0,116.0,84.0,152.0,71.0,206.0,49.0,NA,NA,25.0,83.0,54.0,86.0,81.0,78.0,117.0,83.0,152.0,89.0,173.0,86.0,209.0,67.0,56.0,1261.0,7.0,1164.0,308.0,57.0,277.0,3.0,152.0,769.0,213.0
DDD,2013B,2140311,M,Scotland,HE Qualification,30-40%,35-55,0,160,N,Pass,-12.0,NA,25.0,70.0,55.0,70.0,80.0,77.0,116.0,43.0,151.0,50.0,200.0,34.0,229.0,40.0,25.0,77.0,54.0,86.0,88.0,67.0,117.0,18.0,152.0,33.0,173.0,64.0,209.0,19.0,13.0,11.0,0.0,211.0,83.0,1.0,103.0,1.0,181.0,557.0,18.0
DDD,2013B,2141506,F,North Region,A Level or Equivalent,60-70%,35-55,1,120,N,Withdrawn,-115.0,37.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,2142579,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-45.0,NA,23.0,82.0,NA,NA,81.0,89.0,NA,NA,NA,NA,NA,NA,NA,NA,25.0,57.0,54.0,58.0,81.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,8.0,130.0,0.0,277.0,181.0,0.0,109.0,2.0,49.0,119.0,37.0
DDD,2013B,2146936,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,-60.0,NA,24.0,71.0,53.0,65.0,80.0,65.0,123.0,28.0,151.0,23.0,200.0,43.0,230.0,31.0,25.0,57.0,54.0,69.0,81.0,61.0,117.0,52.0,152.0,30.0,173.0,69.0,209.0,49.0,39.0,1853.0,33.0,827.0,122.0,49.0,172.0,5.0,268.0,1022.0,305.0
DDD,2013B,2154361,M,Scotland,Lower Than A Level,70-80%,0-35,1,90,N,Fail,-65.0,NA,24.0,70.0,60.0,68.0,80.0,76.0,116.0,46.0,158.0,43.0,NA,NA,NA,NA,25.0,77.0,54.0,61.0,81.0,69.0,117.0,73.0,152.0,56.0,NA,NA,NA,NA,9.0,90.0,0.0,106.0,116.0,0.0,50.0,0.0,46.0,85.0,19.0
DDD,2013B,2155857,M,North Region,A Level or Equivalent,10-20,0-35,0,180,N,Withdrawn,-147.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,2156514,M,South West Region,A Level or Equivalent,50-60%,55<=,0,90,N,Pass,-184.0,NA,23.0,80.0,53.0,86.0,79.0,51.0,116.0,77.0,154.0,79.0,200.0,44.0,230.0,62.0,25.0,53.0,54.0,81.0,81.0,56.0,117.0,87.0,152.0,80.0,173.0,72.0,209.0,61.0,27.0,540.0,0.0,282.0,134.0,20.0,136.0,1.0,51.0,242.0,13.0
DDD,2013B,2177871,M,London Region,HE Qualification,20-30%,35-55,0,120,N,Pass,-45.0,NA,25.0,94.0,53.0,78.0,80.0,99.0,130.0,90.0,NA,NA,NA,NA,229.0,64.0,25.0,83.0,54.0,97.0,81.0,92.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,132.0,1.0,218.0,94.0,1.0,73.0,0.0,133.0,334.0,53.0
DDD,2013B,2191819,F,Wales,HE Qualification,60-70%,35-55,0,90,N,Withdrawn,-101.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDD,2013B,2193231,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-128.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,83.0,0.0,103.0,5.0,3.0,6.0,1.0,7.0,14.0,18.0
DDD,2013B,2195445,F,North Western Region,HE Qualification,0-10%,0-35,0,60,Y,Pass,-21.0,NA,22.0,96.0,52.0,87.0,81.0,76.0,116.0,87.0,NA,NA,200.0,56.0,230.0,60.0,25.0,77.0,54.0,97.0,81.0,94.0,117.0,92.0,152.0,94.0,173.0,75.0,209.0,84.0,33.0,859.0,18.0,1208.0,103.0,12.0,55.0,1.0,243.0,604.0,193.0
DDD,2013B,2209728,F,South Region,A Level or Equivalent,90-100%,35-55,1,60,N,Pass,-72.0,NA,24.0,84.0,52.0,77.0,86.0,67.0,115.0,50.0,156.0,63.0,200.0,23.0,230.0,44.0,25.0,70.0,54.0,89.0,81.0,44.0,117.0,63.0,152.0,85.0,173.0,97.0,209.0,53.0,48.0,485.0,0.0,541.0,203.0,16.0,247.0,4.0,79.0,450.0,147.0
DDD,2013B,2214589,M,West Midlands Region,Lower Than A Level,20-30%,35-55,1,240,N,Withdrawn,-120.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,72.0,0.0,97.0,8.0,1.0,13.0,1.0,26.0,68.0,41.0
DDD,2013B,2227786,M,London Region,HE Qualification,30-40%,35-55,1,130,N,Fail,-22.0,NA,24.0,81.0,66.0,65.0,95.0,68.0,123.0,63.0,172.0,38.0,NA,NA,NA,NA,25.0,53.0,54.0,61.0,81.0,64.0,117.0,38.0,152.0,46.0,173.0,28.0,NA,NA,6.0,0.0,0.0,124.0,179.0,0.0,5.0,0.0,41.0,152.0,12.0
DDD,2013B,2228206,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,1,180,N,Withdrawn,-29.0,139.0,-1.0,74.0,52.0,85.0,88.0,66.0,NA,NA,NA,NA,NA,NA,NA,NA,-1.0,93.0,-1.0,83.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,141.0,0.0,92.0,11.0,16.0,22.0,0.0,18.0,56.0,3.0
DDD,2013B,2229785,M,West Midlands Region,HE Qualification,10-20,0-35,0,90,N,Withdrawn,-22.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.0,61.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,0.0,0.0,55.0,110.0,0.0,0.0,0.0,33.0,36.0,8.0
DDD,2013B,2231961,M,London Region,HE Qualification,10-20,35-55,1,60,N,Distinction,-30.0,NA,7.0,86.0,48.0,95.0,78.0,95.0,116.0,78.0,151.0,86.0,200.0,47.0,229.0,82.0,25.0,87.0,54.0,97.0,81.0,92.0,117.0,92.0,152.0,98.0,NA,NA,209.0,67.0,17.0,58.0,0.0,193.0,146.0,2.0,16.0,1.0,67.0,180.0,56.0
DDD,2013B,2232218,M,South Region,A Level or Equivalent,30-40%,35-55,0,150,N,Withdrawn,-21.0,172.0,17.0,87.0,52.0,80.0,79.0,91.0,116.0,66.0,NA,NA,NA,NA,NA,NA,25.0,93.0,54.0,92.0,88.0,92.0,117.0,85.0,152.0,20.0,NA,NA,NA,NA,23.0,428.0,1.0,335.0,38.0,12.0,64.0,8.0,67.0,260.0,109.0
DDD,2013B,2238679,M,North Western Region,HE Qualification,0-10%,35-55,1,60,N,Fail,-107.0,NA,25.0,42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,40.0,54.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,59.0,0.0,27.0,11.0,0.0,12.0,0.0,1.0,5.0,0.0
DDD,2013B,2248715,M,South West Region,HE Qualification,70-80%,0-35,1,90,N,Pass,-81.0,NA,20.0,65.0,47.0,83.0,67.0,78.0,107.0,85.0,138.0,79.0,NA,NA,231.0,53.0,25.0,80.0,54.0,97.0,81.0,86.0,117.0,95.0,152.0,74.0,173.0,61.0,209.0,80.0,27.0,104.0,0.0,232.0,71.0,0.0,61.0,0.0,104.0,472.0,8.0
DDD,2013B,2267712,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-142.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,34.0,0.0,29.0,21.0,1.0,6.0,0.0,7.0,40.0,12.0
DDD,2013B,2279449,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-74.0,NA,24.0,96.0,48.0,95.0,80.0,90.0,116.0,87.0,150.0,92.0,200.0,85.0,230.0,71.0,25.0,93.0,54.0,83.0,81.0,78.0,117.0,82.0,152.0,85.0,173.0,78.0,209.0,76.0,24.0,398.0,0.0,397.0,351.0,8.0,62.0,3.0,100.0,258.0,59.0
DDD,2013B,2281292,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-16.0,NA,NA,NA,60.0,66.0,81.0,76.0,116.0,73.0,158.0,55.0,200.0,57.0,229.0,64.0,NA,NA,54.0,92.0,81.0,92.0,117.0,98.0,152.0,91.0,173.0,89.0,209.0,88.0,19.0,117.0,0.0,149.0,50.0,0.0,6.0,1.0,74.0,266.0,24.0
DDD,2013B,2283212,F,Scotland,Lower Than A Level,20-30%,0-35,1,60,N,Withdrawn,-81.0,-63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,2298696,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-122.0,-21.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,2318590,F,East Anglian Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,-25.0,151.0,25.0,64.0,52.0,69.0,84.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,25.0,90.0,54.0,78.0,81.0,78.0,117.0,68.0,NA,NA,NA,NA,NA,NA,30.0,137.0,0.0,258.0,216.0,13.0,44.0,2.0,56.0,201.0,79.0
DDD,2013B,2321898,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,31.0,11.0,0.0,0.0,3.0,7.0,6.0,8.0
