code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34860_date,34860_score,34861_date,34861_score,34862_date,34862_score,34863_date,34863_score,34864_date,34864_score,34865_date,34865_score,34866_date,34866_score,34867_date,34867_score,34868_date,34868_score,34869_date,34869_score,34870_date,34870_score,34871_date,34871_score,clicks_dataplus,clicks_dualpane,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_ouelluminate,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
FFF,2013B,1919940,M,South West Region,A Level or Equivalent,70-80%,35-55,1,120,N,Distinction,-24.0,NA,18.0,96.0,44.0,96.0,87.0,90.0,130.0,94.0,165.0,98.0,52.0,89.0,89.0,93.0,89.0,86.0,116.0,90.0,184.0,87.0,192.0,80.0,192.0,88.0,27.0,7.0,605.0,11.0,515.0,1687.0,19.0,78.0,14.0,44.0,526.0,40.0,363.0,36.0
FFF,2013B,1930949,M,London Region,Lower Than A Level,30-40%,35-55,0,150,N,Fail,-22.0,NA,16.0,80.0,47.0,76.0,93.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,184.0,0.0,307.0,425.0,9.0,6.0,4.0,1.0,2.0,38.0,158.0,21.0
FFF,2013B,1934810,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,90,N,Fail,-199.0,NA,17.0,94.0,46.0,98.0,93.0,88.0,130.0,68.0,165.0,63.0,202.0,87.0,214.0,94.0,214.0,89.0,214.0,86.0,215.0,86.0,216.0,78.0,217.0,62.0,12.0,7.0,934.0,47.0,618.0,930.0,28.0,35.0,10.0,3.0,721.0,42.0,342.0,33.0
FFF,2013B,1936679,F,South East Region,A Level or Equivalent,30-40%,35-55,0,60,Y,Pass,-49.0,NA,18.0,76.0,49.0,84.0,95.0,67.0,131.0,70.0,170.0,76.0,208.0,70.0,208.0,86.0,209.0,65.0,209.0,69.0,210.0,86.0,213.0,68.0,213.0,87.0,29.0,11.0,1021.0,1.0,814.0,1833.0,100.0,86.0,32.0,13.0,762.0,54.0,368.0,27.0
FFF,2013B,1936935,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-46.0,-5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013B,1966591,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Distinction,-23.0,NA,17.0,84.0,45.0,88.0,87.0,85.0,128.0,92.0,163.0,85.0,19.0,91.0,19.0,96.0,55.0,93.0,96.0,93.0,139.0,85.0,168.0,86.0,165.0,86.0,6.0,18.0,529.0,0.0,790.0,3173.0,79.0,15.0,11.0,8.0,575.0,56.0,566.0,72.0
FFF,2013B,1974271,M,South East Region,A Level or Equivalent,30-40%,35-55,0,90,N,Pass,-94.0,NA,16.0,82.0,45.0,62.0,88.0,87.0,130.0,81.0,166.0,83.0,217.0,78.0,217.0,90.0,220.0,74.0,220.0,59.0,222.0,74.0,222.0,63.0,222.0,60.0,0.0,0.0,87.0,0.0,100.0,229.0,1.0,4.0,4.0,0.0,591.0,21.0,76.0,13.0
FFF,2013B,1990127,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-78.0,NA,17.0,100.0,61.0,78.0,107.0,68.0,131.0,70.0,187.0,23.0,189.0,71.0,202.0,79.0,198.0,75.0,198.0,77.0,200.0,68.0,220.0,70.0,202.0,76.0,3.0,4.0,83.0,0.0,208.0,1115.0,1.0,3.0,5.0,0.0,818.0,27.0,253.0,22.0
FFF,2013B,1997164,M,Ireland,Post Graduate Qualification,NA,35-55,1,120,N,Pass,-16.0,NA,18.0,78.0,47.0,94.0,88.0,93.0,129.0,93.0,166.0,100.0,223.0,89.0,223.0,97.0,223.0,94.0,223.0,81.0,223.0,88.0,223.0,91.0,223.0,83.0,7.0,21.0,646.0,0.0,582.0,3229.0,67.0,72.0,25.0,20.0,1012.0,56.0,744.0,70.0
FFF,2013B,2000491,M,London Region,Lower Than A Level,20-30%,35-55,0,90,N,Pass,-65.0,NA,18.0,82.0,47.0,66.0,88.0,68.0,122.0,65.0,166.0,53.0,-1.0,100.0,6.0,100.0,88.0,92.0,193.0,84.0,193.0,82.0,193.0,75.0,193.0,84.0,22.0,9.0,214.0,0.0,317.0,1161.0,2.0,18.0,9.0,42.0,1297.0,29.0,268.0,30.0
FFF,2013B,2001665,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-263.0,NA,21.0,32.0,42.0,84.0,97.0,80.0,137.0,89.0,172.0,91.0,59.0,84.0,117.0,96.0,118.0,83.0,178.0,82.0,179.0,74.0,209.0,80.0,NA,NA,44.0,16.0,73.0,0.0,237.0,1283.0,58.0,48.0,24.0,34.0,553.0,121.0,345.0,55.0
FFF,2013B,2012900,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,80,N,Withdrawn,-24.0,87.0,14.0,68.0,46.0,54.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,117.0,0.0,81.0,211.0,6.0,0.0,0.0,0.0,154.0,5.0,51.0,10.0
FFF,2013B,2031252,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,90,N,Pass,-151.0,NA,19.0,98.0,55.0,96.0,95.0,92.0,133.0,82.0,NA,NA,180.0,81.0,198.0,88.0,220.0,81.0,220.0,72.0,220.0,74.0,220.0,74.0,220.0,74.0,26.0,3.0,332.0,0.0,334.0,820.0,88.0,19.0,8.0,1.0,598.0,50.0,275.0,14.0
FFF,2013B,2034533,F,South Region,A Level or Equivalent,70-80%,0-35,0,130,Y,Fail,-172.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,20.0,0.0,33.0,23.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0
FFF,2013B,2045440,M,South East Region,HE Qualification,50-60%,35-55,1,150,N,Pass,-97.0,NA,17.0,88.0,46.0,68.0,88.0,70.0,130.0,80.0,166.0,83.0,194.0,77.0,196.0,83.0,200.0,69.0,200.0,67.0,201.0,72.0,203.0,62.0,203.0,65.0,3.0,4.0,144.0,0.0,351.0,1525.0,14.0,21.0,10.0,12.0,990.0,30.0,352.0,28.0
FFF,2013B,2045818,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-28.0,NA,19.0,78.0,46.0,64.0,88.0,78.0,130.0,64.0,165.0,83.0,52.0,76.0,90.0,95.0,136.0,84.0,136.0,81.0,207.0,84.0,210.0,79.0,207.0,89.0,3.0,8.0,357.0,0.0,439.0,1257.0,26.0,74.0,7.0,4.0,593.0,42.0,395.0,52.0
FFF,2013B,2051035,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-24.0,NA,18.0,84.0,46.0,70.0,89.0,83.0,131.0,87.0,166.0,76.0,10.0,85.0,210.0,96.0,210.0,82.0,210.0,84.0,213.0,80.0,213.0,86.0,213.0,83.0,11.0,0.0,431.0,0.0,495.0,1489.0,14.0,1.0,10.0,0.0,750.0,21.0,297.0,38.0
FFF,2013B,2054019,M,Scotland,HE Qualification,80-90%,35-55,0,90,N,Pass,-15.0,NA,18.0,80.0,47.0,66.0,88.0,71.0,258.0,NA,166.0,88.0,178.0,87.0,217.0,94.0,220.0,82.0,220.0,91.0,220.0,90.0,217.0,85.0,NA,NA,16.0,2.0,257.0,0.0,278.0,753.0,6.0,4.0,1.0,0.0,564.0,52.0,335.0,34.0
FFF,2013B,2057105,M,South East Region,HE Qualification,50-60%,35-55,0,60,N,Pass,-58.0,NA,15.0,86.0,46.0,62.0,89.0,80.0,131.0,72.0,166.0,80.0,52.0,83.0,66.0,84.0,63.0,61.0,91.0,78.0,140.0,82.0,202.0,69.0,200.0,71.0,58.0,13.0,800.0,0.0,578.0,2927.0,15.0,77.0,16.0,42.0,644.0,55.0,503.0,104.0
FFF,2013B,2060467,M,South West Region,HE Qualification,50-60%,35-55,0,60,N,Fail,-16.0,NA,19.0,86.0,47.0,86.0,89.0,56.0,131.0,58.0,171.0,57.0,10.0,98.0,41.0,92.0,54.0,90.0,112.0,91.0,171.0,83.0,221.0,85.0,181.0,96.0,0.0,4.0,115.0,0.0,224.0,882.0,2.0,16.0,9.0,0.0,1122.0,30.0,275.0,16.0
FFF,2013B,2068918,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-71.0,88.0,9.0,72.0,47.0,92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,261.0,0.0,174.0,272.0,6.0,50.0,2.0,4.0,11.0,30.0,81.0,12.0
FFF,2013B,2087100,M,South West Region,HE Qualification,40-50%,35-55,0,60,N,Distinction,-67.0,NA,14.0,88.0,45.0,88.0,87.0,88.0,128.0,87.0,163.0,90.0,52.0,89.0,52.0,99.0,89.0,86.0,130.0,87.0,160.0,91.0,173.0,81.0,173.0,86.0,20.0,6.0,522.0,0.0,648.0,1711.0,30.0,36.0,14.0,16.0,737.0,53.0,391.0,53.0
FFF,2013B,2090053,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-53.0,NA,18.0,92.0,47.0,80.0,89.0,71.0,131.0,65.0,NA,NA,3.0,86.0,5.0,87.0,52.0,73.0,91.0,77.0,125.0,71.0,154.0,72.0,154.0,65.0,0.0,5.0,1062.0,0.0,752.0,981.0,8.0,43.0,12.0,13.0,958.0,109.0,502.0,54.0
FFF,2013B,2102658,F,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013B,2108821,M,Scotland,HE Qualification,90-100%,35-55,2,120,N,Pass,-29.0,NA,18.0,78.0,46.0,90.0,88.0,81.0,144.0,79.0,165.0,90.0,143.0,91.0,158.0,90.0,210.0,88.0,167.0,93.0,210.0,77.0,221.0,76.0,221.0,77.0,13.0,11.0,514.0,0.0,409.0,1390.0,46.0,29.0,5.0,11.0,616.0,32.0,211.0,39.0
FFF,2013B,2139037,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Distinction,-52.0,NA,22.0,96.0,47.0,94.0,96.0,92.0,130.0,98.0,166.0,96.0,45.0,94.0,128.0,88.0,196.0,70.0,158.0,78.0,158.0,93.0,192.0,61.0,196.0,40.0,18.0,12.0,903.0,0.0,515.0,877.0,62.0,46.0,15.0,42.0,636.0,45.0,434.0,52.0
FFF,2013B,2140087,F,South Region,A Level or Equivalent,40-50%,35-55,0,90,N,Pass,-65.0,NA,17.0,84.0,45.0,82.0,95.0,76.0,128.0,67.0,165.0,68.0,17.0,66.0,28.0,76.0,88.0,80.0,96.0,66.0,130.0,67.0,157.0,64.0,154.0,68.0,8.0,0.0,167.0,0.0,240.0,949.0,1.0,8.0,3.0,0.0,697.0,33.0,236.0,47.0
FFF,2013B,2141085,F,South Region,Lower Than A Level,90-100%,0-35,0,90,N,Pass,-24.0,NA,17.0,74.0,47.0,74.0,90.0,75.0,141.0,70.0,166.0,81.0,188.0,73.0,208.0,94.0,188.0,87.0,188.0,73.0,202.0,77.0,202.0,76.0,202.0,78.0,0.0,5.0,234.0,0.0,381.0,1548.0,4.0,20.0,2.0,9.0,697.0,31.0,246.0,27.0
FFF,2013B,2142853,F,London Region,Lower Than A Level,10-20,35-55,0,170,Y,Fail,-65.0,NA,12.0,90.0,44.0,92.0,87.0,72.0,NA,NA,NA,NA,11.0,89.0,77.0,81.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,4.0,337.0,0.0,209.0,864.0,3.0,5.0,9.0,3.0,385.0,35.0,173.0,14.0
FFF,2013B,2143065,M,South West Region,A Level or Equivalent,70-80%,35-55,0,100,N,Pass,-87.0,NA,28.0,84.0,45.0,86.0,86.0,82.0,136.0,84.0,164.0,89.0,91.0,80.0,91.0,85.0,97.0,90.0,172.0,82.0,179.0,76.0,184.0,78.0,182.0,87.0,1.0,1.0,287.0,0.0,531.0,1597.0,13.0,14.0,9.0,18.0,687.0,29.0,436.0,38.0
FFF,2013B,2156733,M,North Region,Lower Than A Level,NA,35-55,0,60,N,Withdrawn,-113.0,72.0,19.0,94.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,81.0,0.0,58.0,67.0,0.0,0.0,6.0,0.0,0.0,7.0,22.0,12.0
FFF,2013B,2158399,M,Wales,Lower Than A Level,50-60%,0-35,0,60,Y,Pass,-28.0,NA,17.0,88.0,45.0,76.0,88.0,77.0,130.0,64.0,NA,NA,27.0,89.0,32.0,92.0,80.0,82.0,164.0,74.0,214.0,84.0,216.0,77.0,215.0,71.0,8.0,5.0,304.0,0.0,527.0,1914.0,30.0,29.0,16.0,15.0,767.0,68.0,360.0,42.0
FFF,2013B,2182255,M,Ireland,A Level or Equivalent,NA,0-35,0,60,N,Fail,-80.0,NA,18.0,88.0,46.0,90.0,88.0,61.0,130.0,47.0,165.0,50.0,10.0,80.0,27.0,92.0,201.0,63.0,201.0,64.0,201.0,72.0,201.0,69.0,201.0,74.0,0.0,0.0,326.0,0.0,190.0,367.0,7.0,2.0,2.0,0.0,570.0,10.0,101.0,12.0
FFF,2013B,2189002,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,-18.0,NA,18.0,80.0,45.0,92.0,NA,NA,129.0,83.0,165.0,78.0,3.0,100.0,5.0,99.0,49.0,100.0,103.0,92.0,131.0,91.0,154.0,93.0,154.0,98.0,0.0,0.0,202.0,0.0,351.0,962.0,9.0,17.0,6.0,5.0,702.0,31.0,217.0,35.0
FFF,2013B,2195318,M,South East Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-93.0,NA,17.0,66.0,46.0,72.0,89.0,40.0,135.0,57.0,166.0,58.0,24.0,81.0,45.0,84.0,80.0,66.0,115.0,84.0,171.0,84.0,182.0,75.0,178.0,73.0,0.0,0.0,789.0,0.0,555.0,2105.0,44.0,64.0,13.0,3.0,705.0,30.0,345.0,39.0
FFF,2013B,2195971,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-86.0,NA,19.0,88.0,47.0,64.0,NA,NA,NA,NA,NA,NA,52.0,79.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,115.0,2.0,174.0,262.0,7.0,17.0,9.0,3.0,90.0,12.0,96.0,15.0
FFF,2013B,2197511,M,South West Region,Lower Than A Level,30-40%,35-55,0,90,N,Pass,-22.0,NA,19.0,98.0,49.0,40.0,89.0,86.0,136.0,74.0,178.0,65.0,19.0,84.0,84.0,94.0,87.0,74.0,187.0,76.0,187.0,82.0,188.0,83.0,187.0,70.0,26.0,1.0,30.0,0.0,190.0,604.0,45.0,11.0,7.0,0.0,724.0,62.0,256.0,21.0
FFF,2013B,2231810,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,1,150,N,Pass,-60.0,NA,17.0,74.0,45.0,76.0,84.0,95.0,128.0,80.0,162.0,92.0,164.0,81.0,164.0,71.0,164.0,60.0,164.0,69.0,164.0,70.0,164.0,58.0,164.0,66.0,1.0,3.0,394.0,0.0,445.0,1402.0,5.0,17.0,5.0,3.0,871.0,27.0,256.0,19.0
FFF,2013B,2245011,F,South Region,HE Qualification,90-100%,35-55,1,120,N,Withdrawn,-21.0,20.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,19.0,0.0,26.0,26.0,0.0,0.0,1.0,0.0,0.0,2.0,12.0,0.0
FFF,2013B,2252905,F,Scotland,A Level or Equivalent,30-40%,0-35,1,60,N,Fail,-106.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,12.0,0.0,14.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
FFF,2013B,2254252,M,Ireland,Lower Than A Level,30-40%,0-35,0,90,N,Fail,-65.0,NA,17.0,72.0,45.0,82.0,88.0,67.0,138.0,23.0,NA,NA,19.0,72.0,37.0,80.0,95.0,58.0,213.0,66.0,213.0,60.0,223.0,51.0,223.0,44.0,0.0,20.0,868.0,0.0,896.0,1595.0,33.0,47.0,13.0,13.0,999.0,49.0,435.0,24.0
FFF,2013B,2272874,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,-94.0,NA,19.0,76.0,NA,NA,95.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,4.0,138.0,0.0,151.0,222.0,5.0,3.0,5.0,0.0,59.0,21.0,105.0,26.0
FFF,2013B,2280739,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-45.0,NA,18.0,84.0,47.0,92.0,89.0,95.0,NA,NA,NA,NA,73.0,81.0,95.0,87.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,11.0,199.0,0.0,241.0,1793.0,3.0,24.0,10.0,13.0,203.0,24.0,400.0,29.0
FFF,2013B,2281483,M,Scotland,HE Qualification,60-70%,35-55,0,70,N,Pass,-25.0,NA,15.0,72.0,41.0,84.0,88.0,80.0,122.0,77.0,160.0,88.0,30.0,86.0,45.0,91.0,90.0,73.0,112.0,73.0,152.0,88.0,174.0,91.0,174.0,77.0,39.0,26.0,630.0,0.0,832.0,2580.0,35.0,77.0,21.0,41.0,663.0,49.0,593.0,58.0
FFF,2013B,2288454,M,East Midlands Region,Lower Than A Level,90-100%,0-35,1,120,N,Pass,-22.0,NA,19.0,78.0,47.0,80.0,88.0,87.0,127.0,79.0,166.0,76.0,77.0,81.0,207.0,88.0,208.0,75.0,210.0,64.0,216.0,75.0,220.0,75.0,220.0,72.0,1.0,12.0,218.0,0.0,282.0,791.0,37.0,18.0,3.0,9.0,604.0,26.0,223.0,19.0
FFF,2013B,2288493,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,NA,-2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013B,2327494,M,London Region,Lower Than A Level,10-20,35-55,0,90,N,Fail,-55.0,NA,19.0,64.0,47.0,66.0,89.0,65.0,131.0,77.0,169.0,71.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,5.0,149.0,0.0,161.0,376.0,1.0,1.0,6.0,0.0,45.0,19.0,131.0,18.0
FFF,2013B,2338255,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-78.0,NA,17.0,90.0,47.0,84.0,92.0,85.0,129.0,87.0,170.0,67.0,-8.0,82.0,28.0,97.0,95.0,77.0,198.0,83.0,198.0,79.0,222.0,81.0,NA,NA,10.0,2.0,65.0,0.0,290.0,563.0,0.0,12.0,1.0,3.0,439.0,15.0,128.0,16.0
FFF,2013B,2338422,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-23.0,NA,18.0,76.0,46.0,70.0,89.0,65.0,130.0,82.0,166.0,54.0,194.0,92.0,195.0,99.0,196.0,83.0,198.0,85.0,215.0,77.0,215.0,79.0,215.0,68.0,0.0,6.0,284.0,0.0,341.0,869.0,3.0,3.0,9.0,7.0,521.0,85.0,270.0,23.0
FFF,2013B,2341415,F,South Region,HE Qualification,80-90%,35-55,1,120,N,Distinction,-98.0,NA,16.0,92.0,46.0,88.0,88.0,98.0,130.0,96.0,165.0,98.0,20.0,86.0,21.0,97.0,91.0,82.0,116.0,88.0,171.0,89.0,196.0,94.0,172.0,93.0,0.0,2.0,637.0,13.0,419.0,1185.0,2.0,30.0,2.0,1.0,587.0,30.0,327.0,29.0
FFF,2013B,2343293,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-58.0,NA,11.0,82.0,46.0,74.0,99.0,70.0,131.0,68.0,NA,NA,3.0,73.0,68.0,82.0,132.0,56.0,NA,NA,NA,NA,200.0,65.0,NA,NA,0.0,5.0,263.0,0.0,272.0,1002.0,3.0,29.0,7.0,9.0,649.0,30.0,221.0,42.0
FFF,2013B,2346679,M,South Region,A Level or Equivalent,80-90%,35-55,1,180,N,Pass,-44.0,NA,19.0,68.0,54.0,56.0,89.0,53.0,131.0,66.0,166.0,76.0,55.0,73.0,81.0,81.0,189.0,73.0,192.0,69.0,192.0,70.0,192.0,74.0,192.0,70.0,29.0,9.0,449.0,0.0,856.0,2839.0,20.0,35.0,11.0,4.0,817.0,43.0,654.0,46.0
FFF,2013B,2348120,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,N,Withdrawn,-289.0,66.0,19.0,82.0,46.0,80.0,NA,NA,NA,NA,NA,NA,21.0,16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,365.0,0.0,196.0,154.0,6.0,4.0,6.0,0.0,32.0,15.0,153.0,29.0
FFF,2013B,2352280,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-12.0,NA,16.0,80.0,45.0,90.0,88.0,81.0,130.0,81.0,163.0,84.0,49.0,90.0,69.0,91.0,95.0,91.0,156.0,88.0,192.0,88.0,220.0,77.0,216.0,85.0,21.0,9.0,196.0,0.0,382.0,1702.0,0.0,66.0,33.0,31.0,604.0,54.0,355.0,28.0
FFF,2013B,2354732,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-50.0,NA,17.0,80.0,46.0,82.0,86.0,64.0,130.0,55.0,172.0,70.0,-3.0,88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,527.0,0.0,404.0,398.0,26.0,0.0,5.0,0.0,159.0,36.0,164.0,25.0
FFF,2013B,2362169,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-30.0,NA,19.0,70.0,47.0,80.0,88.0,85.0,126.0,90.0,165.0,84.0,156.0,88.0,156.0,96.0,156.0,71.0,207.0,74.0,207.0,67.0,207.0,89.0,207.0,64.0,0.0,0.0,105.0,0.0,241.0,598.0,14.0,4.0,3.0,0.0,522.0,24.0,228.0,20.0
FFF,2013B,2364565,F,London Region,A Level or Equivalent,10-20,0-35,1,150,N,Pass,-65.0,NA,16.0,96.0,44.0,88.0,88.0,73.0,129.0,55.0,165.0,75.0,223.0,81.0,223.0,83.0,223.0,80.0,223.0,77.0,223.0,74.0,223.0,66.0,223.0,72.0,0.0,0.0,253.0,0.0,793.0,2505.0,26.0,3.0,3.0,6.0,1217.0,60.0,598.0,34.0
FFF,2013B,2367887,F,Scotland,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-23.0,53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,6.0,0.0,14.0,23.0,0.0,0.0,1.0,0.0,8.0,6.0,12.0,0.0
FFF,2013B,2375526,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,-12.0,NA,22.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,147.0,0.0,107.0,270.0,21.0,15.0,14.0,0.0,35.0,21.0,134.0,21.0
FFF,2013B,2381745,M,London Region,Lower Than A Level,0-10%,35-55,2,150,N,Withdrawn,-178.0,153.0,17.0,88.0,48.0,84.0,101.0,81.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,4.0,600.0,0.0,785.0,628.0,19.0,39.0,18.0,11.0,151.0,76.0,221.0,46.0
FFF,2013B,2383921,M,London Region,HE Qualification,10-20,35-55,0,60,N,Pass,-25.0,NA,17.0,82.0,47.0,56.0,88.0,80.0,126.0,91.0,161.0,85.0,122.0,79.0,128.0,87.0,128.0,81.0,128.0,86.0,144.0,87.0,198.0,73.0,198.0,73.0,5.0,5.0,369.0,0.0,638.0,1996.0,17.0,29.0,11.0,3.0,1076.0,55.0,450.0,23.0
FFF,2013B,2387054,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Distinction,-49.0,NA,18.0,100.0,46.0,100.0,86.0,94.0,130.0,90.0,165.0,92.0,26.0,86.0,31.0,100.0,59.0,82.0,91.0,87.0,138.0,91.0,168.0,88.0,160.0,93.0,5.0,7.0,2307.0,0.0,1005.0,2123.0,32.0,57.0,6.0,27.0,547.0,48.0,501.0,73.0
FFF,2013B,2389267,M,South Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-36.0,NA,6.0,90.0,44.0,98.0,71.0,90.0,106.0,87.0,162.0,94.0,-8.0,84.0,0.0,90.0,49.0,81.0,105.0,81.0,145.0,88.0,213.0,88.0,201.0,91.0,15.0,7.0,453.0,0.0,734.0,2075.0,24.0,37.0,19.0,24.0,647.0,36.0,355.0,41.0
FFF,2013B,2392327,F,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-105.0,NA,12.0,88.0,NA,NA,88.0,48.0,142.0,42.0,166.0,64.0,143.0,74.0,143.0,73.0,143.0,76.0,143.0,69.0,NA,NA,NA,NA,NA,NA,0.0,0.0,121.0,0.0,164.0,405.0,7.0,24.0,6.0,5.0,501.0,31.0,114.0,11.0
FFF,2013B,2395804,M,South West Region,Lower Than A Level,20-30%,35-55,1,120,N,Pass,-65.0,NA,22.0,82.0,47.0,58.0,96.0,94.0,134.0,86.0,166.0,85.0,60.0,84.0,160.0,95.0,182.0,87.0,182.0,80.0,192.0,85.0,192.0,72.0,208.0,91.0,0.0,6.0,210.0,0.0,263.0,807.0,26.0,20.0,8.0,6.0,616.0,72.0,316.0,29.0
FFF,2013B,2407762,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Fail,-50.0,NA,18.0,86.0,46.0,86.0,89.0,93.0,129.0,27.0,NA,NA,37.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,385.0,0.0,182.0,464.0,15.0,34.0,2.0,7.0,90.0,22.0,91.0,11.0
FFF,2013B,2413191,M,London Region,HE Qualification,0-10%,35-55,1,90,N,Pass,-49.0,NA,31.0,88.0,43.0,64.0,71.0,78.0,127.0,73.0,165.0,25.0,3.0,83.0,3.0,96.0,52.0,77.0,95.0,86.0,128.0,89.0,156.0,74.0,156.0,69.0,1.0,1.0,303.0,1.0,356.0,767.0,0.0,5.0,2.0,0.0,585.0,58.0,591.0,13.0
FFF,2013B,2419926,M,South Region,HE Qualification,80-90%,0-35,0,80,N,Pass,-42.0,NA,18.0,80.0,47.0,76.0,97.0,87.0,131.0,85.0,166.0,92.0,30.0,88.0,30.0,93.0,158.0,81.0,171.0,82.0,171.0,75.0,187.0,72.0,187.0,88.0,11.0,3.0,99.0,0.0,255.0,1189.0,0.0,20.0,5.0,11.0,551.0,40.0,185.0,22.0
