code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34886_date,34886_score,34887_date,34887_score,34888_date,34888_score,34889_date,34889_score,34890_date,34890_score,34891_date,34891_score,34892_date,34892_score,34893_date,34893_score,34894_date,34894_score,34895_date,34895_score,34896_date,34896_score,34897_date,34897_score,clicks_dataplus,clicks_dualpane,clicks_folder,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
FFF,2014B,632759,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-22.0,165.0,23.0,92.0,52.0,88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,179.0,0.0,164.0,2.0,301.0,18.0,5.0,6.0,109.0,7.0,66.0,0.0
FFF,2014B,632773,M,West Midlands Region,HE Qualification,50-60%,0-35,0,90,N,Withdrawn,-28.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2014B,632801,M,London Region,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,-27.0,NA,23.0,92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,35.0,0.0,31.0,0.0,102.0,2.0,5.0,0.0,6.0,6.0,40.0,0.0
FFF,2014B,632840,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-23.0,NA,20.0,66.0,52.0,78.0,90.0,55.0,134.0,40.0,176.0,44.0,208.0,68.0,216.0,74.0,228.0,44.0,228.0,64.0,228.0,62.0,221.0,51.0,228.0,69.0,0.0,0.0,3.0,143.0,0.0,136.0,7.0,197.0,3.0,7.0,6.0,648.0,15.0,117.0,22.0
FFF,2014B,632841,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-27.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,632848,M,East Midlands Region,HE Qualification,10-20,35-55,0,60,N,Pass,-22.0,NA,23.0,90.0,53.0,44.0,93.0,70.0,132.0,83.0,177.0,81.0,221.0,86.0,221.0,100.0,222.0,94.0,223.0,82.0,224.0,89.0,226.0,88.0,226.0,78.0,0.0,0.0,5.0,196.0,1.0,319.0,10.0,1495.0,12.0,10.0,0.0,323.0,69.0,368.0,36.0
FFF,2014B,632895,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-24.0,NA,18.0,80.0,44.0,82.0,82.0,81.0,120.0,84.0,162.0,88.0,24.0,80.0,96.0,99.0,101.0,74.0,139.0,67.0,151.0,86.0,175.0,84.0,175.0,72.0,0.0,0.0,3.0,134.0,0.0,199.0,0.0,674.0,17.0,5.0,3.0,888.0,25.0,168.0,10.0
FFF,2014B,632923,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-22.0,138.0,24.0,56.0,51.0,66.0,NA,NA,NA,NA,NA,NA,12.0,75.0,45.0,81.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,306.0,0.0,435.0,0.0,1209.0,34.0,10.0,10.0,311.0,26.0,316.0,32.0
FFF,2014B,632927,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,127.0,0.0,69.0,0.0,96.0,10.0,7.0,0.0,88.0,3.0,27.0,2.0
FFF,2014B,632929,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,-28.0,NA,23.0,80.0,51.0,82.0,86.0,68.0,129.0,79.0,171.0,92.0,20.0,82.0,199.0,87.0,199.0,68.0,199.0,75.0,227.0,70.0,228.0,69.0,227.0,56.0,0.0,0.0,1.0,203.0,0.0,311.0,5.0,1884.0,11.0,27.0,3.0,825.0,82.0,270.0,29.0
FFF,2014B,632947,M,South East Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,-27.0,NA,21.0,66.0,49.0,72.0,87.0,81.0,129.0,80.0,171.0,73.0,33.0,100.0,194.0,92.0,194.0,70.0,196.0,78.0,199.0,73.0,201.0,78.0,200.0,66.0,0.0,0.0,2.0,149.0,0.0,182.0,2.0,178.0,4.0,9.0,1.0,663.0,15.0,167.0,12.0
FFF,2014B,632958,M,North Region,HE Qualification,NA,35-55,0,90,N,Withdrawn,-23.0,62.0,23.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,10.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,77.0,0.0,117.0,0.0,229.0,8.0,7.0,3.0,51.0,17.0,85.0,9.0
FFF,2014B,632991,M,Yorkshire Region,HE Qualification,10-20,0-35,0,60,N,Pass,-27.0,NA,23.0,72.0,51.0,88.0,87.0,72.0,129.0,78.0,171.0,75.0,45.0,86.0,67.0,95.0,187.0,71.0,188.0,92.0,188.0,89.0,192.0,96.0,192.0,79.0,17.0,1.0,1.0,322.0,0.0,398.0,3.0,1540.0,44.0,13.0,3.0,771.0,36.0,319.0,61.0
FFF,2014B,633047,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-17.0,NA,24.0,68.0,52.0,68.0,104.0,89.0,130.0,66.0,170.0,76.0,25.0,80.0,193.0,77.0,202.0,55.0,202.0,65.0,202.0,63.0,227.0,65.0,227.0,67.0,0.0,0.0,2.0,30.0,0.0,130.0,1.0,641.0,0.0,3.0,0.0,635.0,15.0,124.0,10.0
FFF,2014B,633077,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,Y,Distinction,-27.0,NA,22.0,82.0,51.0,80.0,86.0,84.0,128.0,97.0,170.0,89.0,10.0,87.0,10.0,92.0,53.0,84.0,103.0,76.0,103.0,75.0,210.0,90.0,189.0,46.0,33.0,5.0,2.0,1188.0,0.0,909.0,6.0,2025.0,52.0,29.0,26.0,924.0,53.0,349.0,47.0
FFF,2014B,633100,F,Ireland,Lower Than A Level,NA,0-35,0,120,N,Withdrawn,-22.0,191.0,24.0,76.0,52.0,58.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,15.0,0.0,58.0,0.0,75.0,0.0,4.0,0.0,0.0,7.0,34.0,2.0
FFF,2014B,633102,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-26.0,-16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,16.0,0.0,32.0,0.0,44.0,0.0,7.0,0.0,0.0,6.0,23.0,1.0
FFF,2014B,633157,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,-25.0,NA,22.0,82.0,50.0,82.0,85.0,86.0,127.0,64.0,171.0,92.0,32.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,162.0,0.0,194.0,0.0,663.0,9.0,7.0,0.0,118.0,20.0,207.0,26.0
FFF,2014B,633179,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Distinction,-25.0,NA,7.0,92.0,49.0,96.0,86.0,93.0,127.0,96.0,154.0,98.0,5.0,95.0,10.0,93.0,69.0,88.0,102.0,91.0,126.0,87.0,194.0,91.0,175.0,91.0,11.0,1.0,2.0,226.0,0.0,677.0,3.0,2190.0,22.0,19.0,31.0,562.0,115.0,502.0,73.0
FFF,2014B,633205,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-25.0,NA,23.0,96.0,51.0,80.0,86.0,82.0,136.0,43.0,NA,NA,226.0,79.0,226.0,77.0,226.0,67.0,226.0,61.0,226.0,77.0,226.0,60.0,226.0,75.0,0.0,0.0,2.0,254.0,0.0,164.0,15.0,335.0,13.0,8.0,9.0,558.0,20.0,98.0,11.0
FFF,2014B,633207,M,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-25.0,NA,24.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,45.0,0.0,69.0,0.0,290.0,0.0,6.0,0.0,123.0,22.0,82.0,4.0
FFF,2014B,633219,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-22.0,NA,23.0,86.0,53.0,78.0,95.0,54.0,129.0,59.0,171.0,71.0,182.0,76.0,182.0,66.0,214.0,66.0,223.0,86.0,223.0,71.0,228.0,59.0,228.0,69.0,0.0,0.0,6.0,226.0,0.0,303.0,5.0,1008.0,22.0,20.0,3.0,952.0,80.0,459.0,53.0
FFF,2014B,633221,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,Y,Fail,-25.0,NA,24.0,94.0,NA,NA,87.0,60.0,143.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,73.0,0.0,299.0,0.0,1174.0,20.0,16.0,1.0,72.0,19.0,288.0,48.0
FFF,2014B,633233,M,West Midlands Region,No Formal quals,30-40%,0-35,0,60,N,Withdrawn,-24.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,8.0,0.0,0.0,2.0,13.0,0.0
FFF,2014B,633238,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-22.0,NA,22.0,94.0,51.0,72.0,86.0,64.0,128.0,46.0,170.0,69.0,66.0,69.0,108.0,74.0,199.0,48.0,222.0,68.0,223.0,55.0,226.0,58.0,226.0,57.0,13.0,0.0,3.0,232.0,0.0,416.0,0.0,1858.0,58.0,8.0,21.0,851.0,49.0,349.0,24.0
FFF,2014B,633243,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-24.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,5.0,0.0,45.0,0.0,111.0,0.0,4.0,0.0,0.0,15.0,43.0,1.0
FFF,2014B,633292,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-22.0,NA,23.0,82.0,46.0,72.0,76.0,69.0,NA,NA,NA,NA,18.0,76.0,31.0,88.0,70.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,192.0,0.0,182.0,0.0,526.0,21.0,8.0,9.0,357.0,22.0,146.0,12.0
FFF,2014B,633297,M,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Fail,-22.0,NA,17.0,66.0,52.0,74.0,NA,NA,NA,NA,NA,NA,59.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,156.0,0.0,72.0,1.0,106.0,0.0,10.0,3.0,156.0,5.0,75.0,11.0
FFF,2014B,633303,M,East Midlands Region,Post Graduate Qualification,60-70%,35-55,0,60,N,Distinction,-25.0,NA,14.0,86.0,48.0,92.0,83.0,94.0,125.0,85.0,167.0,96.0,5.0,94.0,5.0,92.0,52.0,95.0,95.0,89.0,109.0,95.0,150.0,93.0,150.0,90.0,10.0,0.0,2.0,588.0,0.0,635.0,6.0,1382.0,18.0,14.0,30.0,840.0,19.0,252.0,49.0
FFF,2014B,633305,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,23.0,0.0,35.0,0.0,36.0,2.0,2.0,0.0,0.0,5.0,25.0,3.0
FFF,2014B,633319,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-25.0,NA,23.0,80.0,52.0,88.0,86.0,77.0,129.0,72.0,171.0,85.0,52.0,78.0,52.0,89.0,90.0,81.0,138.0,86.0,192.0,86.0,223.0,82.0,221.0,92.0,53.0,2.0,2.0,1152.0,0.0,809.0,5.0,1623.0,107.0,24.0,33.0,863.0,44.0,430.0,51.0
FFF,2014B,633328,F,London Region,Post Graduate Qualification,20-30%,35-55,0,60,N,Pass,-22.0,NA,20.0,68.0,47.0,82.0,83.0,77.0,127.0,81.0,167.0,81.0,38.0,85.0,38.0,95.0,115.0,81.0,118.0,84.0,159.0,87.0,221.0,89.0,208.0,91.0,23.0,4.0,1.0,206.0,0.0,513.0,3.0,2587.0,56.0,22.0,41.0,611.0,68.0,417.0,80.0
FFF,2014B,633388,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Distinction,-23.0,NA,17.0,92.0,47.0,100.0,84.0,97.0,126.0,87.0,169.0,93.0,38.0,95.0,38.0,99.0,87.0,95.0,129.0,89.0,207.0,82.0,210.0,88.0,207.0,92.0,19.0,3.0,2.0,285.0,0.0,252.0,5.0,1937.0,35.0,18.0,19.0,455.0,28.0,367.0,74.0
FFF,2014B,633397,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,-24.0,NA,24.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,5.0,0.0,48.0,0.0,44.0,3.0,0.0,0.0,0.0,7.0,24.0,1.0
FFF,2014B,633401,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-23.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,11.0,0.0,26.0,0.0,61.0,0.0,3.0,0.0,0.0,1.0,21.0,2.0
FFF,2014B,633403,M,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-22.0,NA,24.0,90.0,59.0,24.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,136.0,0.0,53.0,0.0,99.0,7.0,8.0,0.0,13.0,11.0,57.0,8.0
FFF,2014B,633411,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-22.0,NA,23.0,86.0,52.0,66.0,87.0,81.0,NA,NA,NA,NA,17.0,83.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,75.0,0.0,94.0,2.0,420.0,11.0,2.0,3.0,76.0,11.0,121.0,1.0
FFF,2014B,633504,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-24.0,NA,7.0,88.0,40.0,84.0,71.0,89.0,127.0,93.0,161.0,90.0,10.0,82.0,10.0,82.0,67.0,97.0,128.0,87.0,156.0,73.0,189.0,78.0,212.0,80.0,0.0,2.0,3.0,737.0,0.0,744.0,0.0,1690.0,14.0,14.0,0.0,1094.0,29.0,366.0,27.0
FFF,2014B,633505,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-25.0,NA,23.0,84.0,52.0,62.0,87.0,76.0,128.0,61.0,170.0,23.0,220.0,72.0,227.0,94.0,227.0,48.0,228.0,69.0,228.0,68.0,228.0,72.0,228.0,76.0,0.0,0.0,0.0,28.0,0.0,88.0,1.0,490.0,1.0,5.0,3.0,550.0,17.0,106.0,7.0
FFF,2014B,633558,M,North Region,Post Graduate Qualification,NA,0-35,0,60,N,Withdrawn,-25.0,32.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,14.0,0.0,10.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0
FFF,2014B,633625,M,North Region,Lower Than A Level,NA,0-35,0,60,N,Withdrawn,-10.0,184.0,42.0,50.0,51.0,50.0,101.0,41.0,128.0,34.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,0.0,0.0,139.0,0.0,197.0,23.0,111.0,2.0,6.0,5.0,4.0,73.0,130.0,13.0
FFF,2014B,633676,M,Scotland,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,-15.0,107.0,29.0,58.0,55.0,34.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,146.0,1.0,110.0,0.0,60.0,4.0,12.0,1.0,5.0,20.0,93.0,5.0
FFF,2014B,633691,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Pass,-22.0,NA,18.0,88.0,52.0,68.0,87.0,64.0,129.0,70.0,NA,NA,38.0,68.0,154.0,76.0,226.0,45.0,226.0,74.0,223.0,75.0,223.0,73.0,221.0,69.0,0.0,0.0,3.0,83.0,0.0,304.0,0.0,1213.0,46.0,13.0,9.0,1033.0,25.0,349.0,31.0
FFF,2014B,633717,M,North Region,A Level or Equivalent,NA,35-55,0,60,N,Pass,-22.0,NA,21.0,74.0,52.0,50.0,86.0,56.0,129.0,62.0,NA,NA,10.0,81.0,18.0,92.0,52.0,78.0,95.0,78.0,95.0,60.0,150.0,61.0,150.0,61.0,0.0,0.0,4.0,248.0,1.0,747.0,0.0,1376.0,4.0,11.0,0.0,1008.0,22.0,732.0,15.0
FFF,2014B,633732,M,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-24.0,48.0,23.0,66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,92.0,1.0,147.0,0.0,242.0,16.0,9.0,0.0,145.0,14.0,88.0,14.0
FFF,2014B,633739,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-24.0,-10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,633745,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-23.0,NA,21.0,98.0,49.0,90.0,84.0,74.0,128.0,74.0,171.0,64.0,5.0,81.0,23.0,85.0,53.0,64.0,126.0,69.0,192.0,66.0,208.0,67.0,207.0,71.0,0.0,0.0,2.0,576.0,0.0,381.0,41.0,452.0,1.0,5.0,0.0,1207.0,21.0,327.0,42.0
FFF,2014B,633756,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-15.0,NA,23.0,82.0,51.0,80.0,86.0,85.0,128.0,86.0,173.0,90.0,35.0,81.0,35.0,80.0,180.0,84.0,181.0,78.0,181.0,71.0,223.0,68.0,222.0,73.0,0.0,0.0,3.0,160.0,0.0,340.0,1.0,1127.0,21.0,8.0,11.0,793.0,55.0,225.0,26.0
FFF,2014B,633773,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-22.0,NA,38.0,74.0,52.0,68.0,87.0,77.0,154.0,65.0,173.0,71.0,177.0,90.0,177.0,89.0,222.0,67.0,222.0,85.0,222.0,73.0,222.0,76.0,222.0,73.0,0.0,0.0,3.0,356.0,0.0,160.0,0.0,1061.0,5.0,3.0,0.0,556.0,10.0,127.0,10.0
FFF,2014B,633840,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-23.0,NA,23.0,70.0,52.0,78.0,87.0,63.0,NA,NA,NA,NA,40.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,174.0,0.0,184.0,0.0,413.0,9.0,5.0,3.0,229.0,17.0,129.0,1.0
FFF,2014B,633881,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,-23.0,59.0,36.0,52.0,NA,NA,NA,NA,NA,NA,NA,NA,5.0,79.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,59.0,0.0,102.0,0.0,124.0,0.0,2.0,0.0,121.0,9.0,87.0,7.0
FFF,2014B,633884,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-17.0,96.0,18.0,58.0,51.0,28.0,NA,NA,NA,NA,NA,NA,14.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,23.0,0.0,39.0,0.0,171.0,0.0,7.0,0.0,97.0,5.0,63.0,3.0
FFF,2014B,633924,M,London Region,HE Qualification,10-20,35-55,0,60,N,Fail,-24.0,NA,24.0,90.0,52.0,80.0,97.0,90.0,152.0,87.0,175.0,70.0,73.0,87.0,227.0,94.0,228.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,222.0,0.0,163.0,4.0,479.0,19.0,15.0,3.0,237.0,21.0,180.0,20.0
FFF,2014B,633983,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-22.0,NA,23.0,86.0,51.0,78.0,86.0,79.0,128.0,86.0,171.0,81.0,53.0,91.0,226.0,88.0,226.0,78.0,226.0,58.0,226.0,80.0,226.0,70.0,226.0,66.0,0.0,0.0,2.0,276.0,0.0,341.0,0.0,889.0,3.0,3.0,0.0,623.0,13.0,151.0,11.0
FFF,2014B,634007,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-23.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,110.0,0.0,32.0,0.0,8.0,1.0,4.0,0.0,15.0,3.0,13.0,2.0
FFF,2014B,634057,M,South West Region,No Formal quals,30-40%,0-35,0,90,N,Fail,-23.0,NA,22.0,78.0,50.0,82.0,87.0,71.0,NA,NA,NA,NA,23.0,71.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,226.0,0.0,197.0,15.0,212.0,27.0,9.0,0.0,128.0,22.0,123.0,4.0
FFF,2014B,634070,F,South East Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,-22.0,NA,22.0,74.0,51.0,92.0,87.0,79.0,129.0,87.0,171.0,94.0,188.0,91.0,189.0,96.0,217.0,67.0,189.0,87.0,189.0,92.0,217.0,88.0,219.0,89.0,34.0,1.0,3.0,804.0,0.0,574.0,7.0,1896.0,115.0,20.0,43.0,1043.0,38.0,321.0,48.0
FFF,2014B,634099,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,-23.0,NA,22.0,66.0,51.0,24.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,37.0,0.0,45.0,0.0,142.0,3.0,4.0,0.0,42.0,37.0,76.0,5.0
FFF,2014B,634111,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,Pass,-22.0,NA,18.0,90.0,50.0,92.0,81.0,97.0,128.0,96.0,170.0,95.0,10.0,99.0,23.0,99.0,56.0,94.0,145.0,61.0,145.0,84.0,227.0,73.0,227.0,57.0,0.0,0.0,2.0,1293.0,4.0,1016.0,1.0,2099.0,64.0,14.0,2.0,1163.0,36.0,640.0,67.0
FFF,2014B,634114,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,Y,Withdrawn,-17.0,108.0,24.0,44.0,51.0,50.0,87.0,77.0,NA,NA,NA,NA,63.0,81.0,60.0,91.0,97.0,81.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,159.0,0.0,168.0,0.0,524.0,30.0,6.0,9.0,355.0,9.0,144.0,4.0
FFF,2014B,634139,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-23.0,NA,23.0,84.0,52.0,74.0,87.0,72.0,129.0,75.0,171.0,89.0,175.0,91.0,186.0,93.0,228.0,87.0,226.0,98.0,228.0,80.0,228.0,78.0,228.0,71.0,0.0,0.0,2.0,156.0,0.0,314.0,4.0,2074.0,4.0,8.0,0.0,1383.0,24.0,346.0,30.0
FFF,2014B,634155,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,-23.0,NA,22.0,88.0,51.0,84.0,85.0,90.0,128.0,86.0,170.0,89.0,34.0,96.0,24.0,98.0,89.0,87.0,130.0,91.0,175.0,91.0,224.0,89.0,216.0,92.0,31.0,3.0,2.0,97.0,0.0,347.0,0.0,2133.0,25.0,20.0,34.0,953.0,22.0,263.0,34.0
FFF,2014B,634165,M,London Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,-22.0,NA,24.0,86.0,52.0,92.0,87.0,58.0,129.0,63.0,171.0,28.0,194.0,91.0,195.0,97.0,196.0,82.0,196.0,93.0,199.0,88.0,200.0,88.0,200.0,87.0,4.0,0.0,1.0,89.0,0.0,298.0,0.0,1000.0,4.0,10.0,0.0,522.0,48.0,220.0,24.0
FFF,2014B,634176,M,South East Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,-22.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,26.0,0.0,14.0,0.0,1.0,0.0,43.0,3.0,23.0,0.0
FFF,2014B,634187,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-22.0,107.0,24.0,94.0,52.0,70.0,NA,NA,NA,NA,NA,NA,17.0,98.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,239.0,0.0,143.0,0.0,310.0,10.0,8.0,4.0,198.0,20.0,117.0,15.0
FFF,2014B,634200,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Fail,-20.0,NA,22.0,76.0,49.0,74.0,NA,NA,NA,NA,171.0,72.0,10.0,97.0,31.0,97.0,108.0,86.0,109.0,74.0,180.0,76.0,221.0,69.0,221.0,82.0,0.0,0.0,1.0,90.0,0.0,353.0,0.0,1104.0,1.0,7.0,0.0,804.0,78.0,188.0,14.0
FFF,2014B,634209,M,South East Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-22.0,NA,20.0,90.0,49.0,70.0,80.0,92.0,121.0,71.0,168.0,71.0,102.0,100.0,103.0,94.0,181.0,91.0,192.0,93.0,193.0,92.0,195.0,90.0,194.0,80.0,0.0,1.0,2.0,93.0,0.0,460.0,0.0,1532.0,18.0,6.0,9.0,1323.0,26.0,366.0,20.0
FFF,2014B,634245,M,North Region,Lower Than A Level,NA,35-55,0,60,N,Fail,-15.0,NA,49.0,82.0,52.0,24.0,NA,NA,140.0,42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,93.0,0.0,118.0,1.0,540.0,2.0,10.0,2.0,0.0,19.0,88.0,9.0
