code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34899_date,34899_score,34900_date,34900_score,34901_date,34901_score,34902_date,34902_score,34903_date,34903_score,34904_date,34904_score,34905_date,34905_score,34906_date,34906_score,34907_date,34907_score,34908_date,34908_score,34909_date,34909_score,34910_date,34910_score,clicks_dataplus,clicks_dualpane,clicks_forumng,clicks_glossary,clicks_homepage,clicks_htmlactivity,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_repeatactivity,clicks_resource,clicks_subpage,clicks_url
FFF,2014J,685807,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-46.0,-15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,685831,M,Ireland,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,-29.0,NA,21.0,94.0,48.0,92.0,80.0,90.0,136.0,88.0,194.0,89.0,13.0,65.0,49.0,83.0,126.0,57.0,222.0,65.0,223.0,71.0,223.0,56.0,223.0,68.0,1.0,0.0,259.0,0.0,468.0,3.0,0.0,668.0,13.0,1.0,0.0,709.0,0.0,70.0,269.0,39.0
FFF,2014J,685860,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,210,N,Withdrawn,-57.0,70.0,23.0,84.0,51.0,86.0,NA,NA,NA,NA,NA,NA,44.0,97.0,56.0,96.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,506.0,4.0,134.0,4.0,1.0,336.0,25.0,2.0,3.0,235.0,0.0,15.0,76.0,16.0
FFF,2014J,685920,M,London Region,A Level or Equivalent,80-90%,35-55,0,120,Y,Withdrawn,-30.0,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,685928,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,-15.0,NA,25.0,66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,15.0,1.0,0.0,20.0,0.0,1.0,0.0,7.0,0.0,6.0,17.0,1.0
FFF,2014J,685952,M,London Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,-53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,17.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
FFF,2014J,685998,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-57.0,52.0,24.0,74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,258.0,0.0,105.0,11.0,3.0,85.0,1.0,1.0,0.0,10.0,0.0,9.0,48.0,2.0
FFF,2014J,686065,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-42.0,NA,23.0,84.0,51.0,88.0,93.0,88.0,135.0,86.0,198.0,86.0,70.0,84.0,118.0,94.0,158.0,97.0,193.0,81.0,216.0,88.0,228.0,88.0,227.0,85.0,25.0,2.0,734.0,0.0,806.0,5.0,3.0,1837.0,20.0,13.0,32.0,686.0,0.0,44.0,380.0,55.0
FFF,2014J,686100,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,-57.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,21.0,1.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,7.0,27.0,5.0
FFF,2014J,686164,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-37.0,NA,35.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,13.0,0.0,27.0,0.0,3.0,33.0,0.0,1.0,0.0,0.0,0.0,5.0,16.0,1.0
FFF,2014J,686314,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-56.0,NA,24.0,74.0,52.0,82.0,101.0,62.0,136.0,40.0,NA,NA,208.0,79.0,58.0,93.0,210.0,68.0,210.0,70.0,210.0,68.0,214.0,69.0,210.0,66.0,8.0,0.0,336.0,0.0,313.0,3.0,1.0,374.0,1.0,4.0,0.0,631.0,0.0,20.0,141.0,6.0
FFF,2014J,686317,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-51.0,NA,23.0,92.0,51.0,86.0,94.0,82.0,142.0,77.0,198.0,83.0,241.0,78.0,241.0,82.0,241.0,65.0,241.0,81.0,241.0,70.0,241.0,74.0,241.0,70.0,2.0,1.0,245.0,0.0,250.0,4.0,2.0,966.0,3.0,2.0,0.0,1076.0,0.0,17.0,228.0,12.0
FFF,2014J,686344,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-30.0,NA,18.0,78.0,47.0,84.0,91.0,75.0,130.0,78.0,180.0,88.0,13.0,81.0,28.0,82.0,95.0,62.0,131.0,72.0,157.0,61.0,214.0,60.0,174.0,67.0,0.0,0.0,500.0,0.0,619.0,4.0,83.0,1715.0,15.0,2.0,2.0,1285.0,0.0,122.0,434.0,31.0
FFF,2014J,686348,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Pass,-43.0,NA,16.0,78.0,61.0,78.0,93.0,72.0,136.0,76.0,199.0,90.0,13.0,81.0,24.0,87.0,69.0,52.0,129.0,60.0,129.0,66.0,236.0,63.0,191.0,65.0,0.0,0.0,700.0,0.0,872.0,12.0,5.0,2409.0,21.0,7.0,3.0,1661.0,0.0,71.0,683.0,17.0
FFF,2014J,686358,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-23.0,131.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,110.0,0.0,41.0,0.0,2.0,19.0,3.0,0.0,0.0,6.0,0.0,0.0,19.0,0.0
FFF,2014J,686390,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,Withdrawn,-53.0,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,8.0,0.0,21.0,5.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
FFF,2014J,686448,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-56.0,12.0,23.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,34.0,0.0,20.0,2.0,0.0,89.0,5.0,1.0,3.0,0.0,0.0,6.0,14.0,0.0
FFF,2014J,686458,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,-53.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,686498,M,North Region,HE Qualification,10-20,0-35,0,60,N,Pass,-18.0,NA,23.0,66.0,52.0,72.0,101.0,72.0,136.0,66.0,199.0,87.0,241.0,88.0,241.0,84.0,241.0,79.0,NA,NA,241.0,73.0,242.0,80.0,242.0,77.0,10.0,0.0,311.0,0.0,552.0,4.0,17.0,2988.0,24.0,9.0,25.0,1184.0,0.0,30.0,566.0,20.0
FFF,2014J,686522,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,N,Pass,-36.0,NA,23.0,86.0,52.0,86.0,94.0,75.0,135.0,83.0,196.0,88.0,112.0,77.0,52.0,94.0,222.0,78.0,214.0,79.0,219.0,83.0,219.0,76.0,221.0,87.0,25.0,0.0,352.0,1.0,345.0,10.0,23.0,1277.0,14.0,3.0,8.0,976.0,0.0,82.0,342.0,62.0
FFF,2014J,686558,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-50.0,NA,23.0,78.0,51.0,84.0,93.0,83.0,138.0,86.0,198.0,81.0,205.0,89.0,205.0,94.0,205.0,77.0,205.0,89.0,205.0,78.0,205.0,93.0,216.0,86.0,0.0,0.0,84.0,0.0,233.0,2.0,0.0,245.0,3.0,2.0,0.0,484.0,0.0,43.0,186.0,7.0
FFF,2014J,686700,M,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-53.0,NA,24.0,70.0,51.0,80.0,94.0,70.0,136.0,70.0,199.0,77.0,4.0,87.0,234.0,97.0,234.0,82.0,234.0,85.0,234.0,93.0,240.0,87.0,238.0,82.0,0.0,0.0,85.0,1.0,128.0,1.0,0.0,177.0,5.0,1.0,0.0,595.0,0.0,24.0,156.0,5.0
FFF,2014J,686705,F,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-53.0,NA,24.0,72.0,55.0,64.0,94.0,65.0,136.0,72.0,NA,NA,55.0,91.0,87.0,89.0,156.0,82.0,163.0,86.0,200.0,84.0,215.0,82.0,209.0,89.0,0.0,0.0,53.0,0.0,187.0,2.0,2.0,1051.0,3.0,0.0,3.0,468.0,0.0,13.0,133.0,10.0
FFF,2014J,686760,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,120,N,Withdrawn,-49.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FFF,2014J,686786,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,Y,Fail,-8.0,NA,22.0,76.0,54.0,72.0,98.0,53.0,NA,NA,NA,NA,24.0,81.0,238.0,61.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,152.0,0.0,236.0,3.0,0.0,201.0,2.0,0.0,0.0,368.0,0.0,11.0,87.0,4.0
FFF,2014J,686799,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,-46.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,686852,F,South East Region,Lower Than A Level,0-10%,0-35,0,180,N,Withdrawn,-53.0,-4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2014J,686869,M,South Region,Lower Than A Level,50-60%,0-35,0,150,N,Withdrawn,-17.0,-5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
FFF,2014J,686946,M,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,-23.0,NA,24.0,52.0,52.0,56.0,94.0,51.0,136.0,53.0,206.0,55.0,238.0,70.0,238.0,70.0,243.0,52.0,238.0,67.0,242.0,70.0,243.0,79.0,242.0,58.0,30.0,0.0,55.0,0.0,168.0,2.0,11.0,285.0,0.0,4.0,0.0,1382.0,0.0,27.0,222.0,16.0
FFF,2014J,687007,M,South Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-53.0,NA,23.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,24.0,87.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,147.0,0.0,37.0,2.0,0.0,56.0,3.0,0.0,0.0,83.0,0.0,5.0,42.0,4.0
FFF,2014J,687033,M,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,-46.0,NA,24.0,86.0,52.0,74.0,94.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,43.0,0.0,36.0,0.0,0.0,117.0,0.0,1.0,0.0,2.0,0.0,9.0,67.0,0.0
FFF,2014J,687073,M,South West Region,A Level or Equivalent,20-30%,35-55,0,120,N,Withdrawn,-50.0,139.0,21.0,64.0,52.0,74.0,94.0,32.0,NA,NA,NA,NA,23.0,79.0,35.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,102.0,0.0,195.0,3.0,0.0,362.0,1.0,0.0,0.0,272.0,0.0,49.0,174.0,2.0
FFF,2014J,687112,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-28.0,NA,22.0,74.0,50.0,92.0,93.0,85.0,136.0,90.0,199.0,30.0,35.0,91.0,97.0,93.0,138.0,89.0,240.0,80.0,240.0,87.0,240.0,87.0,240.0,78.0,0.0,0.0,454.0,0.0,464.0,5.0,4.0,984.0,12.0,0.0,9.0,572.0,0.0,25.0,238.0,12.0
FFF,2014J,687115,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-23.0,NA,24.0,70.0,52.0,72.0,102.0,62.0,136.0,81.0,206.0,66.0,233.0,84.0,237.0,95.0,NA,NA,NA,NA,237.0,83.0,242.0,86.0,NA,NA,0.0,0.0,42.0,0.0,92.0,3.0,0.0,502.0,0.0,1.0,0.0,369.0,0.0,32.0,199.0,4.0
FFF,2014J,687288,M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,-44.0,122.0,21.0,84.0,54.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,49.0,1.0,115.0,3.0,0.0,572.0,0.0,2.0,0.0,13.0,0.0,6.0,119.0,2.0
FFF,2014J,687304,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-25.0,NA,25.0,48.0,53.0,32.0,NA,NA,NA,NA,NA,NA,45.0,67.0,46.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,14.0,0.0,40.0,0.0,0.0,75.0,0.0,1.0,0.0,202.0,0.0,3.0,33.0,0.0
FFF,2014J,687319,M,West Midlands Region,Lower Than A Level,10-20,35-55,0,240,N,Withdrawn,-50.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,687331,M,Wales,Lower Than A Level,10-20,0-35,0,60,Y,Fail,-30.0,NA,23.0,88.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,79.0,NA,NA,72.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,49.0,0.0,91.0,2.0,0.0,520.0,11.0,1.0,3.0,135.0,0.0,9.0,67.0,3.0
FFF,2014J,687341,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-50.0,138.0,24.0,70.0,58.0,86.0,NA,NA,NA,NA,NA,NA,14.0,79.0,41.0,86.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,107.0,0.0,71.0,2.0,0.0,222.0,31.0,3.0,0.0,199.0,0.0,10.0,61.0,5.0
FFF,2014J,687345,M,South Region,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,-41.0,NA,21.0,66.0,50.0,76.0,94.0,69.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,135.0,0.0,116.0,3.0,1.0,155.0,0.0,1.0,0.0,39.0,0.0,30.0,81.0,1.0
FFF,2014J,687351,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,-25.0,NA,23.0,98.0,51.0,96.0,93.0,92.0,135.0,97.0,199.0,87.0,19.0,97.0,53.0,85.0,179.0,83.0,179.0,86.0,228.0,84.0,241.0,77.0,229.0,87.0,0.0,0.0,587.0,2.0,435.0,7.0,17.0,1206.0,3.0,1.0,0.0,662.0,0.0,17.0,368.0,10.0
FFF,2014J,687410,M,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-43.0,NA,26.0,76.0,47.0,76.0,94.0,77.0,138.0,72.0,194.0,75.0,40.0,85.0,67.0,95.0,121.0,83.0,121.0,83.0,207.0,86.0,208.0,93.0,208.0,84.0,0.0,0.0,77.0,0.0,302.0,1.0,0.0,1171.0,9.0,2.0,9.0,545.0,0.0,22.0,243.0,25.0
FFF,2014J,687434,M,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,90,N,Distinction,-49.0,NA,24.0,100.0,50.0,98.0,92.0,95.0,135.0,97.0,194.0,94.0,7.0,94.0,23.0,91.0,44.0,84.0,94.0,78.0,114.0,76.0,165.0,82.0,165.0,74.0,23.0,0.0,3857.0,0.0,1363.0,7.0,9.0,2194.0,63.0,11.0,33.0,1184.0,0.0,76.0,389.0,38.0
FFF,2014J,687448,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-43.0,-23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,687468,F,South West Region,HE Qualification,40-50%,0-35,0,60,N,Distinction,-50.0,NA,22.0,78.0,49.0,94.0,91.0,87.0,129.0,92.0,198.0,85.0,24.0,84.0,40.0,88.0,128.0,75.0,128.0,71.0,186.0,76.0,219.0,88.0,219.0,85.0,0.0,2.0,163.0,0.0,550.0,4.0,0.0,2066.0,18.0,1.0,0.0,710.0,0.0,26.0,339.0,58.0
FFF,2014J,687485,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,180,N,Pass,-51.0,NA,23.0,66.0,49.0,50.0,94.0,61.0,156.0,35.0,197.0,51.0,23.0,78.0,69.0,72.0,115.0,49.0,115.0,58.0,115.0,71.0,186.0,49.0,181.0,55.0,0.0,0.0,323.0,0.0,543.0,5.0,1.0,508.0,6.0,1.0,0.0,974.0,0.0,57.0,322.0,18.0
FFF,2014J,687503,F,South West Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,-46.0,NA,23.0,62.0,52.0,86.0,91.0,85.0,135.0,80.0,172.0,76.0,26.0,75.0,30.0,90.0,69.0,87.0,98.0,83.0,114.0,79.0,156.0,57.0,164.0,72.0,13.0,0.0,1130.0,0.0,1096.0,10.0,1.0,1930.0,52.0,13.0,24.0,1264.0,0.0,66.0,542.0,108.0
FFF,2014J,687510,M,South Region,Lower Than A Level,40-50%,0-35,0,240,N,Withdrawn,-51.0,12.0,24.0,82.0,52.0,58.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,310.0,2.0,95.0,5.0,2.0,71.0,3.0,1.0,0.0,2.0,0.0,9.0,76.0,4.0
FFF,2014J,687511,M,London Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,-25.0,104.0,20.0,80.0,51.0,60.0,NA,NA,NA,NA,NA,NA,56.0,82.0,58.0,79.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,65.0,0.0,138.0,6.0,0.0,63.0,4.0,0.0,0.0,313.0,0.0,123.0,124.0,1.0
FFF,2014J,687525,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-10.0,NA,23.0,68.0,51.0,56.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,114.0,0.0,30.0,1.0,0.0,149.0,30.0,1.0,0.0,60.0,0.0,12.0,43.0,3.0
FFF,2014J,687686,M,South Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,-46.0,NA,23.0,92.0,52.0,76.0,94.0,79.0,136.0,72.0,NA,NA,237.0,95.0,237.0,97.0,237.0,89.0,237.0,82.0,237.0,85.0,NA,NA,NA,NA,0.0,0.0,101.0,0.0,249.0,4.0,4.0,880.0,26.0,1.0,1.0,368.0,0.0,15.0,197.0,5.0
FFF,2014J,687747,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-37.0,13.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,23.0,0.0,23.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0
FFF,2014J,687752,M,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-50.0,12.0,24.0,82.0,51.0,40.0,NA,NA,NA,NA,NA,NA,-2.0,75.0,2.0,87.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,144.0,0.0,158.0,2.0,4.0,110.0,7.0,3.0,0.0,170.0,0.0,20.0,67.0,4.0
FFF,2014J,687795,M,South East Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn,-50.0,-18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,687828,M,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-9.0,NA,31.0,74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,12.0,0.0,22.0,1.0,0.0,28.0,0.0,1.0,0.0,4.0,0.0,5.0,12.0,0.0
FFF,2014J,687846,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-46.0,NA,23.0,78.0,52.0,78.0,94.0,79.0,136.0,63.0,NA,NA,128.0,92.0,137.0,92.0,138.0,81.0,220.0,88.0,220.0,78.0,227.0,78.0,227.0,83.0,0.0,0.0,254.0,8.0,154.0,7.0,15.0,397.0,1.0,0.0,0.0,623.0,0.0,33.0,149.0,8.0
FFF,2014J,687910,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-31.0,NA,22.0,58.0,50.0,76.0,106.0,83.0,135.0,73.0,198.0,72.0,46.0,98.0,46.0,94.0,123.0,64.0,151.0,77.0,205.0,74.0,226.0,85.0,226.0,85.0,38.0,2.0,99.0,5.0,468.0,8.0,0.0,2547.0,41.0,13.0,22.0,691.0,0.0,35.0,354.0,45.0
FFF,2014J,687930,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-42.0,NA,23.0,76.0,51.0,92.0,108.0,76.0,143.0,63.0,191.0,89.0,17.0,97.0,47.0,99.0,149.0,89.0,198.0,86.0,198.0,94.0,226.0,98.0,219.0,85.0,77.0,9.0,830.0,7.0,852.0,10.0,2.0,1953.0,23.0,19.0,20.0,925.0,0.0,69.0,1046.0,172.0
FFF,2014J,687931,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-49.0,NA,22.0,76.0,50.0,66.0,96.0,66.0,134.0,78.0,200.0,53.0,14.0,86.0,27.0,69.0,58.0,68.0,90.0,66.0,175.0,72.0,205.0,46.0,170.0,66.0,0.0,0.0,533.0,0.0,516.0,7.0,7.0,761.0,23.0,2.0,12.0,834.0,0.0,30.0,278.0,20.0
FFF,2014J,687988,M,Ireland,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-15.0,NA,23.0,80.0,52.0,52.0,93.0,68.0,136.0,59.0,197.0,73.0,93.0,67.0,152.0,48.0,152.0,49.0,153.0,49.0,153.0,58.0,212.0,44.0,212.0,55.0,2.0,0.0,164.0,0.0,793.0,5.0,2.0,2176.0,5.0,2.0,4.0,726.0,0.0,29.0,339.0,28.0
FFF,2014J,688005,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-38.0,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014J,688008,F,London Region,HE Qualification,0-10%,0-35,0,120,N,Pass,-32.0,NA,19.0,94.0,48.0,94.0,69.0,89.0,133.0,88.0,192.0,90.0,26.0,95.0,140.0,97.0,65.0,94.0,140.0,97.0,170.0,95.0,212.0,93.0,224.0,94.0,23.0,1.0,224.0,0.0,195.0,5.0,0.0,1225.0,24.0,8.0,31.0,1684.0,0.0,37.0,254.0,18.0
FFF,2014J,688071,M,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-37.0,NA,22.0,90.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,5.0,0.0,22.0,5.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,2.0
FFF,2014J,688097,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-23.0,76.0,36.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,19.0,0.0,39.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,8.0,27.0,0.0
FFF,2014J,688127,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-49.0,NA,23.0,88.0,51.0,92.0,93.0,91.0,135.0,84.0,199.0,86.0,27.0,83.0,98.0,86.0,144.0,80.0,146.0,75.0,220.0,76.0,227.0,63.0,227.0,74.0,0.0,0.0,517.0,0.0,437.0,4.0,33.0,1158.0,5.0,3.0,1.0,589.0,0.0,27.0,294.0,12.0
FFF,2014J,688136,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,150,N,Fail,-46.0,NA,23.0,80.0,40.0,84.0,93.0,82.0,135.0,79.0,198.0,73.0,0.0,100.0,2.0,100.0,44.0,76.0,94.0,94.0,152.0,75.0,NA,NA,172.0,53.0,10.0,3.0,1746.0,0.0,1722.0,9.0,24.0,1487.0,30.0,4.0,26.0,1923.0,0.0,37.0,407.0,58.0
FFF,2014J,688159,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-36.0,137.0,23.0,80.0,50.0,54.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,127.0,0.0,229.0,4.0,2.0,351.0,22.0,7.0,0.0,111.0,0.0,10.0,162.0,11.0
