code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,14984_date,14984_score,14985_date,14985_score,14986_date,14986_score,14987_date,14987_score,14988_date,14988_score,14989_date,14989_score,14991_date,14991_score,14992_date,14992_score,14993_date,14993_score,14994_date,14994_score,14995_date,14995_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_ouelluminate,clicks_quiz,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url
BBB,2013B,2244724,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-22.0,NA,19.0,62.0,47.0,47.0,89.0,61.0,124.0,74.0,159.0,62.0,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,164.0,80.0,189.0,100.0,80.0,0.0,70.0,0.0,0.0,84.0,5.0,0.0,41.0,6.0
BBB,2013B,2249372,F,South Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,-43.0,NA,18.0,75.0,47.0,75.0,89.0,74.0,129.0,75.0,159.0,68.0,187.0,83.0,60.0,60.0,95.0,60.0,126.0,60.0,164.0,60.0,189.0,80.0,2347.0,6.0,1129.0,1.0,0.0,202.0,185.0,0.0,250.0,60.0
BBB,2013B,2254619,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-100.0,NA,16.0,74.0,45.0,73.0,88.0,73.0,123.0,78.0,157.0,81.0,181.0,80.0,60.0,80.0,95.0,100.0,126.0,80.0,164.0,100.0,189.0,60.0,1174.0,1.0,332.0,3.0,2.0,88.0,15.0,0.0,30.0,15.0
BBB,2013B,2265234,F,South West Region,Lower Than A Level,50-60%,35-55,0,120,N,Withdrawn,-42.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.0,0.0,15.0,2.0,0.0,0.0,11.0,0.0,16.0,6.0
BBB,2013B,2269480,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-15.0,NA,18.0,87.0,46.0,87.0,88.0,91.0,123.0,92.0,157.0,93.0,185.0,85.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,370.0,1.0,115.0,0.0,0.0,66.0,22.0,0.0,28.0,8.0
BBB,2013B,2273828,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-8.0,215.0,19.0,82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,380.0,2.0,534.0,4.0,0.0,183.0,138.0,1.0,207.0,21.0
BBB,2013B,2279538,F,South West Region,A Level or Equivalent,50-60%,35-55,2,60,N,Fail,-65.0,NA,19.0,52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
BBB,2013B,2280038,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,2,60,N,Fail,-81.0,NA,NA,NA,97.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0
BBB,2013B,2287671,F,North Western Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,-36.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,2288607,F,South East Region,Lower Than A Level,50-60%,35-55,2,120,N,Distinction,-55.0,NA,15.0,70.0,47.0,95.0,82.0,70.0,122.0,77.0,156.0,72.0,184.0,77.0,60.0,100.0,95.0,60.0,126.0,80.0,164.0,80.0,189.0,60.0,711.0,0.0,404.0,4.0,1.0,74.0,41.0,0.0,83.0,23.0
BBB,2013B,2290090,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-65.0,NA,18.0,80.0,46.0,78.0,89.0,77.0,120.0,77.0,159.0,77.0,192.0,78.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,NA,NA,261.0,2.0,175.0,3.0,1.0,58.0,10.0,0.0,24.0,10.0
BBB,2013B,2291598,F,South Region,A Level or Equivalent,80-90%,35-55,0,90,Y,Pass,-89.0,NA,18.0,67.0,46.0,65.0,88.0,77.0,123.0,61.0,158.0,70.0,186.0,63.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,1203.0,7.0,392.0,0.0,3.0,90.0,60.0,0.0,87.0,40.0
BBB,2013B,2293443,F,South East Region,Lower Than A Level,30-40%,35-55,1,120,Y,Distinction,-19.0,NA,16.0,77.0,46.0,76.0,85.0,80.0,122.0,85.0,161.0,85.0,186.0,88.0,60.0,100.0,95.0,80.0,126.0,80.0,164.0,80.0,189.0,40.0,1005.0,0.0,855.0,3.0,0.0,87.0,165.0,0.0,165.0,36.0
BBB,2013B,2296749,F,West Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-109.0,NA,26.0,70.0,60.0,70.0,103.0,73.0,138.0,70.0,172.0,64.0,184.0,70.0,60.0,80.0,95.0,80.0,126.0,60.0,164.0,60.0,189.0,80.0,59.0,0.0,64.0,1.0,1.0,115.0,27.0,0.0,41.0,11.0
BBB,2013B,2300911,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,-109.0,142.0,23.0,75.0,50.0,64.0,95.0,61.0,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,NA,NA,NA,NA,270.0,1.0,82.0,2.0,1.0,40.0,4.0,0.0,14.0,11.0
BBB,2013B,2301111,F,Scotland,HE Qualification,10-20,0-35,1,60,N,Withdrawn,-12.0,46.0,16.0,91.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0,0.0,34.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0
BBB,2013B,2302925,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,-122.0,97.0,18.0,83.0,46.0,74.0,88.0,65.0,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,100.0,NA,NA,NA,NA,NA,NA,3125.0,1.0,438.0,1.0,0.0,24.0,24.0,0.0,51.0,15.0
BBB,2013B,2303034,F,South West Region,A Level or Equivalent,20-30%,35-55,1,60,Y,Fail,-24.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.0,1.0,86.0,0.0,2.0,1.0,35.0,0.0,30.0,11.0
BBB,2013B,2303848,M,Ireland,Lower Than A Level,30-40%,35-55,1,60,N,Withdrawn,-73.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
BBB,2013B,2308528,M,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-93.0,NA,16.0,70.0,46.0,83.0,89.0,77.0,NA,NA,159.0,59.0,NA,NA,60.0,100.0,95.0,100.0,126.0,80.0,164.0,100.0,189.0,100.0,379.0,4.0,306.0,0.0,1.0,108.0,31.0,0.0,32.0,13.0
BBB,2013B,2322046,F,South Region,HE Qualification,90-100%,35-55,1,60,Y,Withdrawn,-51.0,66.0,15.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,137.0,0.0,85.0,0.0,0.0,15.0,1.0,0.0,5.0,2.0
BBB,2013B,2322342,F,South West Region,HE Qualification,30-40%,35-55,0,120,N,Distinction,-86.0,NA,18.0,78.0,47.0,71.0,88.0,75.0,NA,NA,157.0,92.0,186.0,86.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,80.0,327.0,0.0,388.0,2.0,1.0,132.0,91.0,0.0,180.0,22.0
BBB,2013B,2327072,F,Wales,HE Qualification,50-60%,0-35,0,120,N,Pass,-71.0,NA,12.0,87.0,40.0,76.0,83.0,64.0,115.0,84.0,NA,NA,182.0,90.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,80.0,304.0,0.0,109.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0
BBB,2013B,2336550,F,West Midlands Region,HE Qualification,0-10%,35-55,0,120,N,Pass,-30.0,NA,17.0,55.0,47.0,58.0,91.0,68.0,124.0,57.0,159.0,65.0,186.0,63.0,60.0,100.0,NA,NA,126.0,80.0,164.0,60.0,189.0,80.0,224.0,3.0,78.0,0.0,0.0,95.0,24.0,0.0,27.0,14.0
BBB,2013B,2340190,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,5,120,N,Fail,-16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
BBB,2013B,2366070,F,South East Region,HE Qualification,30-40%,0-35,0,240,N,Withdrawn,-21.0,31.0,19.0,73.0,45.0,73.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,162.0,0.0,97.0,0.0,0.0,22.0,21.0,0.0,41.0,11.0
BBB,2013B,2375144,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,-86.0,82.0,17.0,80.0,44.0,82.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,1821.0,7.0,169.0,1.0,0.0,43.0,27.0,0.0,28.0,12.0
BBB,2013B,2376628,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,-143.0,NA,16.0,73.0,47.0,73.0,97.0,68.0,128.0,78.0,158.0,75.0,185.0,73.0,60.0,80.0,95.0,60.0,126.0,80.0,164.0,100.0,189.0,80.0,49.0,8.0,81.0,0.0,0.0,98.0,27.0,0.0,42.0,8.0
BBB,2013B,2377567,F,South West Region,HE Qualification,50-60%,35-55,0,60,N,Distinction,-24.0,NA,18.0,61.0,43.0,77.0,88.0,82.0,123.0,59.0,158.0,88.0,185.0,74.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,100.0,189.0,100.0,684.0,1.0,370.0,1.0,1.0,82.0,61.0,0.0,102.0,50.0
BBB,2013B,2380539,F,East Midlands Region,No Formal quals,0-10%,0-35,0,60,N,Pass,-248.0,NA,19.0,93.0,58.0,73.0,89.0,76.0,NA,NA,159.0,67.0,186.0,72.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,100.0,189.0,60.0,307.0,0.0,337.0,1.0,1.0,87.0,87.0,0.0,194.0,17.0
BBB,2013B,2384819,F,Scotland,HE Qualification,0-10%,35-55,0,120,N,Distinction,-19.0,NA,19.0,77.0,45.0,89.0,89.0,91.0,120.0,83.0,165.0,83.0,181.0,88.0,60.0,100.0,95.0,60.0,126.0,100.0,NA,NA,189.0,80.0,173.0,0.0,103.0,0.0,0.0,54.0,4.0,0.0,17.0,3.0
BBB,2013B,2394212,F,Ireland,HE Qualification,NA,35-55,0,90,N,Withdrawn,-253.0,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,2395222,F,Wales,HE Qualification,0-10%,35-55,0,60,N,Fail,-45.0,NA,18.0,83.0,46.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,111.0,3.0,61.0,0.0,0.0,14.0,0.0,0.0,15.0,3.0
BBB,2013B,2399361,F,Scotland,A Level or Equivalent,20-30%,0-35,1,120,N,Withdrawn,-115.0,-19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,2415962,M,Scotland,A Level or Equivalent,0-10%,35-55,0,120,Y,Withdrawn,-50.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,0.0,29.0,1.0,2.0,0.0,8.0,0.0,20.0,7.0
BBB,2013B,2418877,F,Ireland,Lower Than A Level,0-10%,0-35,1,60,Y,Withdrawn,-85.0,89.0,20.0,75.0,47.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,366.0,0.0,150.0,0.0,0.0,24.0,11.0,0.0,30.0,1.0
BBB,2013B,2422639,F,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-16.0,33.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
BBB,2013B,2423078,M,London Region,A Level or Equivalent,0-10%,35-55,1,180,N,Withdrawn,-126.0,89.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
BBB,2013B,2425333,F,Scotland,A Level or Equivalent,0-10%,35-55,0,60,Y,Fail,-123.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,2425726,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,-112.0,80.0,18.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,364.0,0.0,192.0,2.0,3.0,18.0,37.0,0.0,29.0,14.0
BBB,2013B,2439201,F,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-86.0,NA,19.0,63.0,47.0,66.0,89.0,77.0,131.0,86.0,159.0,93.0,187.0,83.0,NA,NA,95.0,60.0,126.0,100.0,164.0,80.0,189.0,80.0,450.0,0.0,215.0,0.0,0.0,58.0,7.0,0.0,26.0,6.0
BBB,2013B,2442685,M,East Anglian Region,Lower Than A Level,40-50%,0-35,1,120,N,Pass,-80.0,NA,28.0,70.0,78.0,50.0,89.0,70.0,124.0,78.0,159.0,61.0,186.0,61.0,NA,NA,95.0,40.0,126.0,100.0,164.0,100.0,NA,NA,2.0,0.0,16.0,0.0,0.0,51.0,3.0,0.0,9.0,0.0
BBB,2013B,2444088,F,South West Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,-16.0,NA,18.0,87.0,53.0,78.0,89.0,80.0,134.0,82.0,163.0,83.0,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,1061.0,8.0,318.0,2.0,1.0,83.0,44.0,0.0,82.0,21.0
BBB,2013B,2444102,F,South East Region,HE Qualification,80-90%,0-35,0,60,N,Withdrawn,-161.0,-4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,2444703,F,West Midlands Region,Lower Than A Level,0-10%,0-35,2,120,N,Fail,-94.0,NA,23.0,60.0,47.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,128.0,0.0,56.0,0.0,7.0,16.0,3.0,0.0,13.0,3.0
BBB,2013B,2445088,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-24.0,142.0,26.0,72.0,60.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,NA,NA,NA,NA,71.0,0.0,80.0,2.0,0.0,41.0,7.0,0.0,20.0,5.0
BBB,2013B,2445949,M,East Anglian Region,Lower Than A Level,0-10%,35-55,2,60,N,Fail,-53.0,NA,24.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
BBB,2013B,2446144,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-50.0,NA,18.0,68.0,44.0,75.0,86.0,77.0,123.0,77.0,158.0,92.0,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,338.0,0.0,125.0,1.0,0.0,95.0,5.0,0.0,15.0,5.0
BBB,2013B,2458984,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,-78.0,NA,18.0,65.0,46.0,65.0,97.0,81.0,124.0,80.0,159.0,60.0,191.0,78.0,NA,NA,NA,NA,126.0,80.0,164.0,80.0,NA,NA,57.0,1.0,19.0,0.0,0.0,33.0,10.0,0.0,8.0,5.0
BBB,2013B,2464963,F,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-3.0,NA,19.0,65.0,62.0,54.0,88.0,71.0,124.0,78.0,159.0,68.0,NA,NA,60.0,100.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,60.0,282.0,1.0,135.0,0.0,2.0,105.0,63.0,0.0,57.0,11.0
BBB,2013B,2466123,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,-30.0,125.0,20.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BBB,2013B,2470672,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,60,N,Fail,-21.0,NA,18.0,60.0,48.0,68.0,91.0,81.0,NA,NA,159.0,80.0,194.0,78.0,60.0,100.0,95.0,60.0,128.0,100.0,164.0,100.0,189.0,100.0,736.0,5.0,157.0,1.0,1.0,117.0,26.0,1.0,56.0,20.0
BBB,2013B,2474493,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-60.0,NA,18.0,80.0,59.0,58.0,88.0,72.0,144.0,73.0,158.0,80.0,NA,NA,60.0,100.0,95.0,100.0,NA,NA,164.0,80.0,NA,NA,85.0,0.0,73.0,0.0,0.0,48.0,14.0,0.0,27.0,2.0
BBB,2013B,2475034,F,Ireland,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-112.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,2475780,F,Scotland,Lower Than A Level,90-100%,35-55,4,120,N,Pass,-73.0,NA,17.0,73.0,43.0,65.0,88.0,72.0,130.0,68.0,158.0,67.0,186.0,67.0,60.0,80.0,95.0,60.0,126.0,60.0,164.0,100.0,189.0,60.0,63.0,0.0,51.0,0.0,0.0,66.0,8.0,0.0,27.0,6.0
BBB,2013B,2476649,F,South East Region,Lower Than A Level,80-90%,0-35,1,60,N,Pass,-49.0,NA,19.0,74.0,46.0,87.0,82.0,84.0,NA,NA,165.0,80.0,187.0,92.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,80.0,189.0,100.0,275.0,0.0,153.0,1.0,0.0,84.0,47.0,0.0,74.0,13.0
BBB,2013B,2480865,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-137.0,-136.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,2481224,M,London Region,Lower Than A Level,10-20,35-55,0,120,Y,Pass,-55.0,NA,14.0,85.0,41.0,84.0,88.0,70.0,115.0,85.0,156.0,85.0,186.0,90.0,60.0,100.0,95.0,60.0,126.0,80.0,164.0,100.0,189.0,80.0,966.0,12.0,419.0,3.0,10.0,84.0,146.0,0.0,199.0,54.0
BBB,2013B,2481765,F,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-57.0,NA,17.0,79.0,46.0,71.0,87.0,75.0,129.0,84.0,157.0,80.0,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,80.0,450.0,7.0,168.0,1.0,0.0,68.0,22.0,0.0,13.0,8.0
BBB,2013B,2483179,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,-36.0,NA,19.0,74.0,47.0,75.0,89.0,70.0,124.0,90.0,165.0,90.0,187.0,80.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,2728.0,8.0,713.0,2.0,1.0,134.0,43.0,0.0,114.0,50.0
BBB,2013B,2483568,F,South East Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,-73.0,NA,19.0,80.0,47.0,67.0,102.0,64.0,124.0,77.0,165.0,69.0,199.0,71.0,60.0,100.0,NA,NA,126.0,100.0,164.0,60.0,189.0,100.0,1119.0,6.0,390.0,0.0,4.0,81.0,88.0,0.0,138.0,55.0
BBB,2013B,2487541,F,London Region,HE Qualification,50-60%,35-55,0,60,N,Distinction,-15.0,NA,16.0,83.0,47.0,86.0,88.0,87.0,122.0,95.0,159.0,89.0,187.0,91.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,80.0,1394.0,2.0,375.0,1.0,3.0,65.0,16.0,0.0,44.0,14.0
BBB,2013B,2498182,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-86.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,2498299,F,Wales,A Level or Equivalent,30-40%,0-35,1,120,N,Distinction,-21.0,NA,18.0,87.0,45.0,81.0,86.0,90.0,123.0,87.0,159.0,80.0,186.0,60.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,100.0,189.0,100.0,1218.0,0.0,242.0,1.0,0.0,69.0,17.0,0.0,91.0,31.0
BBB,2013B,2512392,F,Wales,Lower Than A Level,90-100%,35-55,0,120,N,Withdrawn,-24.0,177.0,19.0,85.0,47.0,83.0,89.0,71.0,NA,NA,NA,NA,NA,NA,60.0,80.0,95.0,100.0,126.0,100.0,164.0,100.0,NA,NA,1870.0,3.0,336.0,1.0,3.0,66.0,46.0,0.0,48.0,16.0
BBB,2013B,2517864,F,South West Region,HE Qualification,30-40%,35-55,0,210,N,Pass,-15.0,NA,16.0,90.0,40.0,73.0,88.0,81.0,124.0,86.0,159.0,86.0,NA,NA,60.0,100.0,95.0,80.0,126.0,100.0,164.0,80.0,189.0,100.0,163.0,0.0,128.0,1.0,3.0,67.0,28.0,0.0,85.0,5.0
BBB,2013B,2518653,F,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction,-16.0,NA,18.0,87.0,46.0,95.0,88.0,95.0,144.0,92.0,180.0,97.0,187.0,97.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,80.0,250.0,0.0,240.0,1.0,0.0,83.0,33.0,0.0,58.0,5.0
BBB,2013B,2521745,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-22.0,NA,18.0,50.0,50.0,50.0,82.0,43.0,123.0,63.0,159.0,54.0,186.0,70.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,80.0,189.0,20.0,20.0,0.0,28.0,3.0,0.0,68.0,31.0,0.0,41.0,7.0
BBB,2013B,2522093,F,Scotland,HE Qualification,70-80%,0-35,0,120,N,Distinction,-219.0,NA,18.0,87.0,41.0,83.0,97.0,35.0,NA,NA,159.0,93.0,182.0,87.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,7326.0,0.0,1133.0,5.0,0.0,73.0,51.0,0.0,177.0,43.0
BBB,2013B,2524127,F,East Anglian Region,Lower Than A Level,10-20,0-35,2,120,N,Pass,-45.0,NA,-1.0,73.0,48.0,66.0,97.0,60.0,123.0,69.0,158.0,65.0,186.0,73.0,60.0,80.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,60.0,19.0,0.0,80.0,0.0,0.0,80.0,27.0,0.0,29.0,3.0
BBB,2013B,2528352,F,West Midlands Region,Lower Than A Level,10-20,0-35,1,60,N,Withdrawn,-81.0,-50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,2528966,F,North Western Region,A Level or Equivalent,10-20,35-55,1,120,Y,Pass,-74.0,NA,25.0,65.0,53.0,65.0,106.0,63.0,131.0,65.0,174.0,70.0,NA,NA,60.0,100.0,NA,NA,126.0,60.0,NA,NA,NA,NA,17.0,0.0,218.0,1.0,0.0,36.0,60.0,0.0,103.0,11.0
BBB,2013B,2531031,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,120,N,Pass,-21.0,NA,17.0,73.0,47.0,66.0,90.0,0.0,124.0,87.0,159.0,65.0,179.0,87.0,60.0,100.0,95.0,60.0,126.0,40.0,164.0,100.0,189.0,100.0,1310.0,2.0,392.0,1.0,1.0,63.0,23.0,0.0,57.0,16.0
BBB,2013B,2534033,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,60,Y,Withdrawn,-100.0,-43.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,2535788,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,2,60,N,Fail,-16.0,NA,27.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,1074.0,2.0,217.0,2.0,9.0,17.0,75.0,0.0,74.0,29.0
BBB,2013B,2540362,F,North Western Region,HE Qualification,50-60%,35-55,0,120,N,Fail,-52.0,NA,16.0,70.0,47.0,72.0,84.0,69.0,NA,NA,155.0,69.0,184.0,67.0,60.0,100.0,95.0,80.0,NA,NA,164.0,40.0,189.0,60.0,140.0,2.0,72.0,0.0,0.0,53.0,10.0,0.0,28.0,10.0
BBB,2013B,2540746,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-22.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0
BBB,2013B,2541120,F,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction,-30.0,NA,19.0,79.0,45.0,81.0,89.0,81.0,123.0,84.0,178.0,82.0,187.0,90.0,60.0,100.0,95.0,100.0,126.0,100.0,NA,NA,189.0,100.0,298.0,1.0,105.0,0.0,1.0,52.0,13.0,0.0,12.0,5.0
