code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34873_date,34873_score,34874_date,34874_score,34875_date,34875_score,34876_date,34876_score,34877_date,34877_score,34878_date,34878_score,34879_date,34879_score,34880_date,34880_score,34881_date,34881_score,34882_date,34882_score,34883_date,34883_score,34884_date,34884_score,clicks_dataplus,clicks_dualpane,clicks_folder,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_repeatactivity,clicks_resource,clicks_subpage,clicks_url
FFF,2013J,602895,F,Scotland,HE Qualification,50-60%,0-35,0,90,N,Fail,-49.0,NA,18.0,68.0,46.0,76.0,96.0,55.0,133.0,52.0,173.0,70.0,237.0,78.0,237.0,61.0,237.0,59.0,237.0,68.0,237.0,65.0,238.0,54.0,237.0,51.0,0.0,0.0,2.0,238.0,0.0,227.0,0.0,368.0,11.0,5.0,0.0,747.0,0.0,29.0,257.0,15.0
FFF,2013J,602948,M,South Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,-49.0,NA,14.0,88.0,45.0,84.0,95.0,83.0,130.0,75.0,172.0,84.0,47.0,82.0,101.0,97.0,117.0,85.0,156.0,72.0,199.0,84.0,234.0,79.0,234.0,78.0,6.0,17.0,3.0,176.0,0.0,274.0,9.0,1633.0,1.0,16.0,4.0,960.0,0.0,44.0,259.0,18.0
FFF,2013J,602994,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-32.0,137.0,19.0,70.0,54.0,54.0,NA,NA,NA,NA,NA,NA,111.0,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,146.0,0.0,206.0,2.0,474.0,28.0,4.0,9.0,172.0,0.0,13.0,167.0,9.0
FFF,2013J,603030,M,Wales,HE Qualification,80-90%,0-35,0,60,N,Fail,-53.0,NA,19.0,84.0,47.0,32.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,28.0,0.0,35.0,0.0,61.0,1.0,2.0,0.0,1.0,0.0,5.0,26.0,0.0
FFF,2013J,603059,M,Ireland,Lower Than A Level,NA,0-35,0,120,N,Distinction,-27.0,NA,16.0,100.0,38.0,76.0,65.0,83.0,103.0,98.0,170.0,74.0,27.0,94.0,25.0,99.0,62.0,90.0,98.0,90.0,136.0,93.0,158.0,93.0,157.0,98.0,0.0,14.0,2.0,170.0,0.0,152.0,2.0,1034.0,21.0,11.0,36.0,548.0,0.0,27.0,178.0,43.0
FFF,2013J,603111,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,-29.0,93.0,18.0,74.0,46.0,80.0,NA,NA,NA,NA,NA,NA,312.0,69.0,68.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,0.0,568.0,0.0,301.0,1.0,440.0,50.0,38.0,6.0,223.0,0.0,13.0,219.0,29.0
FFF,2013J,603148,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-53.0,47.0,19.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,40.0,1.0,74.0,1.0,3.0,0.0,0.0,0.0,7.0,46.0,1.0
FFF,2013J,603155,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-38.0,NA,17.0,76.0,45.0,70.0,95.0,64.0,130.0,66.0,170.0,80.0,24.0,84.0,33.0,84.0,108.0,55.0,108.0,63.0,178.0,71.0,206.0,60.0,199.0,78.0,19.0,2.0,3.0,450.0,0.0,365.0,0.0,844.0,6.0,8.0,7.0,1190.0,0.0,14.0,211.0,10.0
FFF,2013J,603170,M,London Region,Lower Than A Level,40-50%,0-35,0,90,N,Distinction,-52.0,NA,18.0,94.0,47.0,84.0,95.0,93.0,131.0,95.0,172.0,94.0,63.0,86.0,31.0,100.0,96.0,80.0,109.0,82.0,235.0,85.0,235.0,84.0,235.0,93.0,0.0,4.0,4.0,265.0,1.0,359.0,1.0,986.0,32.0,10.0,4.0,778.0,0.0,39.0,261.0,25.0
FFF,2013J,603199,M,North Western Region,Lower Than A Level,70-80%,35-55,0,90,N,Withdrawn,-25.0,135.0,13.0,68.0,44.0,46.0,96.0,55.0,NA,NA,NA,NA,14.0,59.0,31.0,76.0,52.0,63.0,101.0,73.0,NA,NA,NA,NA,NA,NA,0.0,4.0,0.0,980.0,0.0,637.0,0.0,1115.0,27.0,17.0,5.0,625.0,0.0,73.0,299.0,31.0
FFF,2013J,603204,F,London Region,HE Qualification,20-30%,0-35,0,180,N,Withdrawn,-29.0,-18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,603216,M,North Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,-28.0,NA,19.0,74.0,47.0,28.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,59.0,0.0,39.0,2.0,92.0,2.0,2.0,0.0,10.0,0.0,6.0,27.0,0.0
FFF,2013J,603220,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-52.0,NA,15.0,74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,23.0,0.0,68.0,4.0,51.0,1.0,4.0,0.0,19.0,0.0,7.0,31.0,5.0
FFF,2013J,603231,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,-45.0,NA,17.0,84.0,46.0,58.0,95.0,86.0,129.0,85.0,172.0,90.0,42.0,80.0,72.0,91.0,133.0,87.0,157.0,92.0,164.0,86.0,216.0,79.0,206.0,85.0,19.0,4.0,2.0,146.0,13.0,890.0,2.0,2783.0,30.0,19.0,4.0,942.0,0.0,86.0,943.0,65.0
FFF,2013J,603260,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-50.0,103.0,17.0,92.0,46.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,96.0,0.0,100.0,2.0,255.0,8.0,14.0,0.0,68.0,0.0,9.0,70.0,7.0
FFF,2013J,603300,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-22.0,NA,16.0,90.0,44.0,82.0,92.0,90.0,131.0,86.0,169.0,65.0,40.0,84.0,52.0,86.0,80.0,85.0,129.0,73.0,178.0,81.0,227.0,80.0,227.0,71.0,32.0,18.0,3.0,492.0,0.0,796.0,1.0,2787.0,37.0,21.0,40.0,720.0,0.0,51.0,371.0,69.0
FFF,2013J,603327,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-36.0,NA,18.0,84.0,47.0,84.0,96.0,63.0,131.0,83.0,173.0,90.0,24.0,77.0,235.0,73.0,235.0,61.0,235.0,71.0,235.0,68.0,235.0,73.0,235.0,67.0,0.0,2.0,1.0,476.0,0.0,408.0,4.0,1203.0,31.0,14.0,9.0,702.0,0.0,28.0,271.0,24.0
FFF,2013J,603341,M,North Region,Lower Than A Level,NA,0-35,0,60,N,Pass,-42.0,NA,18.0,62.0,46.0,68.0,101.0,67.0,130.0,81.0,173.0,32.0,195.0,89.0,220.0,94.0,220.0,67.0,227.0,80.0,227.0,77.0,227.0,82.0,227.0,73.0,0.0,0.0,3.0,89.0,0.0,98.0,1.0,159.0,7.0,7.0,0.0,515.0,0.0,35.0,146.0,8.0
FFF,2013J,603389,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-52.0,NA,17.0,74.0,46.0,72.0,95.0,85.0,130.0,89.0,172.0,85.0,24.0,78.0,46.0,81.0,124.0,86.0,125.0,93.0,186.0,87.0,222.0,83.0,222.0,82.0,7.0,16.0,4.0,102.0,0.0,427.0,4.0,1774.0,34.0,13.0,24.0,506.0,0.0,29.0,231.0,18.0
FFF,2013J,603423,M,North Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,-50.0,130.0,27.0,64.0,47.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,113.0,0.0,132.0,1.0,102.0,1.0,9.0,0.0,131.0,0.0,0.0,80.0,3.0
FFF,2013J,603437,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-51.0,NA,18.0,92.0,46.0,72.0,95.0,65.0,131.0,70.0,172.0,84.0,234.0,70.0,234.0,93.0,234.0,69.0,234.0,80.0,234.0,76.0,234.0,74.0,234.0,70.0,0.0,1.0,4.0,670.0,11.0,512.0,2.0,1072.0,17.0,5.0,3.0,667.0,0.0,24.0,297.0,19.0
FFF,2013J,603529,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-43.0,NA,18.0,62.0,46.0,80.0,101.0,79.0,130.0,80.0,173.0,91.0,18.0,93.0,201.0,95.0,201.0,82.0,234.0,73.0,234.0,73.0,234.0,85.0,234.0,89.0,23.0,10.0,4.0,216.0,0.0,349.0,1.0,1895.0,34.0,13.0,38.0,661.0,0.0,53.0,283.0,25.0
FFF,2013J,603575,M,South Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-51.0,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,603576,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-51.0,NA,19.0,88.0,46.0,80.0,NA,NA,131.0,40.0,177.0,58.0,187.0,83.0,229.0,78.0,210.0,83.0,210.0,80.0,210.0,67.0,210.0,83.0,229.0,70.0,8.0,0.0,2.0,182.0,0.0,253.0,4.0,647.0,3.0,7.0,0.0,660.0,0.0,28.0,183.0,13.0
FFF,2013J,603597,M,London Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,-31.0,NA,18.0,76.0,44.0,82.0,102.0,88.0,131.0,83.0,173.0,65.0,27.0,84.0,59.0,92.0,87.0,87.0,133.0,73.0,164.0,72.0,206.0,79.0,188.0,61.0,2.0,3.0,3.0,128.0,0.0,540.0,5.0,1993.0,15.0,11.0,9.0,643.0,0.0,27.0,307.0,22.0
FFF,2013J,603600,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-49.0,NA,19.0,80.0,46.0,86.0,96.0,80.0,131.0,84.0,172.0,95.0,52.0,85.0,41.0,85.0,80.0,90.0,124.0,89.0,179.0,91.0,228.0,89.0,206.0,92.0,36.0,7.0,2.0,357.0,0.0,385.0,0.0,1346.0,35.0,14.0,28.0,632.0,0.0,35.0,253.0,63.0
FFF,2013J,603611,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-51.0,NA,18.0,76.0,47.0,72.0,96.0,83.0,131.0,65.0,173.0,71.0,227.0,92.0,227.0,99.0,227.0,90.0,227.0,93.0,234.0,97.0,236.0,92.0,234.0,92.0,0.0,4.0,2.0,230.0,0.0,278.0,0.0,1275.0,27.0,4.0,9.0,561.0,0.0,48.0,212.0,17.0
FFF,2013J,603651,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-51.0,NA,19.0,80.0,46.0,94.0,95.0,91.0,130.0,82.0,172.0,97.0,40.0,88.0,41.0,97.0,89.0,98.0,136.0,88.0,171.0,91.0,199.0,92.0,206.0,96.0,20.0,12.0,2.0,1061.0,0.0,807.0,14.0,2248.0,46.0,26.0,6.0,535.0,0.0,27.0,314.0,50.0
FFF,2013J,603733,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-50.0,NA,17.0,100.0,46.0,88.0,95.0,90.0,131.0,75.0,236.0,NA,27.0,86.0,60.0,92.0,95.0,85.0,153.0,81.0,215.0,84.0,216.0,78.0,235.0,73.0,21.0,16.0,4.0,232.0,0.0,359.0,3.0,1642.0,29.0,15.0,19.0,804.0,0.0,47.0,349.0,28.0
FFF,2013J,603819,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-37.0,NA,26.0,74.0,47.0,64.0,96.0,86.0,130.0,82.0,173.0,81.0,132.0,82.0,132.0,99.0,215.0,86.0,210.0,91.0,216.0,89.0,224.0,95.0,222.0,93.0,10.0,7.0,2.0,296.0,0.0,414.0,5.0,1252.0,13.0,19.0,15.0,794.0,0.0,30.0,183.0,20.0
FFF,2013J,603848,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,Y,Withdrawn,-32.0,102.0,19.0,74.0,58.0,52.0,NA,NA,NA,NA,NA,NA,63.0,54.0,69.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3.0,0.0,197.0,0.0,268.0,5.0,418.0,22.0,10.0,1.0,306.0,0.0,61.0,208.0,19.0
FFF,2013J,603873,M,West Midlands Region,Lower Than A Level,10-20,35-55,0,120,N,Withdrawn,-37.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,106.0,0.0,56.0,1.0,68.0,0.0,10.0,0.0,4.0,0.0,10.0,50.0,4.0
FFF,2013J,603931,M,North Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-43.0,171.0,15.0,40.0,46.0,84.0,103.0,72.0,138.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,753.0,0.0,322.0,24.0,429.0,3.0,8.0,0.0,68.0,0.0,62.0,161.0,11.0
FFF,2013J,604087,M,South Region,Lower Than A Level,90-100%,0-35,0,90,N,Fail,-29.0,NA,25.0,86.0,NA,NA,102.0,74.0,131.0,56.0,173.0,41.0,236.0,82.0,237.0,92.0,237.0,79.0,NA,NA,NA,NA,238.0,10.0,NA,NA,0.0,2.0,2.0,134.0,0.0,127.0,7.0,566.0,2.0,8.0,16.0,311.0,0.0,33.0,194.0,29.0
FFF,2013J,604142,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-49.0,159.0,19.0,72.0,47.0,66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,68.0,0.0,76.0,0.0,104.0,1.0,5.0,0.0,0.0,0.0,9.0,62.0,12.0
FFF,2013J,604184,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-25.0,NA,19.0,74.0,47.0,96.0,96.0,67.0,131.0,61.0,NA,NA,41.0,80.0,65.0,83.0,89.0,78.0,131.0,84.0,160.0,72.0,199.0,76.0,195.0,77.0,0.0,0.0,1.0,380.0,0.0,383.0,14.0,472.0,0.0,5.0,0.0,896.0,0.0,16.0,179.0,11.0
FFF,2013J,604228,M,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,-49.0,66.0,12.0,72.0,47.0,48.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,45.0,0.0,81.0,0.0,194.0,14.0,4.0,11.0,148.0,0.0,13.0,72.0,6.0
FFF,2013J,604258,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-37.0,65.0,23.0,72.0,51.0,44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,99.0,0.0,86.0,0.0,394.0,0.0,13.0,0.0,26.0,0.0,9.0,109.0,4.0
FFF,2013J,604296,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,Withdrawn,-31.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
FFF,2013J,604379,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-30.0,NA,17.0,84.0,46.0,84.0,95.0,81.0,127.0,76.0,171.0,89.0,227.0,78.0,227.0,89.0,228.0,74.0,228.0,71.0,234.0,76.0,234.0,86.0,234.0,83.0,0.0,0.0,2.0,131.0,0.0,112.0,0.0,338.0,3.0,3.0,1.0,643.0,0.0,13.0,121.0,3.0
FFF,2013J,604416,M,Ireland,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,-35.0,NA,18.0,92.0,52.0,70.0,95.0,78.0,134.0,62.0,172.0,71.0,234.0,82.0,234.0,93.0,235.0,63.0,235.0,71.0,235.0,86.0,235.0,73.0,235.0,74.0,0.0,0.0,3.0,93.0,0.0,133.0,2.0,312.0,5.0,6.0,0.0,639.0,0.0,24.0,180.0,9.0
FFF,2013J,604427,M,London Region,A Level or Equivalent,10-20,0-35,0,150,N,Pass,-46.0,NA,19.0,82.0,47.0,86.0,96.0,55.0,131.0,82.0,173.0,86.0,70.0,93.0,70.0,86.0,238.0,73.0,238.0,86.0,238.0,70.0,238.0,76.0,238.0,67.0,0.0,0.0,3.0,70.0,0.0,284.0,4.0,1086.0,22.0,8.0,0.0,738.0,0.0,20.0,216.0,21.0
FFF,2013J,604449,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-45.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,104.0,0.0,91.0,0.0,178.0,0.0,20.0,0.0,18.0,0.0,12.0,85.0,3.0
FFF,2013J,604478,M,North Region,Lower Than A Level,NA,35-55,0,120,N,Pass,-31.0,NA,19.0,74.0,47.0,92.0,96.0,84.0,131.0,85.0,173.0,96.0,19.0,97.0,49.0,99.0,101.0,97.0,122.0,99.0,201.0,98.0,214.0,99.0,214.0,96.0,24.0,12.0,6.0,1064.0,1.0,860.0,22.0,2229.0,63.0,34.0,34.0,895.0,0.0,109.0,612.0,105.0
FFF,2013J,604514,M,Scotland,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,-32.0,NA,19.0,90.0,47.0,74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,253.0,0.0,153.0,4.0,257.0,21.0,10.0,0.0,3.0,0.0,12.0,90.0,10.0
FFF,2013J,604581,F,North Western Region,A Level or Equivalent,10-20,0-35,0,90,N,Fail,-32.0,NA,19.0,86.0,47.0,74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,21.0,0.0,37.0,0.0,79.0,0.0,2.0,5.0,0.0,0.0,5.0,27.0,0.0
FFF,2013J,604583,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-28.0,67.0,16.0,76.0,44.0,56.0,NA,NA,NA,NA,NA,NA,52.0,78.0,60.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,8.0,0.0,247.0,0.0,371.0,5.0,862.0,33.0,16.0,9.0,239.0,0.0,17.0,233.0,20.0
FFF,2013J,604606,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-45.0,80.0,17.0,62.0,46.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,131.0,1.0,89.0,0.0,365.0,5.0,12.0,6.0,85.0,0.0,12.0,78.0,0.0
FFF,2013J,604619,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-46.0,-25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,604633,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-46.0,NA,19.0,80.0,46.0,62.0,94.0,84.0,130.0,88.0,171.0,34.0,39.0,83.0,173.0,98.0,173.0,82.0,231.0,80.0,234.0,74.0,207.0,73.0,234.0,60.0,0.0,0.0,1.0,93.0,0.0,158.0,0.0,348.0,6.0,7.0,0.0,526.0,0.0,19.0,125.0,4.0
FFF,2013J,604635,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-25.0,NA,18.0,66.0,46.0,70.0,96.0,68.0,133.0,72.0,181.0,65.0,230.0,57.0,230.0,85.0,234.0,79.0,236.0,74.0,237.0,74.0,237.0,53.0,237.0,71.0,0.0,9.0,2.0,61.0,0.0,130.0,0.0,469.0,11.0,1.0,6.0,574.0,0.0,14.0,110.0,6.0
FFF,2013J,604700,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Distinction,-30.0,NA,19.0,84.0,44.0,92.0,100.0,81.0,128.0,81.0,171.0,95.0,38.0,84.0,38.0,94.0,133.0,79.0,133.0,73.0,156.0,89.0,206.0,78.0,195.0,82.0,4.0,17.0,1.0,541.0,0.0,534.0,3.0,1436.0,62.0,15.0,23.0,585.0,0.0,46.0,383.0,46.0
FFF,2013J,604741,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,-15.0,NA,19.0,86.0,47.0,18.0,101.0,72.0,141.0,54.0,179.0,24.0,180.0,83.0,181.0,94.0,182.0,72.0,NA,NA,NA,NA,236.0,65.0,NA,NA,0.0,3.0,1.0,181.0,0.0,211.0,6.0,535.0,6.0,7.0,0.0,308.0,0.0,12.0,128.0,3.0
FFF,2013J,604755,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-17.0,NA,19.0,82.0,47.0,70.0,114.0,78.0,143.0,83.0,177.0,59.0,237.0,87.0,238.0,96.0,238.0,75.0,238.0,68.0,238.0,79.0,238.0,69.0,NA,NA,0.0,0.0,3.0,125.0,0.0,174.0,0.0,360.0,16.0,4.0,0.0,484.0,0.0,34.0,160.0,14.0
FFF,2013J,604766,M,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Distinction,-38.0,NA,19.0,68.0,46.0,80.0,95.0,81.0,130.0,93.0,172.0,95.0,44.0,89.0,63.0,97.0,80.0,88.0,131.0,83.0,188.0,80.0,227.0,83.0,227.0,81.0,39.0,13.0,1.0,573.0,0.0,571.0,1.0,2503.0,73.0,12.0,39.0,804.0,0.0,33.0,349.0,35.0
FFF,2013J,604799,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass,-45.0,NA,19.0,74.0,47.0,76.0,103.0,71.0,131.0,60.0,173.0,77.0,181.0,87.0,182.0,91.0,223.0,56.0,195.0,86.0,195.0,84.0,223.0,74.0,223.0,64.0,0.0,1.0,1.0,377.0,0.0,411.0,8.0,589.0,16.0,7.0,0.0,601.0,0.0,40.0,247.0,11.0
FFF,2013J,604817,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,Y,Fail,-45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,13.0,0.0,32.0,0.0,35.0,0.0,4.0,0.0,0.0,0.0,3.0,24.0,0.0
FFF,2013J,604828,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-24.0,NA,18.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,18.0,82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,113.0,0.0,68.0,1.0,136.0,2.0,3.0,0.0,82.0,0.0,9.0,54.0,1.0
FFF,2013J,604879,F,South West Region,HE Qualification,20-30%,0-35,0,120,N,Distinction,-43.0,NA,15.0,78.0,46.0,94.0,96.0,91.0,131.0,86.0,172.0,95.0,11.0,88.0,27.0,97.0,97.0,90.0,145.0,92.0,185.0,93.0,237.0,87.0,236.0,88.0,30.0,10.0,4.0,715.0,0.0,782.0,1.0,2075.0,64.0,20.0,31.0,587.0,0.0,71.0,467.0,57.0
FFF,2013J,604889,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-45.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,3.0,0.0,30.0,0.0,51.0,0.0,7.0,0.0,0.0,0.0,5.0,24.0,5.0
FFF,2013J,604918,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-29.0,NA,18.0,80.0,47.0,82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,96.0,0.0,76.0,1.0,209.0,10.0,4.0,0.0,16.0,0.0,5.0,56.0,4.0
FFF,2013J,604945,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail,-32.0,NA,18.0,56.0,46.0,72.0,95.0,56.0,130.0,51.0,173.0,58.0,NA,NA,193.0,94.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,110.0,0.0,114.0,0.0,380.0,4.0,5.0,1.0,210.0,0.0,14.0,131.0,21.0
FFF,2013J,604946,M,London Region,HE Qualification,10-20,35-55,0,120,N,Withdrawn,-46.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,11.0,0.0,62.0,3.0,141.0,3.0,13.0,0.0,16.0,0.0,28.0,119.0,11.0
FFF,2013J,605012,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-30.0,NA,19.0,80.0,47.0,66.0,95.0,82.0,131.0,58.0,172.0,67.0,209.0,76.0,209.0,76.0,222.0,63.0,215.0,78.0,221.0,70.0,222.0,62.0,222.0,70.0,0.0,0.0,3.0,136.0,0.0,359.0,0.0,582.0,4.0,10.0,0.0,845.0,0.0,27.0,230.0,14.0
FFF,2013J,605048,M,North Region,HE Qualification,0-10%,0-35,0,60,N,Pass,-38.0,NA,18.0,86.0,46.0,80.0,95.0,81.0,130.0,85.0,172.0,88.0,24.0,82.0,136.0,91.0,237.0,79.0,227.0,84.0,238.0,92.0,238.0,80.0,238.0,73.0,7.0,5.0,4.0,345.0,0.0,430.0,1.0,2921.0,70.0,14.0,24.0,796.0,0.0,36.0,384.0,34.0
FFF,2013J,605069,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-21.0,NA,24.0,76.0,46.0,64.0,103.0,43.0,138.0,41.0,176.0,71.0,101.0,79.0,214.0,68.0,181.0,82.0,214.0,61.0,227.0,72.0,238.0,66.0,227.0,62.0,0.0,0.0,3.0,15.0,0.0,246.0,0.0,1374.0,0.0,0.0,0.0,645.0,0.0,19.0,168.0,12.0
