code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,ass_1_date,ass_1_score,ass_2_date,ass_2_score,ass_3_date,ass_3_score,ass_4_date,ass_4_score,ass_5_date,ass_5_score,ass_6_date,ass_6_score,ass_7_date,ass_7_score,ass_8_date,ass_8_score,ass_9_date,ass_9_score,ass_10_date,ass_10_score,ass_11_date,ass_11_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouelluminate,clicks_quiz,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url
2014B,625071,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-31.0,,11.0,66.0,39.0,72.0,81.0,79.0,116.0,70.0,151.0,65.0,,,49.0,80.0,84.0,100.0,119.0,80.0,154.0,100.0,200.0,100.0,124.0,0.0,141.0,0.0,12.0,,80.0,35.0,0.0,9.0,32.0
2014B,625087,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail,-50.0,,11.0,70.0,39.0,68.0,89.0,55.0,,,,,,,49.0,60.0,84.0,100.0,,,154.0,80.0,,,212.0,2.0,136.0,0.0,21.0,,43.0,75.0,0.0,120.0,48.0
2014B,625094,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-57.0,,10.0,70.0,38.0,86.0,,,116.0,83.0,151.0,90.0,194.0,85.0,49.0,80.0,84.0,100.0,119.0,100.0,154.0,80.0,200.0,100.0,158.0,0.0,107.0,0.0,5.0,,64.0,15.0,0.0,12.0,7.0
2014B,625124,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-29.0,,12.0,78.0,40.0,63.0,82.0,73.0,109.0,71.0,137.0,67.0,194.0,63.0,49.0,80.0,84.0,80.0,119.0,80.0,154.0,60.0,200.0,60.0,572.0,1.0,162.0,0.0,8.0,,98.0,42.0,0.0,46.0,44.0
2014B,625167,F,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass,-29.0,,12.0,42.0,39.0,56.0,81.0,61.0,117.0,49.0,152.0,15.0,,,49.0,60.0,84.0,80.0,119.0,100.0,154.0,80.0,,,111.0,1.0,58.0,0.0,25.0,,105.0,5.0,0.0,27.0,9.0
2014B,625173,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-89.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,625180,F,South Region,HE Qualification,50-60%,0-35,0,60,N,Fail,-31.0,,11.0,65.0,46.0,47.0,81.0,51.0,116.0,58.0,172.0,20.0,203.0,55.0,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2014B,625185,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-71.0,,11.0,93.0,39.0,90.0,82.0,95.0,119.0,93.0,155.0,93.0,194.0,91.0,49.0,100.0,84.0,100.0,119.0,60.0,,,200.0,100.0,252.0,2.0,177.0,0.0,62.0,,57.0,38.0,0.0,61.0,12.0
2014B,625202,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-89.0,-67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,625214,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-89.0,34.0,11.0,76.0,39.0,61.0,,,,,,,,,,,,,,,,,,,16.0,0.0,52.0,0.0,0.0,,9.0,3.0,0.0,7.0,8.0
2014B,625249,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-82.0,,11.0,64.0,48.0,71.0,,,125.0,63.0,152.0,60.0,194.0,67.0,49.0,80.0,84.0,60.0,119.0,80.0,154.0,60.0,200.0,60.0,96.0,0.0,152.0,0.0,12.0,,112.0,44.0,0.0,25.0,5.0
2014B,625251,F,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-89.0,,11.0,79.0,39.0,77.0,82.0,82.0,116.0,80.0,151.0,84.0,,,49.0,100.0,84.0,80.0,119.0,80.0,154.0,80.0,200.0,80.0,648.0,0.0,136.0,0.0,12.0,,87.0,7.0,0.0,12.0,4.0
2014B,625295,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-52.0,,14.0,74.0,48.0,65.0,92.0,64.0,,,,,,,49.0,100.0,,,,,,,,,0.0,0.0,4.0,0.0,0.0,,12.0,0.0,0.0,0.0,1.0
2014B,625301,F,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Fail,-57.0,,59.0,55.0,52.0,45.0,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2014B,625307,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,-87.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,625383,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-72.0,,12.0,75.0,40.0,68.0,82.0,74.0,,,152.0,73.0,208.0,,49.0,100.0,84.0,80.0,119.0,100.0,154.0,40.0,200.0,100.0,200.0,0.0,107.0,0.0,45.0,,120.0,16.0,0.0,39.0,11.0
2014B,625390,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-52.0,,10.0,77.0,39.0,73.0,81.0,74.0,116.0,67.0,147.0,78.0,192.0,68.0,49.0,100.0,84.0,100.0,119.0,60.0,154.0,100.0,200.0,80.0,148.0,0.0,72.0,0.0,44.0,,72.0,6.0,0.0,17.0,4.0
2014B,625444,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-73.0,,9.0,74.0,37.0,77.0,79.0,79.0,110.0,87.0,149.0,72.0,184.0,79.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,100.0,119.0,0.0,119.0,0.0,15.0,,96.0,13.0,0.0,18.0,27.0
2014B,625465,F,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-29.0,-19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,625477,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-67.0,,10.0,83.0,37.0,86.0,75.0,85.0,116.0,89.0,151.0,85.0,,,49.0,100.0,84.0,80.0,119.0,80.0,154.0,80.0,200.0,100.0,288.0,2.0,163.0,0.0,22.0,,98.0,28.0,0.0,44.0,36.0
2014B,625478,F,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,-88.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,0.0,0.0,,0.0,2.0,0.0,5.0,1.0
2014B,625493,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Withdrawn,-88.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,625511,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-85.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,625514,M,East Anglian Region,HE Qualification,50-60%,0-35,0,120,N,Pass,-89.0,,12.0,53.0,40.0,54.0,82.0,58.0,117.0,62.0,152.0,68.0,194.0,64.0,49.0,100.0,84.0,80.0,119.0,100.0,154.0,100.0,200.0,100.0,39.0,0.0,107.0,0.0,22.0,,75.0,81.0,0.0,116.0,6.0
2014B,625578,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,-78.0,73.0,11.0,65.0,,,,,,,,,,,49.0,100.0,,,,,,,,,81.0,0.0,31.0,1.0,0.0,,22.0,0.0,0.0,0.0,1.0
2014B,625581,F,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-87.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,625619,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-88.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,0.0,2.0,,0.0,5.0,0.0,4.0,2.0
2014B,625713,F,South East Region,Lower Than A Level,20-30%,35-55,0,120,N,Fail,-43.0,,-7.0,72.0,45.0,15.0,89.0,71.0,116.0,70.0,,,194.0,63.0,49.0,80.0,84.0,80.0,119.0,80.0,154.0,60.0,200.0,40.0,5.0,0.0,75.0,0.0,1.0,,67.0,35.0,0.0,15.0,6.0
2014B,625724,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass,-73.0,,11.0,73.0,37.0,80.0,82.0,78.0,117.0,81.0,156.0,82.0,,,49.0,100.0,84.0,80.0,119.0,80.0,154.0,80.0,200.0,100.0,1111.0,0.0,831.0,1.0,29.0,,67.0,19.0,1.0,28.0,15.0
2014B,625751,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-50.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,625768,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-81.0,,4.0,81.0,39.0,74.0,78.0,62.0,123.0,55.0,158.0,16.0,,,49.0,100.0,84.0,80.0,,,,,,,0.0,0.0,12.0,0.0,12.0,,39.0,3.0,0.0,8.0,1.0
2014B,625816,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-66.0,,12.0,61.0,39.0,49.0,81.0,55.0,116.0,59.0,152.0,59.0,194.0,59.0,49.0,100.0,84.0,100.0,119.0,80.0,154.0,80.0,200.0,100.0,2030.0,11.0,518.0,0.0,14.0,,88.0,51.0,0.0,97.0,138.0
2014B,625833,F,East Anglian Region,No Formal quals,40-50%,0-35,0,60,N,Distinction,-52.0,,12.0,77.0,40.0,72.0,82.0,85.0,117.0,80.0,152.0,85.0,194.0,85.0,49.0,80.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,100.0,192.0,0.0,306.0,0.0,26.0,,117.0,3.0,1.0,20.0,59.0
2014B,625834,F,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-87.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,625853,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-72.0,,14.0,63.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,4.0,,0.0,6.0,0.0,9.0,6.0
2014B,625857,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-82.0,145.0,12.0,76.0,39.0,76.0,92.0,77.0,,,,,,,49.0,80.0,84.0,100.0,119.0,100.0,,,,,197.0,0.0,237.0,0.0,45.0,,47.0,124.0,0.0,151.0,11.0
2014B,625879,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-87.0,,12.0,50.0,47.0,67.0,,,,,,,,,,,84.0,100.0,,,,,,,6.0,1.0,39.0,0.0,0.0,,22.0,14.0,0.0,37.0,6.0
2014B,625919,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-29.0,,10.0,64.0,33.0,79.0,73.0,86.0,103.0,86.0,145.0,89.0,187.0,89.0,49.0,100.0,84.0,80.0,119.0,100.0,154.0,100.0,200.0,100.0,426.0,0.0,217.0,0.0,72.0,,69.0,72.0,0.0,62.0,72.0
2014B,626046,F,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Distinction,-52.0,,8.0,72.0,38.0,78.0,66.0,80.0,116.0,77.0,151.0,78.0,192.0,85.0,49.0,100.0,84.0,80.0,119.0,80.0,154.0,100.0,200.0,80.0,2383.0,2.0,767.0,0.0,16.0,,74.0,61.0,0.0,79.0,20.0
2014B,626123,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,Y,Distinction,-50.0,,11.0,77.0,39.0,74.0,80.0,74.0,,,151.0,79.0,194.0,88.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,80.0,492.0,0.0,178.0,0.0,41.0,,84.0,13.0,0.0,34.0,7.0
2014B,626126,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-86.0,,10.0,72.0,31.0,76.0,81.0,70.0,,,152.0,80.0,194.0,75.0,49.0,100.0,84.0,80.0,119.0,100.0,154.0,100.0,200.0,100.0,239.0,0.0,241.0,0.0,62.0,,109.0,23.0,0.0,50.0,45.0
2014B,626138,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-81.0,,7.0,74.0,35.0,75.0,80.0,75.0,114.0,89.0,152.0,85.0,193.0,97.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,100.0,2872.0,0.0,974.0,4.0,46.0,,162.0,25.0,0.0,56.0,12.0
2014B,626164,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-54.0,,10.0,70.0,39.0,70.0,89.0,81.0,115.0,78.0,166.0,73.0,194.0,75.0,49.0,100.0,84.0,60.0,119.0,100.0,154.0,100.0,200.0,80.0,279.0,0.0,102.0,0.0,21.0,,92.0,13.0,0.0,19.0,7.0
2014B,626245,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-85.0,,1.0,72.0,38.0,73.0,81.0,74.0,116.0,79.0,151.0,76.0,195.0,72.0,49.0,100.0,84.0,80.0,119.0,80.0,154.0,100.0,,,21.0,0.0,62.0,0.0,0.0,,65.0,2.0,0.0,3.0,1.0
2014B,626254,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-80.0,,2.0,68.0,39.0,70.0,70.0,67.0,115.0,62.0,152.0,41.0,190.0,67.0,49.0,80.0,84.0,80.0,119.0,60.0,154.0,80.0,200.0,100.0,3.0,0.0,75.0,0.0,10.0,,97.0,20.0,0.0,44.0,18.0
2014B,626297,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail,-64.0,,11.0,59.0,43.0,81.0,82.0,66.0,120.0,52.0,152.0,57.0,,,49.0,80.0,84.0,100.0,,,154.0,80.0,,,95.0,0.0,116.0,0.0,6.0,,54.0,38.0,0.0,37.0,16.0
2014B,626330,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-74.0,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,626352,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-81.0,,10.0,62.0,58.0,63.0,81.0,61.0,116.0,75.0,151.0,69.0,193.0,70.0,49.0,100.0,84.0,80.0,119.0,80.0,154.0,40.0,200.0,60.0,25.0,0.0,31.0,0.0,11.0,,73.0,32.0,0.0,30.0,0.0
2014B,626365,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-57.0,,13.0,70.0,40.0,75.0,82.0,59.0,117.0,70.0,152.0,75.0,194.0,87.0,49.0,80.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,100.0,269.0,1.0,144.0,0.0,15.0,,104.0,10.0,0.0,32.0,11.0
2014B,626386,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,-82.0,152.0,10.0,88.0,53.0,85.0,80.0,85.0,,,,,,,49.0,100.0,84.0,100.0,119.0,100.0,,,,,282.0,0.0,271.0,0.0,49.0,,64.0,83.0,0.0,73.0,54.0
2014B,626428,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-31.0,,13.0,54.0,40.0,59.0,,,,,,,,,49.0,100.0,,,,,,,,,80.0,0.0,41.0,0.0,2.0,,30.0,15.0,0.0,12.0,2.0
2014B,626442,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-82.0,,1.0,50.0,39.0,64.0,,,116.0,12.0,,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
2014B,626460,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-78.0,-19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,626485,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-82.0,-33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,626491,F,North Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,-82.0,,8.0,83.0,35.0,77.0,78.0,87.0,113.0,81.0,150.0,93.0,180.0,93.0,49.0,100.0,84.0,100.0,119.0,80.0,154.0,80.0,200.0,100.0,53.0,0.0,101.0,0.0,28.0,,103.0,7.0,0.0,12.0,25.0
2014B,626549,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-82.0,-29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,626555,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-81.0,,16.0,79.0,39.0,75.0,88.0,80.0,117.0,91.0,,,194.0,95.0,,,,,119.0,80.0,154.0,100.0,200.0,100.0,972.0,12.0,548.0,2.0,54.0,,138.0,212.0,0.0,242.0,32.0
2014B,626597,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-22.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,626604,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-29.0,,11.0,62.0,39.0,80.0,81.0,92.0,117.0,89.0,152.0,82.0,193.0,81.0,49.0,100.0,84.0,60.0,119.0,80.0,154.0,100.0,200.0,80.0,88.0,1.0,288.0,0.0,48.0,,94.0,216.0,0.0,279.0,43.0
2014B,626642,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-73.0,,9.0,76.0,39.0,82.0,81.0,80.0,117.0,83.0,151.0,80.0,194.0,86.0,49.0,100.0,84.0,80.0,119.0,40.0,154.0,80.0,200.0,100.0,113.0,0.0,95.0,0.0,5.0,,114.0,3.0,0.0,6.0,0.0
2014B,626746,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-80.0,-25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,626750,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-81.0,,11.0,65.0,38.0,65.0,,,,,,,,,49.0,100.0,,,,,,,,,54.0,0.0,29.0,0.0,0.0,,43.0,1.0,0.0,2.0,3.0
2014B,626773,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-50.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,626806,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,-78.0,-47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,626840,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-60.0,-19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,626841,F,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,-81.0,,9.0,72.0,39.0,81.0,82.0,89.0,117.0,95.0,152.0,94.0,193.0,97.0,49.0,100.0,84.0,100.0,119.0,80.0,154.0,100.0,200.0,100.0,1989.0,0.0,631.0,0.0,50.0,,114.0,53.0,0.0,81.0,24.0
2014B,626843,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-81.0,,12.0,62.0,39.0,81.0,89.0,70.0,125.0,80.0,,,,,49.0,100.0,84.0,80.0,,,154.0,40.0,,,68.0,0.0,79.0,0.0,0.0,,64.0,4.0,0.0,11.0,2.0
2014B,626872,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,-81.0,5.0,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,11.0,0.0,0.0,,0.0,11.0,0.0,18.0,2.0
2014B,626876,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-80.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,626897,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-24.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19.0,0.0,2.0,,0.0,5.0,0.0,6.0,8.0
2014B,626917,F,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-64.0,,12.0,53.0,40.0,24.0,,,117.0,23.0,152.0,15.0,,,49.0,80.0,84.0,100.0,119.0,40.0,154.0,60.0,,,86.0,0.0,144.0,0.0,12.0,,63.0,65.0,0.0,104.0,9.0
2014B,626928,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-80.0,,9.0,62.0,37.0,44.0,80.0,46.0,113.0,59.0,150.0,43.0,190.0,41.0,49.0,100.0,84.0,80.0,119.0,60.0,154.0,100.0,200.0,40.0,34.0,0.0,81.0,0.0,26.0,,83.0,5.0,0.0,13.0,4.0
2014B,626951,F,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-54.0,,11.0,67.0,39.0,73.0,81.0,74.0,122.0,73.0,150.0,77.0,,,49.0,100.0,84.0,80.0,119.0,100.0,154.0,80.0,200.0,80.0,167.0,1.0,185.0,0.0,27.0,,70.0,45.0,0.0,66.0,17.0
2014B,626966,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,-61.0,,10.0,72.0,39.0,65.0,81.0,89.0,117.0,75.0,150.0,74.0,188.0,73.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,80.0,200.0,80.0,148.0,0.0,196.0,0.0,17.0,,78.0,24.0,0.0,20.0,69.0
2014B,627000,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-27.0,,11.0,74.0,40.0,68.0,80.0,55.0,132.0,70.0,187.0,49.0,192.0,41.0,49.0,80.0,84.0,60.0,119.0,60.0,154.0,60.0,200.0,40.0,26.0,0.0,42.0,0.0,11.0,,69.0,18.0,0.0,25.0,2.0
2014B,627027,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-75.0,,11.0,70.0,32.0,74.0,,,114.0,78.0,172.0,83.0,,,49.0,100.0,84.0,100.0,119.0,100.0,,,,,444.0,0.0,234.0,0.0,4.0,,58.0,4.0,0.0,12.0,42.0
2014B,627094,F,North Western Region,No Formal quals,0-10%,35-55,0,60,N,Fail,-75.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,0.0,8.0,,0.0,8.0,0.0,20.0,3.0
2014B,627115,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Distinction,-52.0,,12.0,79.0,47.0,75.0,96.0,74.0,125.0,71.0,184.0,15.0,194.0,85.0,49.0,100.0,84.0,80.0,119.0,80.0,154.0,100.0,200.0,100.0,42.0,0.0,148.0,0.0,9.0,,74.0,49.0,0.0,85.0,29.0
2014B,627118,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-52.0,,11.0,90.0,39.0,81.0,85.0,89.0,124.0,47.0,152.0,81.0,,,49.0,100.0,84.0,100.0,119.0,80.0,154.0,100.0,200.0,80.0,141.0,4.0,201.0,2.0,47.0,,140.0,92.0,0.0,101.0,41.0
2014B,627179,M,London Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,-64.0,,12.0,70.0,38.0,73.0,82.0,45.0,128.0,42.0,,,200.0,60.0,49.0,100.0,84.0,60.0,,,154.0,100.0,200.0,100.0,35.0,2.0,115.0,0.0,2.0,,55.0,14.0,0.0,23.0,12.0
2014B,627185,F,Wales,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-78.0,,11.0,75.0,40.0,75.0,81.0,79.0,116.0,72.0,152.0,82.0,194.0,75.0,49.0,100.0,84.0,100.0,119.0,80.0,154.0,100.0,200.0,60.0,706.0,0.0,188.0,0.0,26.0,,71.0,12.0,0.0,35.0,35.0
2014B,627190,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-43.0,,10.0,79.0,39.0,85.0,81.0,75.0,117.0,78.0,152.0,87.0,194.0,80.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,80.0,1564.0,13.0,629.0,0.0,72.0,,81.0,161.0,0.0,239.0,114.0
2014B,627228,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-79.0,-17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,627244,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-79.0,,12.0,80.0,40.0,82.0,82.0,83.0,124.0,83.0,,,,,,,84.0,80.0,119.0,100.0,154.0,100.0,200.0,100.0,487.0,1.0,148.0,0.0,17.0,,53.0,36.0,0.0,63.0,14.0
2014B,627245,F,South East Region,HE Qualification,40-50%,0-35,0,90,N,Withdrawn,-60.0,-33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,627252,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,-52.0,-19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,627256,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-52.0,-30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,627270,F,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-32.0,,11.0,90.0,40.0,89.0,85.0,89.0,121.0,91.0,152.0,85.0,,,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,100.0,845.0,0.0,172.0,0.0,45.0,,81.0,262.0,0.0,38.0,11.0
2014B,627277,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,160,N,Withdrawn,-47.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,627285,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-35.0,,11.0,70.0,39.0,82.0,82.0,78.0,130.0,76.0,158.0,74.0,193.0,69.0,49.0,100.0,,,,,154.0,100.0,200.0,100.0,79.0,4.0,103.0,0.0,14.0,,49.0,42.0,0.0,45.0,16.0
2014B,627316,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn,-61.0,39.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0
2014B,627321,F,London Region,HE Qualification,20-30%,35-55,0,60,N,Fail,-68.0,,26.0,60.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0
2014B,627380,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-74.0,,9.0,85.0,37.0,78.0,78.0,78.0,114.0,80.0,149.0,85.0,189.0,87.0,49.0,100.0,84.0,80.0,119.0,100.0,154.0,80.0,200.0,60.0,1077.0,7.0,213.0,0.0,119.0,,68.0,34.0,0.0,89.0,42.0
2014B,627388,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-78.0,,1.0,77.0,38.0,81.0,81.0,81.0,115.0,80.0,151.0,83.0,194.0,83.0,49.0,100.0,84.0,80.0,119.0,60.0,154.0,80.0,200.0,80.0,150.0,1.0,89.0,0.0,10.0,,70.0,8.0,0.0,8.0,18.0
2014B,627403,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Fail,-71.0,,10.0,73.0,40.0,68.0,82.0,89.0,117.0,82.0,156.0,83.0,194.0,70.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,100.0,1255.0,0.0,536.0,1.0,21.0,,145.0,48.0,1.0,98.0,41.0
