code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,ass_1_date,ass_1_score,ass_2_date,ass_2_score,ass_3_date,ass_3_score,ass_4_date,ass_4_score,ass_5_date,ass_5_score,ass_6_date,ass_6_score,ass_7_date,ass_7_score,ass_8_date,ass_8_score,ass_9_date,ass_9_score,clicks_forumng,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_page,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
2014J,694147,M,London Region,A Level or Equivalent,20-30%,0-35,0,180,N,Withdrawn,-28.0,12.0,33.0,80.0,,,,,,,21.0,78.0,,,,,,,,,0.0,17.0,0.0,0.0,0.0,24.0,9.0,12.0,1.0
2014J,694150,M,South East Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,-23.0,27.0,,,,,,,,,21.0,67.0,,,,,,,,,0.0,49.0,0.0,6.0,0.0,312.0,12.0,21.0,1.0
2014J,694212,F,London Region,HE Qualification,30-40%,35-55,0,120,N,Withdrawn,-23.0,215.0,45.0,86.0,,,,,,,21.0,89.0,69.0,85.0,147.0,75.0,,,,,7.0,134.0,0.0,2.0,0.0,465.0,41.0,46.0,14.0
2014J,694361,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn,-28.0,-2.0,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014J,694362,F,Scotland,A Level or Equivalent,80-90%,0-35,0,30,N,Distinction,-28.0,,46.0,94.0,115.0,89.0,157.0,90.0,201.0,90.0,21.0,67.0,69.0,87.0,147.0,83.0,219.0,88.0,244.0,98.0,27.0,116.0,0.0,9.0,1.0,204.0,44.0,66.0,2.0
2014J,694472,F,London Region,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,-23.0,,31.0,96.0,107.0,81.0,158.0,85.0,207.0,82.0,21.0,78.0,69.0,75.0,,,219.0,73.0,245.0,76.0,0.0,107.0,0.0,3.0,0.0,242.0,32.0,19.0,8.0
2014J,694510,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-25.0,,32.0,90.0,109.0,64.0,,,,,21.0,100.0,69.0,100.0,147.0,92.0,,,,,59.0,224.0,0.0,38.0,0.0,1154.0,34.0,120.0,10.0
2014J,694523,M,Scotland,HE Qualification,30-40%,0-35,0,120,N,Distinction,-23.0,,31.0,100.0,109.0,97.0,158.0,89.0,206.0,96.0,21.0,89.0,69.0,100.0,147.0,100.0,219.0,100.0,244.0,100.0,42.0,70.0,1.0,3.0,1.0,288.0,31.0,45.0,7.0
2014J,694536,M,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,-25.0,12.0,,,,,,,,,21.0,44.0,,,,,,,,,2.0,24.0,0.0,2.0,0.0,61.0,4.0,6.0,1.0
2014J,694563,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-25.0,163.0,32.0,84.0,116.0,75.0,,,,,21.0,100.0,69.0,67.0,147.0,65.0,,,,,163.0,257.0,0.0,143.0,0.0,337.0,50.0,136.0,6.0
2014J,694579,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-14.0,,32.0,72.0,109.0,84.0,158.0,87.0,208.0,90.0,21.0,100.0,69.0,92.0,147.0,90.0,219.0,77.0,245.0,66.0,245.0,284.0,1.0,0.0,2.0,1565.0,206.0,296.0,10.0
2014J,694680,M,South Region,HE Qualification,20-30%,35-55,0,60,N,Pass,-23.0,,32.0,80.0,127.0,74.0,165.0,51.0,,,21.0,100.0,69.0,67.0,147.0,59.0,,,245.0,66.0,16.0,223.0,12.0,65.0,5.0,365.0,104.0,97.0,28.0
2014J,694705,M,South Region,Lower Than A Level,40-50%,0-35,0,180,Y,Withdrawn,-25.0,11.0,,,,,,,,,21.0,67.0,,,,,,,,,11.0,37.0,1.0,73.0,0.0,129.0,11.0,9.0,0.0
2014J,694726,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,-16.0,,,,,,,,,,21.0,78.0,69.0,65.0,147.0,57.0,219.0,29.0,245.0,44.0,86.0,115.0,0.0,434.0,0.0,611.0,44.0,81.0,3.0
2014J,694807,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,-18.0,156.0,32.0,96.0,110.0,30.0,,,,,,,69.0,94.0,147.0,49.0,,,,,6.0,28.0,1.0,3.0,0.0,95.0,8.0,15.0,2.0
2014J,694860,M,Ireland,Post Graduate Qualification,,0-35,0,60,N,Distinction,-23.0,,31.0,86.0,109.0,99.0,158.0,95.0,207.0,84.0,21.0,100.0,69.0,94.0,147.0,96.0,219.0,90.0,248.0,88.0,164.0,350.0,0.0,94.0,1.0,780.0,287.0,158.0,18.0
2014J,694871,M,North Region,Lower Than A Level,,35-55,0,120,N,Withdrawn,-17.0,177.0,40.0,42.0,114.0,10.0,,,,,21.0,56.0,69.0,44.0,147.0,8.0,,,,,287.0,304.0,9.0,113.0,0.0,400.0,47.0,145.0,5.0
2014J,694914,M,London Region,HE Qualification,10-20,35-55,0,210,N,Withdrawn,-16.0,12.0,,,,,,,,,21.0,44.0,,,,,,,,,7.0,52.0,1.0,121.0,0.0,257.0,24.0,15.0,4.0
2014J,695122,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,-21.0,32.0,,,,,,,,,21.0,33.0,,,,,,,,,11.0,8.0,0.0,24.0,0.0,111.0,0.0,1.0,0.0
2014J,695232,M,London Region,A Level or Equivalent,20-30%,35-55,0,120,N,Distinction,-17.0,,17.0,100.0,,,,,,,21.0,100.0,69.0,100.0,147.0,100.0,219.0,96.0,244.0,98.0,1355.0,1690.0,19.0,528.0,0.0,11117.0,267.0,347.0,38.0
2014J,695270,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-23.0,,32.0,94.0,109.0,72.0,158.0,82.0,207.0,30.0,21.0,100.0,69.0,80.0,147.0,98.0,219.0,58.0,244.0,86.0,5.0,182.0,0.0,0.0,4.0,539.0,54.0,71.0,10.0
2014J,695340,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,-22.0,31.0,31.0,74.0,,,,,,,21.0,89.0,,,,,,,,,24.0,50.0,0.0,3.0,0.0,130.0,16.0,14.0,1.0
2014J,695354,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Distinction,-23.0,,27.0,96.0,103.0,97.0,125.0,94.0,200.0,95.0,21.0,100.0,69.0,100.0,147.0,96.0,219.0,96.0,244.0,100.0,25.0,163.0,8.0,438.0,3.0,1572.0,50.0,115.0,8.0
2014J,695369,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-21.0,27.0,,,,,,,,,21.0,11.0,,,,,,,,,64.0,97.0,0.0,43.0,0.0,86.0,59.0,52.0,12.0
2014J,695518,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-23.0,,32.0,76.0,,,,,207.0,85.0,21.0,78.0,69.0,94.0,147.0,92.0,219.0,69.0,244.0,80.0,43.0,78.0,0.0,7.0,3.0,656.0,37.0,64.0,11.0
2014J,695643,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,150,Y,Withdrawn,-23.0,144.0,,,,,,,,,21.0,100.0,,,,,,,,,14.0,34.0,0.0,41.0,0.0,136.0,19.0,19.0,0.0
2014J,695653,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-23.0,,32.0,44.0,116.0,0.0,158.0,0.0,207.0,58.0,21.0,100.0,69.0,72.0,147.0,75.0,219.0,75.0,243.0,38.0,0.0,34.0,0.0,0.0,0.0,305.0,6.0,12.0,1.0
2014J,695673,M,North Region,A Level or Equivalent,,0-35,0,150,N,Distinction,-5.0,,32.0,90.0,109.0,84.0,157.0,95.0,207.0,84.0,21.0,78.0,69.0,88.0,147.0,90.0,219.0,100.0,250.0,90.0,1.0,101.0,0.0,4.0,0.0,285.0,14.0,33.0,6.0
2014J,695732,F,North Region,Post Graduate Qualification,,35-55,0,60,N,Distinction,-23.0,,27.0,92.0,98.0,97.0,149.0,97.0,189.0,97.0,21.0,100.0,69.0,94.0,147.0,100.0,219.0,96.0,245.0,100.0,511.0,348.0,1.0,264.0,4.0,1293.0,58.0,204.0,13.0
2014J,695760,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-23.0,12.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014J,695874,M,Ireland,HE Qualification,,35-55,0,60,N,Withdrawn,-9.0,25.0,,,,,,,,,21.0,56.0,,,,,,,,,17.0,107.0,3.0,99.0,0.0,303.0,41.0,45.0,3.0
2014J,695915,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-23.0,,,,,,,,,,21.0,89.0,,,,,,,,,0.0,14.0,0.0,0.0,0.0,38.0,3.0,8.0,3.0
2014J,695946,M,Ireland,HE Qualification,,0-35,0,60,N,Pass,-8.0,,,,,,,,,,21.0,89.0,69.0,89.0,147.0,85.0,219.0,67.0,248.0,80.0,73.0,249.0,3.0,41.0,1.0,547.0,60.0,157.0,8.0
2014J,695976,F,North Region,Lower Than A Level,10-20,0-35,0,210,N,Withdrawn,-21.0,-3.0,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014J,696019,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-23.0,74.0,32.0,90.0,,,,,,,,,,,,,,,,,5.0,32.0,0.0,0.0,0.0,1.0,15.0,9.0,1.0
2014J,696234,M,Wales,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,-15.0,86.0,,,,,,,,,21.0,44.0,,,,,,,,,7.0,28.0,0.0,10.0,0.0,74.0,3.0,2.0,0.0
2014J,696253,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,Y,Withdrawn,-22.0,-3.0,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014J,696271,M,Wales,HE Qualification,90-100%,0-35,0,60,N,Distinction,-10.0,,31.0,94.0,109.0,98.0,157.0,98.0,207.0,89.0,21.0,100.0,69.0,98.0,147.0,98.0,219.0,96.0,244.0,100.0,35.0,148.0,7.0,24.0,1.0,348.0,93.0,89.0,11.0
2014J,696324,M,Scotland,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,-23.0,147.0,31.0,98.0,109.0,98.0,,,,,21.0,100.0,69.0,87.0,147.0,81.0,,,,,11.0,59.0,1.0,48.0,0.0,341.0,18.0,47.0,5.0
2014J,696357,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,Y,Pass,-16.0,,,,,,,,,,21.0,100.0,69.0,83.0,147.0,77.0,222.0,33.0,244.0,52.0,29.0,168.0,3.0,338.0,0.0,1794.0,123.0,112.0,12.0
2014J,696469,M,Ireland,HE Qualification,,35-55,0,90,N,Distinction,-15.0,,31.0,96.0,109.0,94.0,158.0,98.0,207.0,96.0,21.0,100.0,69.0,100.0,147.0,90.0,219.0,94.0,248.0,94.0,482.0,441.0,2.0,9.0,3.0,730.0,75.0,184.0,12.0
2014J,696501,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn,-15.0,228.0,32.0,96.0,109.0,72.0,,,,,21.0,67.0,,,,,,,,,14.0,103.0,0.0,19.0,0.0,357.0,58.0,44.0,4.0
2014J,696515,F,London Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-4.0,,,,116.0,50.0,158.0,46.0,199.0,35.0,21.0,78.0,69.0,93.0,147.0,67.0,,,245.0,64.0,6.0,64.0,0.0,0.0,6.0,282.0,34.0,76.0,0.0
2014J,696696,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-20.0,,32.0,100.0,109.0,98.0,158.0,98.0,207.0,94.0,21.0,100.0,69.0,100.0,147.0,92.0,219.0,85.0,244.0,100.0,161.0,200.0,0.0,23.0,5.0,1184.0,107.0,122.0,9.0
2014J,696833,M,Scotland,A Level or Equivalent,0-10%,35-55,0,90,Y,Pass,-21.0,,32.0,100.0,107.0,98.0,158.0,74.0,207.0,92.0,21.0,100.0,69.0,100.0,147.0,100.0,219.0,92.0,245.0,72.0,69.0,325.0,128.0,216.0,3.0,1174.0,169.0,137.0,18.0
2014J,696848,M,North Region,Post Graduate Qualification,,0-35,0,120,N,Withdrawn,-18.0,52.0,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,8.0,6.0,4.0,0.0
2014J,696869,F,Ireland,Post Graduate Qualification,,0-35,0,60,N,Pass,-17.0,,46.0,90.0,,,,,,,21.0,89.0,70.0,70.0,147.0,63.0,219.0,63.0,248.0,72.0,176.0,117.0,2.0,109.0,1.0,604.0,54.0,115.0,15.0
2014J,696930,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-15.0,12.0,,,,,,,,,21.0,67.0,,,,,,,,,11.0,16.0,0.0,2.0,0.0,154.0,7.0,8.0,1.0
2014J,697120,M,West Midlands Region,HE Qualification,0-10%,0-35,0,120,N,Withdrawn,-18.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014J,697253,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,-7.0,193.0,32.0,58.0,138.0,60.0,,,,,21.0,44.0,69.0,24.0,,,,,,,81.0,187.0,0.0,605.0,0.0,149.0,28.0,48.0,1.0
2014J,697283,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,-16.0,12.0,32.0,80.0,,,,,,,21.0,89.0,,,,,,,,,46.0,87.0,0.0,61.0,0.0,405.0,27.0,40.0,11.0
2014J,697460,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Fail,-7.0,,32.0,62.0,,,,,,,21.0,44.0,69.0,2.0,,,,,,,4.0,67.0,0.0,24.0,0.0,82.0,18.0,4.0,6.0
2014J,697490,M,South West Region,A Level or Equivalent,40-50%,35-55,0,180,N,Withdrawn,-17.0,12.0,,,,,,,,,,,,,,,,,,,6.0,9.0,3.0,2.0,0.0,0.0,123.0,4.0,1.0
2014J,697511,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-17.0,7.0,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
2014J,697554,M,London Region,A Level or Equivalent,30-40%,0-35,0,240,N,Withdrawn,-17.0,-4.0,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014J,697567,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,Distinction,-15.0,,32.0,92.0,109.0,98.0,157.0,98.0,207.0,94.0,21.0,67.0,69.0,93.0,147.0,96.0,219.0,96.0,243.0,88.0,288.0,631.0,2.0,2274.0,1.0,258.0,306.0,173.0,19.0
2014J,697948,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,150,Y,Withdrawn,-15.0,33.0,30.0,20.0,,,,,,,21.0,78.0,,,,,,,,,9.0,37.0,0.0,42.0,0.0,114.0,7.0,6.0,1.0
2014J,697998,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,120,N,Withdrawn,-14.0,210.0,32.0,88.0,113.0,62.0,,,,,21.0,89.0,69.0,62.0,,,,,,,35.0,111.0,0.0,218.0,0.0,1024.0,40.0,39.0,6.0
2014J,698002,M,South East Region,HE Qualification,90-100%,55<=,0,60,N,Distinction,-16.0,,28.0,98.0,96.0,99.0,129.0,97.0,192.0,99.0,21.0,89.0,69.0,100.0,147.0,100.0,219.0,96.0,243.0,90.0,309.0,264.0,0.0,293.0,3.0,1161.0,93.0,173.0,14.0
2014J,698024,M,Scotland,A Level or Equivalent,50-60%,0-35,0,120,Y,Fail,-8.0,,33.0,78.0,,,,,,,21.0,56.0,69.0,81.0,,,,,,,0.0,51.0,0.0,33.0,0.0,223.0,27.0,18.0,3.0
2014J,698112,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,-15.0,12.0,32.0,40.0,,,,,,,21.0,56.0,,,,,,,,,31.0,37.0,0.0,2.0,0.0,96.0,5.0,16.0,4.0
2014J,698299,M,London Region,HE Qualification,40-50%,35-55,0,30,N,Distinction,-13.0,,29.0,96.0,106.0,98.0,156.0,97.0,204.0,93.0,21.0,67.0,69.0,100.0,147.0,96.0,219.0,92.0,244.0,96.0,135.0,482.0,0.0,115.0,3.0,834.0,152.0,117.0,30.0
2014J,698355,M,North Region,Lower Than A Level,,0-35,0,120,N,Distinction,-7.0,,12.0,98.0,111.0,92.0,156.0,96.0,207.0,88.0,21.0,100.0,69.0,93.0,147.0,96.0,219.0,100.0,251.0,98.0,324.0,451.0,0.0,32.0,1.0,1740.0,297.0,285.0,11.0
2014J,698359,F,Ireland,HE Qualification,,0-35,0,90,N,Pass,-7.0,,30.0,86.0,108.0,68.0,158.0,70.0,207.0,73.0,21.0,89.0,69.0,49.0,147.0,61.0,219.0,46.0,248.0,82.0,17.0,243.0,1.0,3254.0,8.0,738.0,96.0,99.0,18.0
2014J,698598,F,Scotland,HE Qualification,0-10%,0-35,0,120,N,Withdrawn,-14.0,156.0,32.0,90.0,109.0,79.0,,,,,21.0,67.0,69.0,83.0,147.0,67.0,,,,,0.0,74.0,0.0,7.0,0.0,260.0,17.0,29.0,3.0
2014J,699370,M,Scotland,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,-9.0,,32.0,62.0,,,,,,,,,,,,,,,,,5.0,11.0,2.0,30.0,0.0,154.0,11.0,8.0,2.0
2014J,857856,M,South West Region,A Level or Equivalent,50-60%,55<=,0,60,N,Withdrawn,-53.0,47.0,,,,,,,,,21.0,100.0,,,,,,,,,6.0,27.0,0.0,8.0,0.0,71.0,10.0,18.0,2.0
2014J,921739,M,Scotland,HE Qualification,90-100%,55<=,0,150,N,Withdrawn,-17.0,80.0,29.0,96.0,,,,,,,21.0,89.0,69.0,83.0,,,,,,,220.0,184.0,4.0,75.0,0.0,191.0,26.0,70.0,1.0
2014J,941282,M,Scotland,HE Qualification,80-90%,55<=,0,30,N,Distinction,-22.0,,32.0,94.0,107.0,88.0,161.0,95.0,206.0,86.0,21.0,78.0,69.0,87.0,147.0,88.0,219.0,94.0,245.0,88.0,436.0,548.0,11.0,826.0,4.0,1962.0,260.0,262.0,77.0
2014J,943374,M,Scotland,Lower Than A Level,50-60%,55<=,0,30,N,Fail,-123.0,,33.0,68.0,109.0,56.0,158.0,39.0,207.0,57.0,21.0,67.0,69.0,80.0,147.0,56.0,219.0,31.0,244.0,36.0,108.0,408.0,1.0,1063.0,2.0,2117.0,115.0,177.0,3.0
2014J,973526,M,South Region,HE Qualification,90-100%,55<=,0,30,N,Withdrawn,-28.0,201.0,,,,,,,,,21.0,100.0,69.0,87.0,,,,,,,65.0,78.0,0.0,83.0,0.0,363.0,30.0,57.0,4.0
2014J,986561,M,South East Region,HE Qualification,90-100%,55<=,0,60,N,Pass,-148.0,,29.0,94.0,107.0,86.0,156.0,91.0,206.0,88.0,21.0,89.0,69.0,98.0,147.0,96.0,219.0,79.0,244.0,68.0,155.0,271.0,6.0,202.0,3.0,633.0,59.0,127.0,6.0
2014J,1023623,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass,-22.0,,,,,,,,,,21.0,89.0,69.0,67.0,147.0,79.0,,,244.0,74.0,85.0,237.0,0.0,923.0,2.0,416.0,65.0,106.0,17.0
2014J,1031884,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,-30.0,,28.0,74.0,100.0,93.0,155.0,98.0,196.0,95.0,21.0,89.0,69.0,94.0,147.0,98.0,219.0,96.0,244.0,98.0,283.0,188.0,10.0,53.0,3.0,999.0,52.0,126.0,3.0
2014J,1068316,M,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,-92.0,,,,108.0,70.0,158.0,17.0,206.0,47.0,21.0,22.0,69.0,61.0,147.0,19.0,219.0,29.0,245.0,32.0,363.0,305.0,0.0,26.0,0.0,571.0,54.0,77.0,5.0
2014J,1076015,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-22.0,,32.0,92.0,109.0,84.0,158.0,92.0,207.0,38.0,21.0,100.0,69.0,94.0,147.0,90.0,219.0,90.0,244.0,90.0,102.0,132.0,0.0,47.0,0.0,230.0,34.0,49.0,7.0
2014J,1078701,F,South West Region,HE Qualification,40-50%,35-55,0,90,N,Pass,-41.0,,,,,,,,,,21.0,100.0,69.0,87.0,147.0,96.0,219.0,92.0,244.0,74.0,682.0,425.0,4.0,105.0,3.0,1379.0,34.0,200.0,15.0
2014J,1091274,M,Wales,HE Qualification,50-60%,35-55,0,60,N,Fail,-18.0,,,,,,,,,,21.0,89.0,69.0,61.0,,,219.0,71.0,244.0,56.0,5.0,149.0,0.0,146.0,1.0,331.0,129.0,194.0,17.0
2014J,1101190,M,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-32.0,,31.0,90.0,111.0,81.0,164.0,76.0,207.0,89.0,21.0,89.0,69.0,100.0,147.0,79.0,219.0,92.0,243.0,72.0,42.0,116.0,1.0,35.0,0.0,422.0,47.0,103.0,18.0
2014J,1118218,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,180,N,Withdrawn,-42.0,12.0,,,,,,,,,21.0,67.0,,,,,,,,,46.0,52.0,0.0,45.0,0.0,64.0,35.0,48.0,3.0
2014J,1301103,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,240,N,Pass,-23.0,,32.0,98.0,107.0,95.0,157.0,96.0,186.0,92.0,21.0,100.0,69.0,100.0,147.0,98.0,219.0,88.0,244.0,84.0,6.0,94.0,7.0,24.0,6.0,315.0,121.0,95.0,10.0
2014J,1307784,F,London Region,HE Qualification,30-40%,35-55,1,60,N,Withdrawn,-149.0,,-1.0,76.0,,,,,,,-1.0,50.0,,,,,,,,,,,,,,,,,
2014J,1332356,M,East Midlands Region,HE Qualification,70-80%,35-55,0,30,N,Pass,-122.0,,31.0,80.0,108.0,74.0,158.0,84.0,206.0,47.0,21.0,100.0,69.0,94.0,147.0,79.0,219.0,58.0,244.0,72.0,138.0,222.0,13.0,39.0,1.0,571.0,39.0,93.0,24.0
2014J,1332514,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,-23.0,178.0,32.0,94.0,109.0,44.0,,,,,21.0,100.0,69.0,100.0,147.0,8.0,,,,,26.0,102.0,0.0,39.0,0.0,1264.0,17.0,44.0,24.0
2014J,1340760,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,Withdrawn,-23.0,156.0,32.0,94.0,109.0,76.0,,,,,21.0,78.0,69.0,85.0,,,,,,,66.0,96.0,1.0,51.0,0.0,168.0,51.0,78.0,6.0
2014J,1345808,F,Scotland,HE Qualification,20-30%,35-55,0,30,N,Withdrawn,-46.0,189.0,42.0,64.0,,,,,,,21.0,89.0,69.0,65.0,147.0,42.0,,,,,121.0,229.0,0.0,280.0,0.0,323.0,17.0,76.0,3.0
2014J,1352733,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Distinction,-144.0,,24.0,88.0,99.0,100.0,147.0,98.0,204.0,98.0,21.0,89.0,69.0,100.0,147.0,100.0,219.0,88.0,244.0,100.0,4268.0,2948.0,11.0,368.0,2.0,2177.0,150.0,336.0,52.0
2014J,1360953,M,North Region,HE Qualification,80-90%,35-55,0,120,N,Distinction,-34.0,,24.0,98.0,109.0,92.0,158.0,93.0,207.0,87.0,21.0,100.0,69.0,98.0,147.0,96.0,219.0,88.0,244.0,92.0,193.0,222.0,0.0,58.0,1.0,1159.0,134.0,116.0,13.0
2014J,1407549,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,1,220,N,Withdrawn,-113.0,-1.0,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2014J,1425806,M,South West Region,HE Qualification,40-50%,35-55,1,60,N,Withdrawn,-126.0,-121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014J,1439723,M,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,-149.0,159.0,,,,,,,,,21.0,33.0,69.0,35.0,147.0,8.0,,,,,136.0,188.0,7.0,85.0,0.0,177.0,41.0,106.0,9.0
2014J,1442981,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,150,N,Pass,-36.0,,33.0,94.0,,,158.0,81.0,207.0,91.0,21.0,100.0,69.0,100.0,147.0,94.0,219.0,94.0,244.0,92.0,608.0,220.0,0.0,5.0,0.0,261.0,49.0,64.0,4.0
2014J,1449245,F,Scotland,HE Qualification,50-60%,35-55,0,30,N,Fail,-44.0,,,,106.0,44.0,,,,,21.0,89.0,69.0,65.0,,,,,,,10.0,30.0,0.0,7.0,0.0,239.0,54.0,52.0,7.0
2014J,1461795,M,North Region,Lower Than A Level,,35-55,0,30,N,Fail,-45.0,,,,,,,,,,21.0,56.0,,,,,,,252.0,60.0,0.0,51.0,0.0,109.0,0.0,112.0,10.0,36.0,6.0
2014J,1468838,F,Ireland,Lower Than A Level,50-60%,35-55,1,30,N,Withdrawn,-84.0,84.0,32.0,60.0,,,,,,,21.0,56.0,69.0,69.0,,,,,,,0.0,15.0,0.0,1.0,0.0,126.0,9.0,36.0,1.0
2014J,1474903,M,Scotland,HE Qualification,60-70%,35-55,0,60,N,Pass,-44.0,,,,,,,,,,21.0,100.0,69.0,100.0,147.0,100.0,219.0,100.0,245.0,76.0,18.0,140.0,29.0,327.0,5.0,660.0,76.0,200.0,14.0
2014J,1478030,M,London Region,HE Qualification,90-100%,55<=,0,30,N,Fail,-59.0,,,,,,,,,,21.0,78.0,,,,,,,,,0.0,23.0,0.0,2.0,0.0,55.0,11.0,19.0,1.0
2014J,1478775,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,-81.0,,,,,,,,,,21.0,78.0,69.0,98.0,147.0,98.0,219.0,54.0,244.0,56.0,14.0,127.0,0.0,0.0,1.0,696.0,28.0,93.0,5.0
2014J,1483632,M,Wales,HE Qualification,20-30%,35-55,0,90,N,Pass,-28.0,,39.0,88.0,111.0,92.0,158.0,88.0,218.0,62.0,,,69.0,94.0,147.0,69.0,219.0,50.0,244.0,80.0,7.0,111.0,0.0,0.0,0.0,175.0,38.0,57.0,1.0
2014J,1485702,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,Pass,-17.0,,,,,,,,,,21.0,89.0,69.0,98.0,147.0,92.0,219.0,92.0,244.0,84.0,10.0,227.0,0.0,9.0,2.0,839.0,48.0,140.0,5.0
2014J,1490624,M,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Distinction,-73.0,,15.0,92.0,100.0,94.0,154.0,97.0,200.0,89.0,21.0,78.0,69.0,94.0,147.0,96.0,219.0,88.0,244.0,100.0,65.0,140.0,0.0,33.0,2.0,246.0,51.0,59.0,8.0
2014J,1491894,M,Ireland,HE Qualification,60-70%,35-55,0,30,Y,Withdrawn,-23.0,52.0,,,,,,,,,21.0,67.0,,,,,,,,,0.0,37.0,0.0,0.0,0.0,78.0,14.0,14.0,2.0
2014J,1501577,M,South West Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction,-79.0,,32.0,100.0,108.0,98.0,157.0,97.0,204.0,96.0,21.0,89.0,69.0,93.0,147.0,77.0,219.0,79.0,244.0,96.0,32.0,244.0,21.0,1287.0,1.0,1472.0,193.0,104.0,4.0
