code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,ass_1_date,ass_1_score,ass_2_date,ass_2_score,ass_3_date,ass_3_score,ass_4_date,ass_4_score,ass_5_date,ass_5_score,ass_6_date,ass_6_score,ass_7_date,ass_7_score,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_resource,clicks_subpage,clicks_url
2014J,611235,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-79.0,150.0,20.0,90.0,43.0,95.0,62.0,90.0,114.0,82.0,,,,,,,3.0,39.0,0.0,74.0,2.0,128.0,0.0,14.0,27.0,15.0
2014J,611356,F,South Region,A Level or Equivalent,60-70%,0-35,2,90,N,Withdrawn,-143.0,12.0,,,,,,,,,,,,,,,0.0,4.0,16.0,14.0,0.0,28.0,0.0,2.0,8.0,3.0
2014J,611588,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,-91.0,173.0,20.0,55.0,41.0,55.0,64.0,53.0,111.0,31.0,146.0,14.0,,,,,1.0,26.0,0.0,84.0,0.0,54.0,0.0,110.0,93.0,6.0
2014J,611790,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,-143.0,,19.0,75.0,40.0,95.0,61.0,83.0,110.0,97.0,145.0,94.0,194.0,94.0,242.0,76.0,11.0,180.0,54.0,177.0,13.0,49.0,0.0,70.0,181.0,51.0
2014J,611800,M,East Midlands Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,-73.0,,20.0,70.0,41.0,60.0,62.0,85.0,111.0,87.0,146.0,61.0,195.0,62.0,244.0,58.0,25.0,639.0,16.0,469.0,162.0,366.0,0.0,91.0,178.0,50.0
2014J,611865,M,London Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,-108.0,,20.0,60.0,42.0,25.0,,,111.0,32.0,,,,,,,0.0,0.0,11.0,18.0,0.0,50.0,0.0,7.0,11.0,0.0
2014J,611982,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-44.0,,19.0,75.0,47.0,95.0,62.0,75.0,111.0,90.0,146.0,61.0,195.0,45.0,243.0,49.0,0.0,0.0,19.0,108.0,0.0,42.0,0.0,42.0,95.0,4.0
2014J,612443,F,Ireland,A Level or Equivalent,30-40%,35-55,1,60,N,Fail,13.0,,,,,,,,-1.0,71.0,144.0,56.0,197.0,69.0,,,1.0,7.0,0.0,28.0,0.0,21.0,0.0,11.0,21.0,2.0
2014J,612615,M,North Region,Lower Than A Level,,0-35,0,60,N,Withdrawn,-53.0,-17.0,,,,,,,,,,,,,,,0.0,0.0,0.0,19.0,0.0,2.0,0.0,1.0,1.0,2.0
2014J,612717,M,North Region,HE Qualification,,0-35,0,180,N,Pass,-50.0,,20.0,45.0,40.0,40.0,62.0,43.0,110.0,52.0,145.0,72.0,195.0,42.0,249.0,53.0,22.0,222.0,173.0,271.0,108.0,227.0,0.0,129.0,377.0,38.0
2014J,612979,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-60.0,104.0,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0
2014J,613910,M,West Midlands Region,Lower Than A Level,30-40%,35-55,1,70,N,Fail,-85.0,,20.0,70.0,41.0,70.0,64.0,75.0,,,,,,,,,0.0,34.0,0.0,14.0,0.0,21.0,0.0,10.0,19.0,0.0
2014J,614471,F,South East Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,-91.0,221.0,-1.0,77.0,-1.0,82.0,-1.0,82.0,-1.0,55.0,-1.0,65.0,,,,,1.0,67.0,0.0,68.0,0.0,16.0,0.0,3.0,7.0,0.0
2014J,614499,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-129.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
2014J,614683,F,Scotland,HE Qualification,40-50%,0-35,0,180,N,Withdrawn,-44.0,53.0,20.0,60.0,,,,,,,,,,,,,1.0,54.0,11.0,43.0,0.0,25.0,0.0,16.0,32.0,0.0
2014J,614791,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-67.0,,19.0,85.0,40.0,85.0,61.0,80.0,110.0,97.0,145.0,82.0,194.0,75.0,243.0,73.0,5.0,88.0,0.0,78.0,2.0,47.0,0.0,21.0,36.0,11.0
2014J,614912,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-121.0,16.0,,,,,,,,,,,,,,,1.0,6.0,0.0,14.0,0.0,3.0,0.0,1.0,7.0,0.0
2014J,614930,M,London Region,A Level or Equivalent,10-20,0-35,1,60,N,Withdrawn,-113.0,139.0,19.0,75.0,40.0,80.0,61.0,55.0,111.0,38.0,,,,,,,0.0,141.0,25.0,117.0,0.0,35.0,0.0,15.0,12.0,1.0
2014J,615183,F,Wales,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,-60.0,108.0,18.0,95.0,40.0,95.0,61.0,93.0,,,,,,,,,6.0,378.0,0.0,140.0,10.0,129.0,0.0,47.0,120.0,17.0
2014J,616862,F,North Western Region,A Level or Equivalent,30-40%,0-35,1,60,Y,Withdrawn,-150.0,51.0,32.0,35.0,,,,,,,,,,,,,1.0,29.0,1.0,15.0,0.0,24.0,0.0,14.0,37.0,5.0
2014J,617249,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-101.0,143.0,19.0,65.0,40.0,80.0,62.0,48.0,121.0,6.0,,,,,,,1.0,282.0,15.0,198.0,0.0,125.0,0.0,29.0,43.0,5.0
2014J,617850,M,West Midlands Region,A Level or Equivalent,10-20,0-35,1,120,N,Pass,-22.0,,20.0,50.0,41.0,70.0,62.0,93.0,111.0,68.0,146.0,80.0,195.0,55.0,243.0,73.0,0.0,219.0,7.0,193.0,9.0,157.0,0.0,24.0,36.0,6.0
2014J,617952,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-50.0,,19.0,55.0,48.0,60.0,69.0,48.0,,,154.0,30.0,,,,,1.0,325.0,15.0,214.0,2.0,127.0,0.0,102.0,124.0,10.0
2014J,617993,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-85.0,149.0,19.0,65.0,40.0,60.0,61.0,55.0,,,,,,,,,0.0,45.0,14.0,38.0,2.0,43.0,0.0,19.0,48.0,3.0
2014J,618033,F,South East Region,A Level or Equivalent,10-20,35-55,0,60,Y,Withdrawn,-67.0,149.0,27.0,55.0,61.0,40.0,75.0,63.0,,,,,,,,,39.0,26.0,2.0,301.0,14.0,304.0,0.0,48.0,73.0,11.0
2014J,618531,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,Y,Withdrawn,-65.0,-15.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014J,618737,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-81.0,,12.0,100.0,37.0,100.0,59.0,83.0,108.0,100.0,144.0,86.0,187.0,82.0,242.0,89.0,12.0,440.0,0.0,346.0,47.0,57.0,0.0,32.0,96.0,29.0
2014J,618825,F,North Western Region,Lower Than A Level,20-30%,0-35,0,120,Y,Withdrawn,-144.0,-43.0,,,,,,,,,,,,,,,,,,,,,,,,
2014J,618989,F,South Region,Lower Than A Level,60-70%,35-55,0,90,N,Pass,-65.0,,17.0,70.0,39.0,100.0,60.0,100.0,110.0,95.0,146.0,44.0,,,243.0,60.0,61.0,2468.0,32.0,927.0,150.0,104.0,0.0,123.0,765.0,73.0
2014J,619055,M,South East Region,HE Qualification,20-30%,0-35,0,120,N,Fail,-80.0,,20.0,40.0,41.0,55.0,,,,,,,,,,,0.0,10.0,18.0,22.0,0.0,49.0,0.0,3.0,23.0,1.0
2014J,619851,F,North Region,A Level or Equivalent,80-90%,0-35,1,120,N,Withdrawn,-15.0,193.0,,,,,,,,,,,,,,,3.0,0.0,2.0,11.0,31.0,34.0,0.0,117.0,127.0,39.0
2014J,619907,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-84.0,,14.0,70.0,32.0,90.0,60.0,78.0,107.0,75.0,144.0,45.0,195.0,70.0,243.0,47.0,7.0,213.0,8.0,160.0,2.0,79.0,0.0,47.0,168.0,29.0
2014J,619910,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-28.0,,19.0,100.0,40.0,85.0,62.0,90.0,110.0,77.0,146.0,83.0,195.0,77.0,243.0,44.0,9.0,1619.0,0.0,660.0,38.0,152.0,0.0,133.0,388.0,54.0
2014J,620676,F,Scotland,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,-14.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,
2014J,621001,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-24.0,,,,,,,,,,,,,,,,1.0,17.0,0.0,31.0,1.0,10.0,0.0,4.0,11.0,0.0
2014J,621659,F,South East Region,Lower Than A Level,80-90%,0-35,1,90,N,Fail,-35.0,,19.0,85.0,43.0,95.0,62.0,55.0,111.0,86.0,155.0,10.0,,,,,2.0,203.0,14.0,180.0,7.0,84.0,0.0,24.0,25.0,4.0
2014J,622246,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,-81.0,163.0,19.0,85.0,40.0,90.0,61.0,85.0,103.0,93.0,145.0,68.0,,,,,1.0,138.0,0.0,177.0,8.0,29.0,0.0,26.0,110.0,20.0
2014J,622384,M,Scotland,A Level or Equivalent,80-90%,0-35,1,90,Y,Fail,-60.0,,19.0,65.0,,,,,,,,,,,,,0.0,0.0,6.0,30.0,0.0,24.0,0.0,8.0,7.0,0.0
2014J,622555,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,-129.0,,16.0,80.0,31.0,95.0,55.0,73.0,110.0,90.0,145.0,84.0,193.0,80.0,243.0,82.0,6.0,235.0,0.0,128.0,3.0,53.0,0.0,21.0,90.0,27.0
2014J,622597,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-99.0,171.0,19.0,85.0,39.0,100.0,62.0,95.0,118.0,91.0,153.0,87.0,,,,,8.0,453.0,7.0,218.0,2.0,114.0,0.0,59.0,63.0,17.0
2014J,622626,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,N,Pass,-84.0,,20.0,75.0,47.0,75.0,61.0,85.0,110.0,100.0,153.0,66.0,194.0,50.0,242.0,44.0,11.0,10.0,0.0,65.0,4.0,20.0,0.0,50.0,151.0,21.0
2014J,623190,M,South West Region,A Level or Equivalent,0-10%,0-35,0,150,N,Pass,-60.0,,17.0,90.0,36.0,90.0,60.0,90.0,110.0,97.0,143.0,84.0,186.0,81.0,242.0,78.0,2.0,86.0,0.0,107.0,2.0,185.0,0.0,20.0,59.0,1.0
2014J,623223,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-60.0,114.0,16.0,85.0,41.0,95.0,62.0,95.0,,,,,,,,,5.0,73.0,0.0,63.0,1.0,32.0,0.0,15.0,32.0,5.0
2014J,623224,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-59.0,-21.0,,,,,,,,,,,,,,,,,,,,,,,,
2014J,623225,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-129.0,,19.0,75.0,40.0,80.0,61.0,88.0,110.0,90.0,145.0,68.0,194.0,81.0,242.0,64.0,2.0,1023.0,4.0,312.0,45.0,36.0,0.0,80.0,91.0,20.0
2014J,623276,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-134.0,,18.0,80.0,39.0,75.0,60.0,75.0,109.0,64.0,148.0,66.0,187.0,57.0,242.0,38.0,21.0,65.0,3.0,229.0,77.0,107.0,0.0,140.0,173.0,16.0
2014J,623289,F,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-127.0,,19.0,90.0,41.0,80.0,62.0,98.0,106.0,92.0,148.0,84.0,195.0,82.0,242.0,67.0,10.0,295.0,19.0,340.0,84.0,315.0,0.0,68.0,217.0,42.0
2014J,623407,F,East Anglian Region,No Formal quals,40-50%,0-35,0,120,N,Withdrawn,-88.0,12.0,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2014J,623586,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,120,N,Withdrawn,-160.0,-38.0,,,,,,,,,,,,,,,,,,,,,,,,
2014J,623641,F,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-36.0,,19.0,65.0,40.0,90.0,62.0,98.0,112.0,85.0,146.0,31.0,195.0,41.0,242.0,67.0,12.0,170.0,0.0,140.0,20.0,108.0,0.0,119.0,103.0,13.0
2014J,623864,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-60.0,,18.0,75.0,40.0,70.0,62.0,80.0,111.0,77.0,146.0,54.0,192.0,88.0,242.0,56.0,14.0,45.0,16.0,197.0,0.0,62.0,0.0,83.0,127.0,25.0
2014J,623937,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-91.0,,19.0,80.0,41.0,85.0,67.0,93.0,111.0,94.0,151.0,64.0,195.0,89.0,243.0,89.0,21.0,233.0,0.0,584.0,74.0,522.0,0.0,92.0,223.0,51.0
2014J,623968,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-156.0,,19.0,80.0,40.0,60.0,60.0,80.0,111.0,87.0,146.0,89.0,201.0,94.0,243.0,60.0,16.0,1796.0,149.0,664.0,106.0,319.0,0.0,195.0,410.0,86.0
2014J,624631,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,-21.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
2014J,624891,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-65.0,,14.0,70.0,40.0,90.0,60.0,85.0,110.0,86.0,146.0,83.0,194.0,70.0,243.0,53.0,31.0,470.0,0.0,384.0,50.0,198.0,0.0,98.0,149.0,25.0
2014J,625012,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,120,N,Withdrawn,-93.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,
2014J,625013,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,-48.0,-26.0,,,,,,,,,,,,,,,,,,,,,,,,
2014J,625283,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-116.0,,20.0,85.0,41.0,100.0,62.0,70.0,111.0,87.0,146.0,65.0,195.0,63.0,243.0,60.0,14.0,0.0,0.0,132.0,21.0,219.0,0.0,69.0,102.0,26.0
2014J,625467,M,North Region,Lower Than A Level,,35-55,0,60,N,Pass,-56.0,,18.0,85.0,35.0,100.0,52.0,85.0,107.0,92.0,143.0,25.0,194.0,35.0,248.0,60.0,24.0,4492.0,60.0,2215.0,8.0,104.0,0.0,114.0,392.0,54.0
2014J,625502,M,Scotland,HE Qualification,10-20,0-35,0,120,N,Withdrawn,-109.0,53.0,21.0,70.0,35.0,95.0,,,,,,,,,,,1.0,13.0,17.0,35.0,0.0,57.0,0.0,7.0,9.0,0.0
2014J,625555,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-95.0,,19.0,85.0,37.0,85.0,60.0,88.0,109.0,89.0,145.0,75.0,194.0,87.0,243.0,67.0,10.0,94.0,13.0,243.0,7.0,235.0,0.0,33.0,63.0,28.0
2014J,625765,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-114.0,,19.0,85.0,40.0,70.0,61.0,65.0,110.0,34.0,146.0,61.0,194.0,56.0,243.0,42.0,1.0,0.0,0.0,119.0,0.0,142.0,0.0,28.0,53.0,14.0
2014J,626132,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-153.0,,18.0,80.0,40.0,90.0,60.0,95.0,108.0,98.0,152.0,80.0,194.0,88.0,243.0,64.0,29.0,2793.0,12.0,1059.0,75.0,186.0,0.0,136.0,205.0,50.0
2014J,626151,M,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn,-58.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
2014J,626179,M,Scotland,HE Qualification,0-10%,0-35,0,60,Y,Pass,-60.0,,19.0,60.0,41.0,75.0,62.0,78.0,111.0,70.0,153.0,69.0,195.0,75.0,242.0,76.0,16.0,88.0,1.0,255.0,7.0,43.0,0.0,50.0,176.0,37.0
2014J,626386,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,330,Y,Withdrawn,-42.0,24.0,,,,,,,,,,,,,,,0.0,117.0,0.0,74.0,1.0,12.0,0.0,7.0,30.0,6.0
2014J,626546,M,North Region,A Level or Equivalent,20-30%,0-35,1,60,N,Withdrawn,-120.0,111.0,20.0,55.0,41.0,70.0,62.0,45.0,,,,,,,,,1.0,150.0,15.0,107.0,10.0,52.0,0.0,66.0,35.0,3.0
2014J,626552,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,300,N,Withdrawn,-162.0,-120.0,,,,,,,,,,,,,,,,,,,,,,,,
2014J,626630,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-29.0,,20.0,90.0,40.0,90.0,61.0,73.0,110.0,84.0,146.0,75.0,195.0,66.0,242.0,96.0,7.0,65.0,17.0,97.0,2.0,124.0,0.0,14.0,43.0,12.0
2014J,626799,M,Scotland,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-45.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,
2014J,627097,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-144.0,,20.0,70.0,41.0,70.0,62.0,55.0,110.0,63.0,145.0,68.0,195.0,70.0,243.0,36.0,0.0,153.0,0.0,110.0,4.0,54.0,0.0,18.0,18.0,2.0
2014J,627236,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-24.0,,19.0,85.0,41.0,80.0,61.0,85.0,110.0,85.0,145.0,91.0,194.0,74.0,243.0,53.0,5.0,223.0,0.0,291.0,41.0,745.0,0.0,50.0,123.0,39.0
2014J,627295,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,Y,Pass,-29.0,,19.0,70.0,35.0,95.0,59.0,85.0,102.0,83.0,143.0,98.0,,,243.0,49.0,6.0,248.0,0.0,394.0,132.0,200.0,0.0,107.0,258.0,18.0
2014J,627367,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,60,N,Withdrawn,-25.0,194.0,-1.0,75.0,-1.0,87.0,-1.0,87.0,,,-1.0,73.0,,,,,0.0,7.0,0.0,32.0,0.0,15.0,0.0,0.0,1.0,0.0
2014J,627416,F,South West Region,A Level or Equivalent,50-60%,0-35,1,120,N,Withdrawn,-45.0,95.0,-1.0,76.0,-1.0,74.0,-1.0,74.0,,,,,,,,,0.0,30.0,0.0,32.0,0.0,2.0,0.0,2.0,10.0,0.0
2014J,627453,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-155.0,,17.0,85.0,37.0,85.0,59.0,83.0,106.0,94.0,144.0,70.0,199.0,77.0,243.0,56.0,1.0,9.0,8.0,128.0,0.0,161.0,0.0,31.0,61.0,14.0
2014J,627476,F,Scotland,HE Qualification,80-90%,0-35,0,190,N,Pass,-74.0,,19.0,75.0,40.0,75.0,62.0,70.0,111.0,83.0,146.0,66.0,,,243.0,53.0,6.0,474.0,37.0,277.0,13.0,141.0,0.0,52.0,163.0,11.0
2014J,627618,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-27.0,216.0,20.0,85.0,34.0,90.0,83.0,75.0,111.0,89.0,160.0,89.0,,,,,21.0,14.0,3.0,159.0,11.0,88.0,0.0,46.0,131.0,10.0
2014J,627695,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-85.0,,22.0,75.0,40.0,65.0,68.0,68.0,127.0,69.0,166.0,19.0,197.0,6.0,242.0,38.0,0.0,14.0,6.0,81.0,8.0,255.0,0.0,44.0,144.0,14.0
2014J,628259,F,South West Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-29.0,,19.0,70.0,,,62.0,50.0,111.0,60.0,146.0,31.0,195.0,30.0,242.0,20.0,18.0,283.0,0.0,224.0,4.0,79.0,0.0,48.0,58.0,10.0
2014J,628390,F,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Pass,-91.0,,19.0,70.0,40.0,80.0,61.0,70.0,108.0,75.0,145.0,72.0,194.0,76.0,243.0,38.0,35.0,439.0,134.0,335.0,33.0,47.0,0.0,69.0,468.0,36.0
2014J,628437,M,South Region,A Level or Equivalent,80-90%,0-35,1,60,N,Pass,-25.0,,20.0,80.0,41.0,95.0,54.0,80.0,111.0,84.0,147.0,66.0,195.0,76.0,242.0,69.0,65.0,100.0,25.0,422.0,51.0,407.0,0.0,130.0,362.0,29.0
2014J,628519,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-53.0,,19.0,90.0,41.0,75.0,62.0,93.0,110.0,97.0,146.0,88.0,195.0,56.0,242.0,96.0,6.0,191.0,5.0,94.0,7.0,131.0,0.0,31.0,70.0,8.0
2014J,628593,F,London Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,-39.0,,19.0,70.0,41.0,65.0,62.0,93.0,110.0,88.0,151.0,73.0,195.0,67.0,245.0,40.0,9.0,563.0,10.0,397.0,24.0,358.0,0.0,227.0,177.0,22.0
2014J,628631,F,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,-25.0,,19.0,70.0,40.0,90.0,62.0,78.0,111.0,51.0,153.0,62.0,195.0,85.0,248.0,67.0,21.0,48.0,32.0,107.0,9.0,100.0,0.0,46.0,116.0,21.0
2014J,628662,M,Scotland,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,-86.0,66.0,20.0,35.0,45.0,75.0,,,,,,,,,,,8.0,79.0,0.0,75.0,1.0,78.0,0.0,21.0,42.0,1.0
2014J,628685,M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,-135.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2014J,628733,F,North Western Region,A Level or Equivalent,20-30%,0-35,1,120,N,Withdrawn,-91.0,12.0,20.0,35.0,,,,,,,,,,,,,1.0,3.0,0.0,16.0,0.0,5.0,0.0,3.0,12.0,1.0
2014J,629309,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass,-52.0,,20.0,75.0,40.0,85.0,62.0,83.0,111.0,90.0,,,195.0,62.0,244.0,78.0,29.0,3439.0,3.0,738.0,227.0,137.0,8.0,146.0,316.0,56.0
2014J,629379,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-37.0,,20.0,70.0,40.0,75.0,61.0,73.0,111.0,88.0,145.0,69.0,194.0,62.0,242.0,49.0,8.0,344.0,0.0,299.0,53.0,81.0,0.0,74.0,111.0,25.0
2014J,629703,M,South East Region,HE Qualification,50-60%,35-55,0,90,N,Pass,-136.0,,20.0,95.0,41.0,100.0,62.0,93.0,111.0,97.0,145.0,97.0,195.0,91.0,242.0,71.0,21.0,2662.0,24.0,1850.0,97.0,366.0,0.0,227.0,411.0,71.0
2014J,629878,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail,-121.0,,14.0,80.0,33.0,55.0,59.0,60.0,109.0,68.0,145.0,66.0,191.0,52.0,243.0,31.0,15.0,67.0,17.0,304.0,27.0,358.0,0.0,153.0,372.0,39.0
2014J,630328,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-91.0,,19.0,65.0,41.0,70.0,62.0,60.0,111.0,55.0,145.0,38.0,195.0,50.0,243.0,56.0,0.0,0.0,55.0,73.0,0.0,185.0,0.0,14.0,16.0,6.0
2014J,630354,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-101.0,178.0,20.0,80.0,41.0,65.0,61.0,78.0,111.0,51.0,146.0,21.0,,,,,1.0,138.0,0.0,110.0,1.0,127.0,0.0,20.0,10.0,5.0
2014J,630380,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass,-95.0,,18.0,65.0,40.0,75.0,60.0,60.0,110.0,52.0,146.0,47.0,194.0,45.0,242.0,44.0,31.0,195.0,0.0,168.0,6.0,49.0,0.0,35.0,161.0,27.0
2014J,630775,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-77.0,12.0,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2014J,630858,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-115.0,,19.0,95.0,39.0,90.0,60.0,85.0,110.0,85.0,145.0,80.0,194.0,80.0,244.0,84.0,14.0,429.0,19.0,301.0,46.0,154.0,0.0,139.0,217.0,18.0
2014J,630900,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-31.0,,17.0,70.0,40.0,70.0,61.0,70.0,110.0,72.0,145.0,40.0,194.0,11.0,243.0,69.0,9.0,153.0,27.0,363.0,11.0,175.0,0.0,113.0,387.0,47.0
2014J,631055,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-85.0,,18.0,90.0,39.0,65.0,68.0,95.0,110.0,94.0,144.0,92.0,190.0,89.0,243.0,84.0,5.0,168.0,4.0,188.0,27.0,71.0,0.0,71.0,110.0,35.0
2014J,631240,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,1,60,N,Fail,-39.0,,19.0,65.0,39.0,65.0,61.0,55.0,110.0,51.0,145.0,39.0,204.0,50.0,242.0,24.0,8.0,46.0,35.0,145.0,9.0,253.0,0.0,10.0,34.0,9.0
2014J,631293,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,-162.0,68.0,20.0,60.0,47.0,65.0,,,,,,,,,,,1.0,81.0,0.0,71.0,1.0,17.0,0.0,8.0,14.0,5.0
2014J,631295,F,South East Region,Lower Than A Level,60-70%,35-55,1,120,Y,Withdrawn,-88.0,1.0,,,,,,,,,,,,,,,0.0,15.0,0.0,70.0,0.0,4.0,0.0,7.0,14.0,0.0
2014J,631336,F,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,-74.0,109.0,17.0,50.0,40.0,80.0,62.0,55.0,,,,,,,,,3.0,78.0,6.0,77.0,0.0,71.0,0.0,15.0,22.0,8.0
2014J,631486,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-43.0,10.0,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,0.0,1.0,0.0,3.0,4.0,2.0
2014J,631513,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,1,60,N,Withdrawn,-45.0,150.0,-1.0,82.0,-1.0,74.0,-1.0,74.0,,,,,,,,,0.0,5.0,0.0,23.0,0.0,4.0,0.0,0.0,3.0,0.0
2014J,631603,F,South West Region,Lower Than A Level,90-100%,0-35,0,90,N,Pass,-31.0,,19.0,90.0,39.0,85.0,60.0,80.0,109.0,91.0,146.0,82.0,195.0,81.0,242.0,78.0,13.0,111.0,3.0,163.0,22.0,126.0,0.0,55.0,136.0,16.0
2014J,631835,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,-51.0,,16.0,55.0,28.0,85.0,54.0,60.0,109.0,56.0,143.0,60.0,179.0,49.0,242.0,60.0,23.0,584.0,9.0,431.0,57.0,294.0,0.0,87.0,272.0,22.0
