code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,ass_1_date,ass_1_score,ass_2_date,ass_2_score,ass_3_date,ass_3_score,ass_4_date,ass_4_score,ass_5_date,ass_5_score,ass_6_date,ass_6_score,ass_7_date,ass_7_score,ass_8_date,ass_8_score,ass_9_date,ass_9_score,ass_10_date,ass_10_score,ass_11_date,ass_11_score,ass_12_date,ass_12_score,clicks_dataplus,clicks_dualpane,clicks_folder,clicks_forumng,clicks_glossary,clicks_homepage,clicks_htmlactivity,clicks_oucollaborate,clicks_oucontent,clicks_ouelluminate,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_repeatactivity,clicks_resource,clicks_subpage,clicks_url
2014J,632074,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-17.0,,23.0,88.0,51.0,88.0,93.0,85.0,136.0,74.0,198.0,93.0,63.0,91.0,191.0,98.0,95.0,95.0,161.0,84.0,214.0,85.0,226.0,91.0,226.0,97.0,0.0,0.0,,323.0,0.0,302.0,2.0,6.0,1690.0,,21.0,3.0,7.0,539.0,0.0,52.0,250.0,14.0
2014J,632179,F,East Midlands Region,Lower Than A Level,30-40%,0-35,1,90,N,Withdrawn,-98.0,86.0,18.0,74.0,59.0,66.0,,,,,,,7.0,60.0,,,,,,,,,,,,,0.0,0.0,,88.0,0.0,86.0,5.0,4.0,112.0,,0.0,1.0,0.0,106.0,0.0,7.0,44.0,5.0
2014J,632276,F,South Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,-106.0,12.0,15.0,74.0,,,,,,,,,51.0,75.0,,,,,,,,,,,,,0.0,0.0,,5.0,0.0,38.0,6.0,0.0,48.0,,0.0,0.0,0.0,84.0,0.0,5.0,44.0,3.0
2014J,632290,M,North Region,A Level or Equivalent,0-10%,0-35,1,60,N,Pass,-80.0,,20.0,82.0,51.0,84.0,93.0,78.0,132.0,81.0,198.0,96.0,18.0,88.0,66.0,92.0,160.0,80.0,214.0,81.0,221.0,83.0,231.0,79.0,221.0,86.0,10.0,0.0,,218.0,0.0,187.0,4.0,2.0,812.0,,4.0,1.0,10.0,544.0,0.0,16.0,126.0,19.0
2014J,632458,M,North Region,Lower Than A Level,0-10%,35-55,0,60,N,Distinction,-106.0,,18.0,78.0,51.0,70.0,98.0,84.0,135.0,84.0,152.0,97.0,17.0,97.0,17.0,95.0,100.0,94.0,142.0,93.0,216.0,88.0,219.0,90.0,219.0,88.0,41.0,4.0,,4441.0,0.0,1593.0,9.0,15.0,3099.0,,146.0,15.0,35.0,604.0,0.0,46.0,585.0,41.0
2014J,632556,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-22.0,,22.0,82.0,51.0,86.0,93.0,67.0,141.0,51.0,,,94.0,77.0,219.0,85.0,219.0,78.0,219.0,76.0,219.0,73.0,220.0,63.0,220.0,78.0,0.0,0.0,,315.0,0.0,156.0,2.0,6.0,231.0,,0.0,0.0,1.0,536.0,0.0,22.0,78.0,5.0
2014J,632597,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-22.0,,24.0,68.0,52.0,68.0,94.0,41.0,136.0,44.0,199.0,23.0,241.0,86.0,242.0,80.0,242.0,78.0,242.0,80.0,242.0,84.0,242.0,84.0,242.0,86.0,0.0,0.0,,14.0,7.0,44.0,2.0,0.0,276.0,,1.0,0.0,0.0,516.0,0.0,14.0,119.0,2.0
2014J,632634,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,Y,Withdrawn,-134.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,14.0,0.0,22.0,5.0,0.0,72.0,,0.0,0.0,0.0,0.0,0.0,5.0,29.0,0.0
2014J,632773,M,West Midlands Region,HE Qualification,50-60%,0-35,1,60,N,Withdrawn,-20.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,41.0,0.0,29.0,1.0,0.0,47.0,,0.0,2.0,0.0,2.0,0.0,3.0,27.0,2.0
2014J,632826,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-9.0,,13.0,84.0,52.0,94.0,94.0,75.0,136.0,49.0,205.0,75.0,7.0,90.0,31.0,87.0,54.0,57.0,94.0,53.0,142.0,74.0,171.0,73.0,164.0,51.0,36.0,2.0,,750.0,0.0,482.0,8.0,3.0,1370.0,,79.0,19.0,48.0,869.0,0.0,37.0,352.0,55.0
2014J,632836,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-25.0,,24.0,66.0,51.0,90.0,94.0,81.0,135.0,80.0,199.0,78.0,201.0,93.0,201.0,95.0,201.0,83.0,201.0,81.0,201.0,87.0,230.0,94.0,229.0,90.0,33.0,5.0,,99.0,0.0,362.0,4.0,1.0,2575.0,,58.0,12.0,35.0,512.0,0.0,29.0,398.0,42.0
2014J,633079,F,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,N,Pass,-10.0,,22.0,88.0,52.0,76.0,94.0,72.0,136.0,70.0,205.0,82.0,100.0,88.0,107.0,99.0,,,,,203.0,94.0,229.0,86.0,,,0.0,1.0,,237.0,0.0,452.0,5.0,2.0,1842.0,,29.0,12.0,7.0,508.0,0.0,123.0,345.0,35.0
2014J,633516,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-25.0,,24.0,70.0,51.0,72.0,94.0,55.0,136.0,71.0,199.0,84.0,216.0,88.0,209.0,94.0,219.0,79.0,203.0,85.0,219.0,88.0,219.0,84.0,219.0,88.0,1.0,0.0,,244.0,0.0,398.0,6.0,0.0,1257.0,,17.0,3.0,4.0,633.0,0.0,47.0,357.0,10.0
2014J,633555,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-50.0,,23.0,96.0,49.0,100.0,93.0,95.0,135.0,96.0,198.0,100.0,27.0,93.0,46.0,94.0,76.0,90.0,123.0,81.0,173.0,94.0,220.0,91.0,219.0,88.0,28.0,2.0,,544.0,0.0,734.0,3.0,4.0,3475.0,,31.0,14.0,39.0,674.0,0.0,62.0,338.0,55.0
2014J,633568,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-60.0,,23.0,60.0,66.0,56.0,104.0,51.0,142.0,67.0,199.0,77.0,24.0,79.0,40.0,63.0,60.0,57.0,109.0,56.0,150.0,54.0,228.0,62.0,208.0,61.0,0.0,0.0,,583.0,3.0,594.0,2.0,18.0,219.0,,2.0,0.0,0.0,771.0,0.0,54.0,332.0,30.0
2014J,633628,M,Ireland,A Level or Equivalent,20-30%,0-35,1,60,N,Fail,-78.0,,23.0,82.0,52.0,42.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,297.0,0.0,103.0,4.0,2.0,54.0,,0.0,1.0,0.0,0.0,0.0,16.0,54.0,2.0
2014J,633867,M,Scotland,Lower Than A Level,60-70%,0-35,0,90,N,Pass,-30.0,,22.0,74.0,47.0,84.0,93.0,81.0,133.0,87.0,189.0,79.0,52.0,96.0,65.0,93.0,96.0,83.0,96.0,83.0,151.0,82.0,214.0,79.0,214.0,74.0,2.0,0.0,,200.0,0.0,317.0,6.0,9.0,1245.0,,28.0,4.0,11.0,833.0,0.0,75.0,225.0,25.0
2014J,633931,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,90,N,Distinction,-100.0,,9.0,92.0,47.0,92.0,85.0,86.0,119.0,93.0,196.0,94.0,0.0,93.0,23.0,98.0,47.0,75.0,94.0,92.0,159.0,86.0,210.0,84.0,198.0,81.0,27.0,2.0,,1342.0,0.0,1229.0,7.0,14.0,2536.0,,52.0,19.0,38.0,866.0,0.0,251.0,933.0,176.0
2014J,634088,M,North Region,A Level or Equivalent,,0-35,1,90,N,Distinction,-25.0,,23.0,76.0,52.0,96.0,94.0,79.0,136.0,78.0,195.0,97.0,212.0,96.0,214.0,98.0,214.0,90.0,216.0,87.0,216.0,90.0,242.0,92.0,242.0,89.0,27.0,1.0,,122.0,0.0,383.0,4.0,0.0,1579.0,,29.0,10.0,20.0,562.0,0.0,25.0,255.0,23.0
2014J,634114,M,Scotland,Lower Than A Level,0-10%,0-35,1,60,Y,Fail,-28.0,,-1.0,44.0,-1.0,50.0,-1.0,77.0,,,,,-1.0,81.0,-1.0,91.0,-1.0,81.0,,,,,,,,,0.0,0.0,,28.0,0.0,62.0,2.0,0.0,186.0,,3.0,1.0,0.0,67.0,0.0,6.0,31.0,1.0
2014J,634512,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-25.0,,24.0,74.0,53.0,68.0,94.0,52.0,136.0,35.0,199.0,54.0,174.0,91.0,174.0,98.0,,,174.0,90.0,,,201.0,92.0,,,13.0,1.0,,127.0,0.0,391.0,3.0,0.0,1539.0,,19.0,3.0,3.0,294.0,0.0,28.0,331.0,13.0
2014J,634526,M,North Region,A Level or Equivalent,,0-35,1,90,N,Pass,-3.0,,22.0,70.0,51.0,92.0,92.0,75.0,135.0,74.0,197.0,90.0,209.0,67.0,209.0,91.0,210.0,85.0,210.0,78.0,209.0,89.0,236.0,84.0,221.0,81.0,35.0,2.0,,111.0,0.0,477.0,7.0,25.0,3387.0,,54.0,14.0,33.0,930.0,0.0,58.0,361.0,40.0
2014J,634601,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,-60.0,,23.0,100.0,52.0,72.0,94.0,67.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,213.0,0.0,92.0,5.0,0.0,285.0,,9.0,0.0,0.0,8.0,0.0,19.0,86.0,3.0
2014J,634749,M,South East Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass,-63.0,,19.0,86.0,51.0,94.0,92.0,85.0,136.0,87.0,198.0,94.0,11.0,93.0,11.0,98.0,58.0,90.0,102.0,96.0,118.0,91.0,163.0,96.0,164.0,94.0,6.0,2.0,,4228.0,0.0,1993.0,4.0,23.0,2013.0,,55.0,5.0,31.0,2194.0,0.0,42.0,712.0,74.0
2014J,634888,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,-150.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014J,634943,M,South Region,HE Qualification,70-80%,35-55,0,120,N,Withdrawn,-43.0,46.0,23.0,78.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,52.0,0.0,58.0,8.0,0.0,66.0,,7.0,2.0,0.0,24.0,0.0,10.0,63.0,4.0
2014J,635079,M,Scotland,A Level or Equivalent,40-50%,35-55,1,60,N,Fail,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,42.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014J,635165,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Withdrawn,-155.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,9.0,0.0,17.0,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0
2014J,635184,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-50.0,,15.0,66.0,51.0,28.0,93.0,43.0,134.0,46.0,185.0,46.0,40.0,76.0,60.0,89.0,156.0,46.0,156.0,62.0,156.0,63.0,212.0,46.0,212.0,58.0,0.0,0.0,,104.0,0.0,248.0,8.0,8.0,1220.0,,20.0,3.0,0.0,857.0,0.0,51.0,369.0,35.0
2014J,635191,M,West Midlands Region,Lower Than A Level,10-20,35-55,0,120,N,Withdrawn,-135.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,45.0,0.0,60.0,14.0,1.0,142.0,,0.0,0.0,0.0,1.0,0.0,13.0,47.0,9.0
2014J,635271,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-135.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014J,635410,M,South Region,A Level or Equivalent,40-50%,0-35,0,150,Y,Fail,-115.0,,19.0,62.0,59.0,60.0,100.0,52.0,,,,,9.0,86.0,,,,,,,,,,,,,0.0,0.0,,16.0,0.0,49.0,4.0,0.0,35.0,,0.0,1.0,0.0,126.0,0.0,7.0,35.0,0.0
2014J,635746,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,Y,Withdrawn,-154.0,59.0,24.0,82.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,64.0,0.0,70.0,3.0,0.0,20.0,,4.0,0.0,0.0,40.0,0.0,5.0,44.0,1.0
2014J,635751,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-37.0,,24.0,82.0,60.0,66.0,99.0,48.0,,,206.0,66.0,20.0,71.0,41.0,82.0,219.0,55.0,223.0,86.0,223.0,77.0,242.0,52.0,242.0,80.0,0.0,0.0,,104.0,0.0,179.0,0.0,2.0,711.0,,3.0,5.0,0.0,824.0,0.0,14.0,287.0,9.0
2014J,635795,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-8.0,,23.0,72.0,52.0,90.0,101.0,64.0,136.0,80.0,198.0,79.0,209.0,91.0,209.0,90.0,210.0,76.0,212.0,86.0,212.0,86.0,229.0,83.0,212.0,80.0,67.0,3.0,,1386.0,0.0,768.0,5.0,16.0,1653.0,,61.0,10.0,43.0,510.0,0.0,26.0,245.0,27.0
2014J,635903,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-129.0,,37.0,94.0,55.0,82.0,94.0,79.0,136.0,78.0,,,,,,,,,,,,,,,,,0.0,0.0,,65.0,0.0,149.0,4.0,0.0,430.0,,38.0,0.0,3.0,109.0,0.0,24.0,136.0,19.0
2014J,635985,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,-23.0,,,,54.0,72.0,,,,,,,16.0,88.0,,,,,,,,,,,,,0.0,0.0,,9.0,0.0,35.0,2.0,0.0,102.0,,0.0,0.0,0.0,89.0,0.0,8.0,31.0,2.0
2014J,636314,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Pass,-99.0,,22.0,88.0,49.0,96.0,92.0,77.0,134.0,71.0,198.0,76.0,38.0,76.0,69.0,88.0,101.0,61.0,118.0,70.0,165.0,79.0,209.0,50.0,208.0,76.0,10.0,2.0,,722.0,0.0,954.0,9.0,4.0,1999.0,,38.0,5.0,34.0,996.0,0.0,58.0,552.0,54.0
2014J,636375,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-155.0,93.0,22.0,62.0,60.0,74.0,,,,,,,61.0,84.0,61.0,81.0,,,,,,,,,,,0.0,0.0,,300.0,0.0,146.0,8.0,9.0,242.0,,10.0,0.0,11.0,407.0,0.0,10.0,118.0,15.0
2014J,636400,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-115.0,,23.0,86.0,51.0,92.0,92.0,95.0,135.0,82.0,197.0,82.0,23.0,100.0,114.0,100.0,227.0,82.0,114.0,98.0,233.0,83.0,242.0,82.0,242.0,76.0,13.0,0.0,,151.0,9.0,304.0,2.0,2.0,1313.0,,13.0,4.0,15.0,2514.0,0.0,40.0,259.0,26.0
2014J,636407,M,Scotland,HE Qualification,0-10%,35-55,0,120,N,Fail,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014J,636408,F,Wales,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-31.0,,23.0,90.0,51.0,62.0,93.0,58.0,142.0,52.0,198.0,59.0,160.0,81.0,172.0,71.0,223.0,60.0,222.0,74.0,223.0,46.0,229.0,55.0,229.0,64.0,0.0,0.0,,185.0,0.0,214.0,3.0,4.0,294.0,,0.0,0.0,0.0,704.0,0.0,33.0,165.0,34.0
2014J,636469,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-102.0,,20.0,96.0,50.0,84.0,90.0,86.0,134.0,88.0,197.0,92.0,66.0,87.0,209.0,91.0,233.0,76.0,215.0,79.0,234.0,86.0,235.0,80.0,234.0,87.0,0.0,1.0,,496.0,0.0,515.0,7.0,4.0,1727.0,,21.0,3.0,8.0,833.0,0.0,35.0,518.0,39.0
2014J,636492,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-85.0,64.0,22.0,46.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,7.0,0.0,47.0,1.0,0.0,126.0,,0.0,6.0,0.0,39.0,0.0,39.0,96.0,5.0
2014J,636547,M,West Midlands Region,HE Qualification,60-70%,0-35,0,120,N,Fail,-22.0,,23.0,76.0,72.0,46.0,101.0,88.0,155.0,68.0,,,,,,,,,,,,,,,,,0.0,0.0,,86.0,0.0,154.0,5.0,0.0,485.0,,6.0,6.0,9.0,29.0,0.0,52.0,120.0,14.0
2014J,636565,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,-129.0,,22.0,88.0,52.0,92.0,92.0,80.0,136.0,71.0,199.0,80.0,23.0,83.0,24.0,74.0,88.0,76.0,126.0,74.0,201.0,70.0,201.0,62.0,201.0,73.0,0.0,0.0,,72.0,0.0,158.0,0.0,0.0,191.0,,0.0,2.0,0.0,540.0,0.0,21.0,116.0,25.0
2014J,636634,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,Y,Withdrawn,-140.0,52.0,23.0,58.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,49.0,0.0,61.0,4.0,3.0,202.0,,6.0,5.0,0.0,101.0,0.0,12.0,83.0,5.0
2014J,636653,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,-155.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,23.0,3.0,0.0,15.0,,1.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0
2014J,636656,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-106.0,,19.0,74.0,51.0,82.0,93.0,78.0,135.0,78.0,198.0,89.0,52.0,95.0,167.0,91.0,229.0,74.0,230.0,61.0,229.0,75.0,230.0,67.0,230.0,76.0,1.0,1.0,,153.0,0.0,301.0,4.0,0.0,1281.0,,24.0,3.0,17.0,715.0,0.0,22.0,230.0,29.0
2014J,636704,F,South Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-30.0,,24.0,84.0,59.0,52.0,101.0,52.0,136.0,59.0,199.0,53.0,165.0,82.0,165.0,85.0,242.0,65.0,242.0,56.0,241.0,71.0,242.0,55.0,242.0,70.0,0.0,0.0,,114.0,0.0,196.0,6.0,9.0,291.0,,2.0,3.0,0.0,813.0,0.0,22.0,246.0,17.0
2014J,636749,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,240,Y,Withdrawn,-150.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014J,636783,M,North Region,HE Qualification,40-50%,0-35,0,150,N,Distinction,-88.0,,22.0,94.0,50.0,94.0,91.0,93.0,135.0,84.0,197.0,91.0,41.0,97.0,47.0,100.0,67.0,94.0,103.0,96.0,164.0,92.0,227.0,85.0,227.0,75.0,0.0,0.0,,861.0,0.0,1082.0,4.0,6.0,1786.0,,28.0,3.0,16.0,715.0,0.0,43.0,331.0,19.0
2014J,636830,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Distinction,-92.0,,23.0,84.0,51.0,86.0,93.0,90.0,135.0,91.0,198.0,94.0,44.0,92.0,46.0,95.0,69.0,93.0,121.0,95.0,128.0,90.0,208.0,67.0,203.0,84.0,14.0,1.0,,449.0,0.0,842.0,3.0,3.0,2219.0,,28.0,10.0,23.0,1060.0,0.0,61.0,501.0,37.0
2014J,636832,M,Wales,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,-24.0,,23.0,74.0,52.0,80.0,95.0,56.0,136.0,73.0,199.0,83.0,119.0,91.0,219.0,87.0,242.0,66.0,242.0,66.0,242.0,68.0,242.0,79.0,242.0,65.0,16.0,1.0,,1499.0,0.0,1201.0,15.0,94.0,3881.0,,54.0,14.0,3.0,704.0,0.0,56.0,901.0,58.0
2014J,637004,F,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-155.0,,24.0,82.0,52.0,70.0,94.0,60.0,136.0,66.0,199.0,82.0,54.0,74.0,119.0,92.0,124.0,68.0,123.0,78.0,181.0,79.0,215.0,69.0,184.0,62.0,8.0,1.0,,469.0,0.0,704.0,3.0,32.0,1015.0,,11.0,4.0,3.0,1139.0,0.0,43.0,382.0,20.0
2014J,637089,M,Wales,A Level or Equivalent,70-80%,0-35,0,180,N,Fail,-5.0,,24.0,78.0,,,94.0,54.0,136.0,61.0,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,0.0,47.0,3.0,0.0,265.0,,0.0,5.0,0.0,1.0,0.0,13.0,78.0,3.0
2014J,637338,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-37.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014J,637358,M,Wales,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-29.0,,22.0,88.0,51.0,74.0,107.0,92.0,139.0,87.0,220.0,88.0,73.0,84.0,243.0,79.0,243.0,78.0,241.0,55.0,241.0,54.0,241.0,72.0,243.0,78.0,0.0,0.0,,55.0,0.0,234.0,7.0,0.0,757.0,,12.0,1.0,0.0,970.0,0.0,34.0,217.0,21.0
2014J,637474,F,London Region,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn,-129.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,315.0,0.0,282.0,13.0,2.0,196.0,,8.0,8.0,0.0,93.0,0.0,9.0,113.0,21.0
2014J,637509,F,Ireland,Lower Than A Level,,0-35,0,150,N,Fail,-35.0,,23.0,58.0,,,94.0,31.0,,,,,20.0,75.0,,,,,,,,,,,,,0.0,0.0,,41.0,0.0,100.0,1.0,0.0,63.0,,0.0,0.0,0.0,139.0,0.0,14.0,79.0,6.0
2014J,637514,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-63.0,199.0,23.0,60.0,67.0,52.0,107.0,29.0,120.0,43.0,,,,,,,,,,,,,,,,,0.0,0.0,,38.0,0.0,75.0,3.0,1.0,185.0,,3.0,1.0,0.0,21.0,0.0,23.0,62.0,9.0
2014J,637563,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,-66.0,,23.0,92.0,49.0,90.0,,,,,,,26.0,92.0,49.0,87.0,,,,,,,,,,,0.0,0.0,,127.0,3.0,152.0,2.0,4.0,158.0,,0.0,1.0,0.0,240.0,0.0,12.0,136.0,13.0
2014J,637582,M,East Anglian Region,HE Qualification,20-30%,35-55,0,90,N,Fail,-21.0,,29.0,60.0,52.0,62.0,101.0,24.0,136.0,0.0,206.0,37.0,23.0,61.0,231.0,80.0,178.0,61.0,236.0,74.0,238.0,59.0,243.0,60.0,243.0,33.0,0.0,0.0,,314.0,0.0,260.0,0.0,12.0,682.0,,4.0,2.0,0.0,661.0,0.0,77.0,249.0,27.0
2014J,637708,M,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Distinction,-133.0,,20.0,80.0,48.0,86.0,92.0,96.0,133.0,90.0,194.0,94.0,21.0,100.0,28.0,97.0,98.0,97.0,124.0,95.0,161.0,97.0,181.0,93.0,181.0,94.0,23.0,3.0,,230.0,0.0,521.0,5.0,3.0,1983.0,,25.0,8.0,21.0,1108.0,0.0,30.0,325.0,53.0
2014J,637788,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail,-109.0,,21.0,80.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,29.0,0.0,37.0,1.0,1.0,42.0,,0.0,0.0,0.0,78.0,0.0,9.0,51.0,0.0
2014J,637800,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn,-67.0,114.0,22.0,70.0,,,,,,,,,58.0,50.0,45.0,80.0,,,,,,,,,,,0.0,0.0,,134.0,0.0,141.0,9.0,7.0,205.0,,13.0,0.0,3.0,208.0,0.0,12.0,91.0,10.0
2014J,637906,M,Wales,Lower Than A Level,50-60%,35-55,0,90,N,Pass,-87.0,,20.0,76.0,51.0,84.0,94.0,75.0,136.0,73.0,199.0,81.0,26.0,76.0,187.0,75.0,188.0,66.0,202.0,76.0,207.0,54.0,209.0,63.0,208.0,71.0,0.0,0.0,,571.0,1.0,573.0,3.0,4.0,463.0,,19.0,3.0,0.0,751.0,0.0,56.0,291.0,15.0
2014J,637939,M,South West Region,A Level or Equivalent,0-10%,0-35,0,150,N,Fail,-142.0,,23.0,64.0,52.0,38.0,94.0,15.0,136.0,16.0,,,,,,,,,,,,,,,,,0.0,0.0,,99.0,0.0,129.0,0.0,0.0,290.0,,10.0,2.0,0.0,35.0,0.0,16.0,104.0,3.0
2014J,637980,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,-28.0,,22.0,94.0,51.0,82.0,92.0,84.0,135.0,64.0,197.0,81.0,61.0,79.0,129.0,88.0,129.0,71.0,129.0,62.0,212.0,76.0,219.0,67.0,212.0,70.0,0.0,2.0,,130.0,0.0,547.0,7.0,19.0,1957.0,,9.0,15.0,5.0,751.0,0.0,43.0,429.0,53.0
2014J,638034,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-7.0,,21.0,76.0,42.0,88.0,101.0,67.0,136.0,87.0,198.0,81.0,32.0,92.0,51.0,93.0,97.0,76.0,116.0,79.0,151.0,75.0,214.0,84.0,212.0,85.0,16.0,1.0,,201.0,0.0,664.0,7.0,2.0,909.0,,39.0,10.0,16.0,713.0,0.0,50.0,618.0,43.0
2014J,638388,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-150.0,,23.0,96.0,52.0,82.0,92.0,85.0,136.0,86.0,199.0,97.0,16.0,80.0,40.0,78.0,107.0,83.0,202.0,78.0,202.0,67.0,202.0,81.0,202.0,83.0,0.0,0.0,,432.0,0.0,257.0,1.0,12.0,414.0,,31.0,5.0,1.0,576.0,2.0,17.0,112.0,15.0
2014J,638411,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-53.0,,23.0,96.0,52.0,96.0,94.0,84.0,136.0,76.0,198.0,75.0,5.0,83.0,30.0,95.0,48.0,79.0,98.0,80.0,170.0,89.0,202.0,85.0,202.0,78.0,91.0,7.0,,1490.0,0.0,1562.0,15.0,9.0,4255.0,,254.0,20.0,44.0,814.0,0.0,102.0,838.0,168.0
2014J,638414,M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,-155.0,-39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014J,638425,M,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,-34.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014J,638498,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,90,N,Pass,-155.0,,22.0,76.0,51.0,68.0,93.0,75.0,135.0,71.0,197.0,72.0,95.0,77.0,31.0,78.0,94.0,64.0,128.0,71.0,209.0,65.0,238.0,54.0,226.0,80.0,4.0,0.0,,292.0,0.0,362.0,2.0,5.0,1298.0,,16.0,1.0,15.0,714.0,0.0,23.0,176.0,24.0
